|horoscope|pub_date|zodiac
173|You need to be a bit more serious about your cash flow situation. Tomorrow’s new moon will make it clear where and how savings need to be made – after that it’s up to you. No more shopping sprees for you – for now.|05-27-2014|pisces
174|You must hold out for what it is you know you deserve. The planets indicate it will be your rivals who blink first, so look tough, act tough and be tough in your approach to all kinds of negotiations, especially those involving money.|05-28-2014|pisces
175|You need to open up a bit and show your vulnerable side. Too often you give the impression that nothing can bring you down when, in reality, you are as sensitive as everyone else. Find a comfortable shoulder to cry on today.|05-29-2014|pisces
176|You are strongly advised not to make too many plans – you have enough on your plate as it is. If someone asks you to take on extra responsibilities you must turn them down flat. Your health could be at risk if you push yourself too hard.|05-30-2014|pisces
177|You are trying too hard to impress other people. Don’t worry what friends or work colleagues may think about you, just focus your time and energy on what you should be doing and the results will speak volumes about your ability.|05-31-2014|pisces
178|You will be rather assertive over the next few days, which is good. However, if you find yourself in a situation where you are able to make others do what they clearly don’t want to do you must back off. Their feelings are important too.|06-01-2014|pisces
179|Be careful when dealing with people today, especially if money is in some way involved. Anything that sounds too good to be true most likely is, so don’t let your enthusiasm – or your greed – get the better of you.|06-02-2014|pisces
180|Watch what you spend over the next 24 hours because if you go over the top you are sure to regret it. The planets warn you may not be as well off as you seem to believe. Watch out for those hidden costs.|06-03-2014|pisces
181|Sometimes the standards you set are impossible to reach and that seems to be the case at the moment. Current influences make you intensely ambitious but don’t forget you have limits like everyone else. Make sure you know what they are.|06-04-2014|pisces
182|Why are you trying to do everything the hard way? Is it because you think you have to prove yourself? Not only is it unnecessary but it could also be self-defeating. Be who you are, not who you think others want you to be.|06-05-2014|pisces
183|You will get the chance to move up in the world today but you need to act quickly. Uranus, planet of the unexpected, will bring sudden upheavals but even though they may seem a bit frightening they will work in your favor.|06-06-2014|pisces
184|Your routine will be disrupted in some way today and although you won’t like it you will have to adapt. Don’t bother complaining to people in positions of power because they don’t really care. Keep a low profile – it’s by far your best option.|06-07-2014|pisces
185|Because Taurus is one of the zodiac’s “fixed” signs you don’t like to admit, even to yourself, that you might ever be wrong. That could be a problem this week as the planets demand you be more flexible. Can you even spell the word?|06-08-2014|pisces
186|The more you try to convince people that you know what you are doing the more they disbelieve you – a most frustrating situation! Never mind. You don’t need their support to do what you know must be done. You’re tough enough to go it alone.|06-09-2014|pisces
187|The planets warn you will have to fight hard to get your way today. Alternatively, of course, you could decide the effort isn’t worth it and not fight at all. Let fate take its course. You don’t have to be in control all the time.|06-10-2014|pisces
188|You seem to have retreated into your shell a bit of late and in doing so have lost contact with a number of important people. Make it a priority today to look them up and let them know you still exist – and you still care.|06-11-2014|pisces
189|The planets warn you may do something so out of character today or tomorrow that even those who know you well will be shocked. Hopefully it won’t damage your reputation too much but it will certainly lead to some interesting gossip!|06-12-2014|pisces
190|You will be in an impulsive mood today and there is a danger you might fall out with someone you really should be on good terms with. There is no point starting a war of words just because you don’t care for the way they do business.|06-13-2014|pisces
191|A lot of your time of late seems to have been spent on issues that are not worth the effort and people you will never really get along with. As from today you must be more selective. What is of prime importance to you? Do only that.|06-14-2014|pisces
192|Try not to show that you are sensitive about what other people are saying about you. If they can see you are hurt it will encourage them to be even more negative. Give the impression that you could not care less about their opinions.|06-15-2014|pisces
193|Money matters of one sort or another will take up a lot of time today. It may all seem rather trivial to you but you must take it seriously. The more financial loose ends you can tie up now the more fun you can have later on.|06-16-2014|pisces
194|Why are some people so negative? It seems that the more ideas and suggestions you come up with the more reasons they find to reject them. Maybe you should take the hint and stop trying to win them round. Go it alone for a while.|06-17-2014|pisces
195|Even if you are the kind of Taurus who keeps your emotions under control you will be much more outgoing than usual today. There are so many good things going on in your life that you’ve got to stand up and tell the whole world.|06-18-2014|pisces
196|There is no point cursing fate if what happens today is not to your liking. In the long-term everything will come good, so be strong and never doubt that no matter what happens, be it “good” or be it “bad”, you will be stronger for it.|06-19-2014|pisces
197|You may be tempted to interfere in someone else’s personal situation but no good will come of it. The simple fact is you cannot do everything for everyone, so decide who is on your help list and let others learn from their own mistakes.|06-20-2014|pisces
198|There were times of late when you came close to cracking but you kept at it and managed to turn a bad situation in your favor. Now you are in a position to turn the tables and put the pressure on your rivals. Do it with a smile.|06-21-2014|pisces
199|Your way with words will aid you over the next few days but it could also work against you if you use it to deceive people into believing things you know to be untrue. It might help you in the short-term but over time you’ll lose out.|06-22-2014|pisces
200|Friends and relatives will do what you ask of them if you ask nicely. Also, if there is something you know they desire and you are in a position to get it for them then go for it. Bribery is not always a bad thing!|06-23-2014|pisces
201|If you are tired of playing second fiddle to someone of lesser talent then now is the time to do something about it. Let employers and other important people know what you can do. Part of the problem is you rarely push yourself forward.|06-24-2014|pisces
202|It annoys you when others drag their feet but there is no point losing your temper if a friend or loved one takes too much time over something today. Think of it as part of life’s rich tapestry – and do whatever it takes to hold in that scream.|06-25-2014|pisces
203|The world is a wonderful place and what happens over the next 48 hours will remind you just how much is possible if you have a positive outlook on life. Your can-do attitude will encourage others to be positive too.|06-26-2014|pisces
204|Short trips will be productive today, so don’t stay in one place for too long. The more you are on the move the more likely it is you will meet people who can be of some use to you socially or in your career.|06-27-2014|pisces
205|At some stage over the next 48 hours you will see or hear something that makes you look at the world in a radically different way. Your new way of thinking will answer many of the difficult questions you have been asking.|06-28-2014|pisces
206|You need to keep up the pressure on those who seek to deny you what it is you deserve. If you give them even the smallest of hints that you might give up they will go all out to deny you. Make a fuss – and hang in there.|06-29-2014|pisces
207|You need to get serious about your money situation. For too long now you have been content to take what you were given but as communications planet Mercury is about to move in your favor again you must ask for more. No, demand it!|06-30-2014|pisces
208|The more others protest about what you are doing the more you will do it. You’re stubborn like that. Just be careful that your abrasive attitude does not upset someone in a position of authority. Why make enemies of powerful people?|07-01-2014|pisces
209|Something good will come your way today – something you have earned entirely by your own efforts. Others may say you don’t deserve to be so fortunate but only because they now wish they had been as creative and as hard-working as you.|07-02-2014|pisces
210|There is no need to be quite so competitive. The planets indicate if you relax and let life come to you today the rewards will be greater than you imagined – and you won’t have wasted your time and your energy on senseless rivalries.|07-03-2014|pisces
211|You like to take the initiative and make things happen but today you will have to yield to the whims of those who do not share your sense of adventure. It may be frustrating but you can’t change it so don’t let it upset you.|07-04-2014|pisces
212|The more others insist that you conform to their standards the more you will insist on going your own way and doing your own thing. You will be even more stubborn than usual over the next 48 hours – and that’s very stubborn indeed!|07-05-2014|pisces
213|You may be annoyed that you lost out in some way but you have only yourself to blame. Others warned you not to go it alone but did you listen? Of course not. In future, try not to be so stubborn and recognize who is trying to help.|07-06-2014|pisces
214|Life may be a bit of a struggle at the moment but on the plus side you will learn something useful from it. You are here for a reason. Your life has meaning and purpose. So stop complaining and start living again.|07-07-2014|pisces
215|It is always important to get your timing right and the planets indicate that the right time for making your mark on the world is now. Don’t wait to be asked to show what you can do – elbow your way to the front and just do it.|07-08-2014|pisces
216|The grass often looks greener on the other side of the fence but the planets warn you should stay right where you are. If you are thinking of changing your job, or maybe even your entire career, you are advised to think again.|07-09-2014|pisces
217|You like things to be in their proper place but some people enjoy making a mess just to annoy you. You know who they are and you know better than to let them get under your skin. Stay out of their way today.|07-10-2014|pisces
218|If your frame of mind is negative now you will find it hard to be positive over the next few days. Try to avoid people whose attitude might bring you down. If they want to be miserable that’s fine but you don’t have to join them.|07-11-2014|pisces
219|News from a distant place may not be music to your ears but don’t overreact. Today’s full moon cuts across the communications angle of your chart, so if you say the wrong thing you may regret it. Keep your thoughts to yourself.|07-12-2014|pisces
220|By all means turn down a social invitation in order to spend more time with someone you are close to emotionally. According to the planets this person is feeling a bit neglected and it’s your responsibility to do something about it.|07-13-2014|pisces
221|Act quickly if someone in a position of power offers you something you desire. It’s okay to be cautious, at least to begin with, but if you leave it too long you could find the opportunity has been offered to someone else.|07-14-2014|pisces
222|The more others try to persuade you there is nothing to worry about the more you wonder what they are trying to hide. Maybe you are being suspicious for no reason but, on the other hand, the planets do suggest you need to be careful.|07-15-2014|pisces
223|You need to stand back from money matters and business issues and see your life from a wider perspective. There are many types of wealth and the most important of all is to be rich in knowledge – and love, of course.|07-16-2014|pisces
224|You are entitled to enjoy yourself and there is no reason at all why you should feel guilty just because some people have not been as lucky as you. Help others when you get the chance but make sure you get the best out of life too.|07-17-2014|pisces
225|Your task for the next 24 hours is to find a way to release all that pent-up energy that’s inside you in a way that does you good while not harming other people. Give it some thought, then do something physical.|07-18-2014|pisces
226|You seem to be reluctant to try something everybody else is raving about. Maybe you’re right, maybe your sixth sense is telling you to take care. Or maybe you are being too cautious. Ultimately, of course, only you can decide.|07-19-2014|pisces
227|If you want to earn other people’s respect you have to lead by example. That applies in all areas but especially on the home front where the planets indicate that loved ones are on the point of rebellion! Don’t be too assertive for your own good.|07-20-2014|pisces
228|This is an important time for career matters, especially if you are the kind of Taurus who wants to get on in the world. Being ambitious is not a sin and anyone who suggests that it might be is not to be trusted.|07-21-2014|pisces
229|It may seem as if the whole world is against you but nothing could be further from the truth. All that is happening is that the Sun’s move into one of the more sensitive areas of your chart makes youmore touchy than usual. Lighten up!|07-22-2014|pisces
230|If the stresses and strains of life are beginning to get to you just take an hour or two out of your busy schedule and sit somewhere quiet where you can refresh both your body and mind. You must always find time to relax.|07-23-2014|pisces
231|Someone close needs a confidence boost and you are the one who can give it to them. Say or do what you know will make them feel good about themselves – as a bonus it will help you feel good about yourself as well.|07-24-2014|pisces
232|Someone you like may say something hurtful about you today, but you must not let it get to you and you must not let your friendship suffer. There is no ill intent and you are probably being a bit too sensitive for your own good.|07-25-2014|pisces
233|Expect many changes over the next 48 hours, both those you are happy with and those you would avoid if you possibly could. Certain people may at times annoy you but don’t lose your temper – it’s simply not worth the effort.|07-26-2014|pisces
234|It won’t be long before you find your voice and let others know what it is you expect of them. It might be wise, however, not to say anything too outrageous, especially as Venus, your ruler, opposes power planet Pluto over the next few days.|07-27-2014|pisces
235|Today’s cosmic activity means you will need to spell everything out in plain and simple language. If you leave even the smallest of room for doubt then lines will get crossed and tempers will get frayed and that’s no good to anyone.|07-28-2014|pisces
236|If you want something enough you will find a way to get it. If you have the courage to take a risk when everyone around you is telling you to stick with what you know and trust you may hit the jackpot. Listen to your instincts – always.|07-29-2014|pisces
237|There is a danger that you will overreact to criticism and say or do something that comes back to haunt you. Both at home and at work you must think carefully before replying to what others say. Stay in control of your emotions.|07-30-2014|pisces
238|A colleague will let you down today and you won’t be too happy about it. But don’t let it bother you too much because you are capable of carrying on and making a success of a project on your own – and all the glory will be yours.|07-31-2014|pisces
239|If someone you don’t usually get along with makes an effort to be nice to you today you must make an effort to be nice to them in return. Just because you have different values does not mean you cannot get along, or even be friends.|08-01-2014|pisces
240|You may not be able to explain to others how you have reached a certain conclusion but deep down you know it is right. The planets indicate you won’t be in the least bit hesitant – you know what you want and you know how to get it.|08-02-2014|pisces
241|You want to do something useful with your life and Neptune, planet of generosity of spirit, will give you the opportunity this week. Don’t try to do it alone though: do it with people who share your ideals – and your big heart.|08-03-2014|pisces
242|Your logic circuits may seem a bit disconnected today and you will have to make an effort not to let little things annoy you. Strive to see the good in everyone you meet. It won’t always be easy but it’s there if you look for it.|08-04-2014|pisces
243|You have never been a slave to your desires, so why are you acting as if you have no choice in what you are expected to do? The fact is you always have a choice and to claim otherwise is simply not right. Take responsibility.|08-05-2014|pisces
244|Over the next few days you will have to strike a balance between the needs of your loved ones and the needs of employers and other important people. You CAN please them all but you need to be smart and plan carefully.|08-06-2014|pisces
245|You want to be active, and that’s good, but don’t expect others to be as motivated as you. Not everyone shares your passion for making things work and this may be one of those days when the only way to get things done is to do them yourself.|08-07-2014|pisces
246|Focus on other people’s needs today, because the planets will give you the chance to be of service to someone who does not share your strength of character. And, of course, what you do for others now will, one day, come back to you.|08-08-2014|pisces
247|It may seem as if the odds are stacked against you but the planets suggest you can easily break through any obstacles that have been placed in your path. Let everyone know you mean business. Few will dare take you on.|08-09-2014|pisces
248|Try not to jump to conclusions this week because most likely they will be wrong. Wait until the early part of next week before deciding if a friend really has let you down, because only then will you be able to see the situation clearly.|08-10-2014|pisces
249|You are not the kind who enjoys having your private life made public and at some stage today you will have to let someone know that their big mouth is not appreciated. They’ll get the message, if you say it with enough menace.|08-11-2014|pisces
250|By all means aim high, by all means set yourself targets, but don’t make them so far ahead of what you are capable of that failure is more likely than not. You don’t have to be perfect – you’re perfect just the way you are.|08-12-2014|pisces
251|If you find yourself torn between your loved ones and your busy work schedule today the best thing to do is to make a decision and stick to it. You can’t please everyone but if you don’t make a choice you won’t please anyone.|08-13-2014|pisces
252|Friends and loved ones have the upper hand at the moment and if you are smart you will accept that and not make a fuss. Also, it might not be wise to draw too much attention to yourself on the work front. Keep a low profile.|08-14-2014|pisces
253|The pace of life will pick up considerably today and over the weekend and if you are involved in anything of a creative nature it will go extremely well for you. Make sure the powers that be are aware of what you can do.|08-15-2014|pisces
254|There will be times this weekend when doubts creep in and you do not feel as self-assured as you look. Developments on the work front may be especially unsettling but there is no need to worry – it will work out for the best in the end.|08-16-2014|pisces
255|If you fell out with a friend or work colleague recently you should be thinking of ways you can make up with them. That may not be possible until later in the week but you can set the scene now – by not being so touchy!|08-17-2014|pisces
256|By all means splash out and buy yourself something that makes you feel good. Okay, so maybe you will regret it later when your credit card bill is due but you need something to cheer you up right now. Go for it.|08-18-2014|pisces
257|You are being pulled between two extremes, making it difficult for you to make up your mind about the best course of action. Do you take a chance or do you play safe? Only you can decide, but you must make it quick.|08-19-2014|pisces
258|You need to give others the impression that you are not the sort who can be easily manipulated. Act tough today, even if you don’t feel tough inside, because the first impression you give others is the impression that will last.|08-20-2014|pisces
259|Over the past few weeks cosmic activity in one of the more sensitive areas of your chart has made it hard to be positive, but that will change on Saturday when the Sun moves in your favor. Suddenly life will be worth living again. |08-21-2014|pisces
260|An unpleasant issue will have to be dealt with today. You can avoid it no longer. Of course, if you had sorted it out when the situation first arose several months ago you would not be in this position now. Never mind, get busy.|08-22-2014|pisces
261|The Sun’s change of signs this weekend marks the start of the most dynamic time of the year, for you at least. Forget about your troubles and think only of the fun times you are going to have. There will be too many of them to count.|08-23-2014|pisces
262|Cosmic activity in the most dynamic area of your chart will inspire you to think and act in adventurous new ways over the next few days. In fact it is no exaggeration to say it will in some way or other transform your existence.|08-24-2014|pisces
263|You were born with some remarkable talents but have you been making the most of them? If you are honest you will admit you could have done more but that’s okay because you will always get another chance and here comes one now!|08-26-2014|pisces
264|Don’t complain that certain people seem to be making life difficult for you because, even if it is true, it will be to your advantage. Sometimes in life it is necessary to take a small step back before you can take a huge leap forward.|08-27-2014|pisces
265|Be on your guard today, especially when dealing with money matters. There is a danger that someone will try to cheat you, and if your mind is elsewhere they may even succeed. Trust is not something you should give easily now.|08-28-2014|pisces
266|If you expect great things of yourself then you will accomplish great things. But make sure it is your own expectations you are trying to live up to – not other people’s. Friends and family will never know you as well as you know yourself.|08-29-2014|pisces
267|It may seem as if someone is being rude for no good reason, and maybe they are, but don’t let it get to you. Move your attention away from their negativity and highlight instead the positive plans you have made. Focus on your dream.|08-30-2014|pisces
268|Be alert to new possibilities. You may be happy with your life but there is always something you can do to make it even better and you will know without a shadow of a doubt what that something is this week. Don’t get stuck in a rut. |08-31-2014|pisces
269|You seem to be worrying about the few little things that are going wrong in your life and ignoring all the big things that are going right. Raise your sights and see the wider cosmic picture. Life is good and getting better by the minute.|09-01-2014|pisces
270|Money matters will go very well indeed today as will anything to do with your working routine. It seems that Lady Luck is very much on your side at the moment and if you are smart you will make good use of her.|09-02-2014|pisces
271|This is one of the best times of the year for getting things done, but the things you do must not be of a minor nature. Make use of today’s Sun-Pluto contact to aim higher than usual. Look to the sky, then shoot for the stars.|09-03-2014|pisces
272|If there is something you have always wanted to do but never quite got around to starting, don’t worry – you are about to get another chance. This is the ideal time to begin something of a creative nature, so get serious about it.|09-04-2014|pisces
273|The next few weeks will be special for you, and for those who are special to you. Even people you think of as rivals or enemies will be more amenable than usual. So if you need to ask favors now is the time to make your play.|09-05-2014|pisces
274|The harder you try to bring a little happiness into someone’s life the more determined they are to be sad. Take the hint and leave them alone. Some people enjoy wallowing in despair, so leave them to it until they’re ready to smile again.|09-06-2014|pisces
275|You should by now have a clear idea of what it is you are hoping to accomplish, and because there are no more doubts in your mind you will be able to take decisive action at last. Act for others too when you can.|09-07-2014|pisces
276|According to the planets you are unusually in tune with the spirit of the age – for the next 24 hours at least – so don’t be surprised if strangers approach you and treat you as if you are someone special. Because you are.|09-08-2014|pisces
277|If a dispute over a career or family matter seems to be dragging on, now is the time to settle your differences. The full moon means it’s not a case of one side winning and the other side losing – either you both win or you both lose.|09-09-2014|pisces
278|A new person on your social scene will get your attention and you may even be thinking in terms of romance, but the planets warn the relationship is unlikely to last. Keep it low key and light-hearted and you’ll both have a lot of fun.|09-10-2014|pisces
279|Whatever difficulties you face at this moment don’t try to blame other people for them. The more you deny that you are responsible the worse things are likely to get. Next time around, don’t forget that causes always have consequences.|09-11-2014|pisces
280|You must be true to your principles today. A rival may appear to have an advantage because they are prepared to use dishonest methods but over time their tactics will rebound on them, leaving you with a clear run to success.|09-12-2014|pisces
281|A serious attempt to cut back on your spending now will save you a great deal of trouble later on. Do you really need all those things you’ve been buying? Of course not. Get your financial house in order over the next 48 hours.|09-13-2014|pisces
282|It may feel like you are losing something that is precious to you but when you realize what the future has in store – as you will do any day now – your hankering after what you lost will soon be forgotten. The future is where it’s at.|09-14-2014|pisces
283|Something you say may seem obvious to you but other people may struggle to understand what you are talking about. Try to see things from their point of view, then explain what’s going on in plain and simple language.|09-15-2014|pisces
284|An opportunity to improve a partnership or relationship could easily be missed. Focus on it to the exclusion of everything else. Career issues and money matters may seem important but in the greater scheme of things they don’t count for much.|09-16-2014|pisces
285|The Sun in Virgo endows you not only with a positive outlook but also a willingness to take risks. Something you begin over the next few days could change your life in remarkable ways, so stop dithering and start living the dream.|09-17-2014|pisces
286|Avoid anything too adventurous today, especially if it is packaged in an appealing way. Stick with what feels right to you, even if others say it is boring. You know what you like and there is no logical reason why you should change it.|09-18-2014|pisces
287|It does not matter what threats you make today a work colleague will move at their own speed – and that’s dead slow! Don’t bother losing your temper as it will just encourage them to dig in their heels even more. Grit your teeth and bear it.|09-19-2014|pisces
288|You are enjoying life at the moment but you sense that you will soon have to turn your mind to more serious matters. Pay more attention to your health this weekend. It may be time for a new diet or fitness regime.|09-20-2014|pisces
289|You know what you want and you know how to get it but don’t push too hard. Your confidence may be high at the moment but confidence alone may not be enough. The planets warn it will pay you to take things slowly for a day or two.|09-21-2014|pisces
290|Be careful you don’t offend people by making a joke about things they take very seriously. Yes, of course, the world would be a better place if everyone could laugh at misfortune, especially their own, but it isn’t going to happen.|09-22-2014|pisces
291|A testing phase is about to begin but you can make things easier for yourself by being a little less intense in both your attitude and your actions. Your workload will increase but don’t be tempted to burn the candle at both ends.|09-23-2014|pisces
292|You may have a natural grasp of how something works but a friend or family member just isn’t getting it and it’s up to you to help them out. Don’t get impatient, just explain it to them in simple language – several times if needs be.|09-24-2014|pisces
293|No doubt there is a rational explanation for everything that ever happens but sometimes things happen that make you wonder if there is not more going on. Keep your mind open to new and strange possibilities over the next 24 hours.|09-25-2014|pisces
294|Something will happen over the next few days that undermines your confidence, and it takes a lot to make a Taurus start questioning themselves. Be that as it may everything will be resolved when Venus, your ruler, changes signs next week.|09-26-2014|pisces
295|A dispute that has dragged on far too long must be resolved this weekend. Make an effort to see the other person’s side of the story as well as your own. The fact is that neither of you is either wholly right or wholly wrong.|09-27-2014|pisces
296|The lesson of the stars for the coming week is that you must learn to be grateful for what you have got. Something you have always taken for granted is about to be challenged and it will make you realize just how lucky you are. |09-28-2014|pisces
297|If a friend or work colleague tries to turn each and every chat you have into a conversation about them you must let them know it’s getting a bit boring. It’s not about “them” or “me” – it’s about “us”. Or at least it should be.|09-29-2014|pisces
298|Make an effort to tackle routine matters today, Yes, of course, they are boring but if you don’t get them out of the way now they will continue to nag at you. You may also learn something you can turn to your financial advantage.|09-30-2014|pisces
299|You seem to be in one of your silly moods – and that’s a good thing. Most days you might worry what others think of your behavior but today you just cannot be bothered. If more conservative types are offended that’s too bad.|10-01-2014|pisces
300|Don’t wait for permission to do something you instinctively know is right. Even the most agreeable Taurus should be more assertive when there is a higher good at work. And remember: the best way to get something done is to do it yourself.|10-02-2014|pisces
301|There may be many things in your life that you could change for the better but is it worth it if, in doing so, you have to change habits and routines you feel comfortable with? Only you can decide, but you need to decide quickly.|10-03-2014|pisces
302|If you are satisfied with an agreement of some kind then it does not matter what other people think about it. Yes, maybe you could negotiate a better deal if you were a bit tougher, but if you’re happy the universe is happy too.|10-04-2014|pisces
303|Whether or not you have a hard time of things this week depends not on your circumstances but on your state of mind. A lunar eclipse in the most sensitive area of your chart urges you to look on the bright side – always.|10-05-2014|pisces
304|According to the planets you have reached the end of one particular road and what happens in the run-up to Wednesday’s eclipse will point you in a new direction. After that it’s up to you. What’s holding you back? Absolutely nothing.|10-06-2014|pisces
305|What happens in your working environment over the next few days will give you the chance to show how much you have learned and how well suited you are to take on a leadership position. While others lose their heads you will be the picture of calm.|10-07-2014|pisces
306|Treat yourself today – do something for no other reason than it makes you feel good. Some people may be shocked by your extravagant behavior but that will only add to your enjoyment. How far do you take it? As far as you like!|10-08-2014|pisces
307|A business or financial venture may seem straightforward but as Mercury is in one of its retrograde phases there may be hidden pitfalls. For that reason alone you are advised not to commit yourself unless you have a get-out clause – in writing.|10-09-2014|pisces
308|You must be decisive today, especially on the work front where the right word in the right ear at the right time could open doors that have been closed for too long. Don’t hesitate: the moment an opportunity arises you must seize it.|10-10-2014|pisces
309|If you pretend to be something or someone you are not over the next 48 hours you are sure to be found out, and the results could be embarrassing. The personality you were born with cannot be changed but it can be improved – so embrace it.|10-11-2014|pisces
310|If your desire is strong enough and if your motives are pure enough you will attract into your life precisely what you need this week. You are sending out powerful signals to the universe and the universe will be delighted to grant you your wish.|10-12-2014|pisces
311|The more you worry about something the worse it will get. But the opposite is also true: the more you look on the bright side and believe everything will come right the better it will get. Your reality reflects what goes on in your mind.|10-13-2014|pisces
312|A number of serious matters will have to be dealt with later in the week but today you can relax and enjoy the good things in life. Venus, your ruler, linked to Jupiter means you will find fun wherever you are and whatever you do.|10-14-2014|pisces
313|The planets are very much on your side at the moment but for best results you should not wait for things to happen, you should make things happen yourself. If you make twice as much effort today you will get four times as much back.|10-15-2014|pisces
314|At some stage today it will be painfully clear that you have been moving in the wrong direction, and that means you must change course immediately. Ignoring the evidence will only compound the error and make things even worse than before.|10-16-2014|pisces
315|It’s nice to know that your efforts are appreciated and Saturn in your opposite sign is about to bring you some kind of reward or recognition. It may not be anything out of the ordinary but it will give a huge boost to your confidence.|10-17-2014|pisces
316|Don’t be too harsh on yourself if you say something that rubs others up the wrong way. Yes, of course, it would have been nice if you had given it a bit more thought before opening your mouth but no one’s perfect, not even you! |10-19-2014|pisces
317|There may be many things that interest you but there is only one thing that demands your attention. A serious matter needs to be dealt with today and, if you deal with it quickly and efficiently, you can then move on to something more exciting.|10-20-2014|pisces
318|The approaching eclipse marks either a turning point or a point of no return. Which it is depends a great deal on your attitude. Treat what goes out of your life over the next few days as surplus to requirements – you really no longer need it.|10-21-2014|pisces
319|A little voice in the back of your head is telling you to get tough with someone who has taken one too many liberties in recent weeks. If you don’t they will take an even bigger liberty tomorrow or the day after, and the results could be ugly.|10-22-2014|pisces
320|As both the Sun and Venus, your ruler, move into the partnership area of your chart today it will pay you to be more open about your feelings. Not too much though – others don’t want to know everything – just that they mean something to you.|10-23-2014|pisces
321|It may seem like a partnership of some sort has reached a point where it can no longer do anything for you but you are wrong. What happens today will make you realize you have been taking it for granted – and it still has much to offer.|10-24-2014|pisces
322|What takes place this weekend may not be entirely to your liking but if you make a point of viewing new experiences as opportunities rather than as setbacks this can still be a positive phase. Expect the best and you will get the best.|10-25-2014|pisces
323|There is only so much you can do for someone you love – at some point you have to let them get on with it and learn from their own mistakes. If they take a fall then so be it – all you can do is be there to help them up again.|10-26-2014|pisces
324|Avoid complicated solutions. The problem you will be faced with over the next two or three days is really quite simple, which means the answer must be simple too. Focus on the basics and don’t read into it what isn’t there at all.|10-27-2014|pisces
325|Don’t get so absorbed in a work or social issue that you miss the signals a loved one is sending you. They need your attention and, what is more, they have a right to it. Mundane matters can wait – relationships cannot.|10-29-2014|pisces
326|If someone reacts in an emotional way to what you say today then perhaps you should take the hint and steer clear of touchy issues. They will have to face up to reality sooner or later, of course, but now is not the right time.|10-30-2014|pisces
327|You may be eager to know what is going on but the planets suggest it’s unlikely that family and friends will confide in you. Stay calm and don’t let them see how desperate you are — that will make them even more secretive.|11-02-2014|pisces
328|What happens today may not by itself seem of any great significance but with the benefit of hindsight you will see it plays a big part in the grand scheme of things. Never doubt you are on the road to somewhere good. |11-03-2014|pisces
329|A touch of realism is needed today, both on a creative level and in affairs of the heart. You don’t want to be unkind, of course, but you realize it is better to be blunt than misunderstood. Loved ones will one day thank you for your honesty.|11-04-2014|pisces
330|The more time and effort you pour into a certain situation the worse it appears to get. Why not take the hint and back off a bit? You will enjoy life more if you stop worrying about things over which you have no control. |11-05-2014|pisces
331|It would be a mistake to place your faith in what other people believe rather than what your instincts tell you is true. Have the courage of your convictions and do only what feels right to you. You don’t need anyone to hold your hand.|11-06-2014|pisces
332|You may be tempted to put pressure on a partner or loved one do something for you but according to the planets it isn’t necessary. Even if they do not agree with your aims they will, out of a sense of duty, help if they can. Just ask nicely.|11-07-2014|pisces
333|If a friend or relative wants to make a decision for you, let them. You should find it easier to trust other people’s judgment now that Mercury is moving into your opposite sign of Scorpio. Yes, they have your interests at heart.|11-08-2014|pisces
334|What starts out as good news first thing this week may look like bad news later in the week but try not to get worked up about it. Things change and all you can do is change with them. What changes later in the week will delight you.|11-09-2014|pisces
335|Be honest about what you think today, even if your point of view is likely to offend certain people. You are as entitled to your opinion as they are to theirs, so speak up and make sure you get your message across. It’s a message worth hearing.|11-10-2014|pisces
336|Be clear about what you believe and be positive when communicating those beliefs to other people. You will find that all sorts of people are interested in what you have to say, but listen as well, because learning is a two-way process. |11-11-2014|pisces
337|The pressure is beginning to mount and you feel there are things in your life which need to be changed, and you are right. The fact is if you cannot change them yourself, fate will change them for you. Maybe you should let it.|11-12-2014|pisces
338|Your powers of self-discipline will be tested over the next 24 hours – and you will pass the test with flying colors. However, a harder test is on its way, so don’t think you have done all you have to. Be vigilant.|11-13-2014|pisces
339|You need something to take your mind off your problems. Better still, you need to reorder your mind so you can see they are not really problems at all. Treat life as a game and make sure you have fun – then you’ll be a winner too.|11-14-2014|pisces
340|You will have to be strict with yourself this weekend if you are to finish all the tasks you have set yourself. Start immediately and don’t stop until everything is done. The longer you put it off, the harder it will be. |11-15-2014|pisces
341|There is nothing you cannot handle and nothing you cannot do if you believe in yourself. It may seem as if others have more talent and experience than you but it’s simply not true. Act as if you cannot fail, and you won’t.|11-16-2014|pisces
342|Loved ones, colleagues and people in positions of authority hold you in high regard because you are an individual – you refuse to be like everyone else. Emphasize your uniqueness today and you will find your natural place – at the top.|11-18-2014|pisces
343|If you feel the urge to travel today don’t let work hold you back. There will be no end of opportunities to complete outstanding tasks over the next few days, so forget about your daily schedule and have fun. You need a break from routine.|11-19-2014|pisces
344|Concentrate on what you are good at and ignore everything else. You may find that difficult to do as the planets seem determined to disrupt your routine but few signs are as focused as you once you decide what it is you desire.|11-20-2014|pisces
345|What someone tells you today may seem confusing and contradictory but if you think about it a bit you will get the message. Some people find it difficult to say things in a straightforward manner, so get out your pocket translator. |11-21-2014|pisces
346|If life is what happens to us while we are busy making other plans then what happens this weekend may come as a bit of a shock. The plans you made may not work out the way you expected, but events could still move in your favor.  |11-22-2014|pisces
