|horoscope|pub_date|zodiac
173|If you find yourself losing interest in what you are doing today that’s a sure sign you are doing the wrong thing. A change of scene will help but in the long-term you may have to change your lifetime ambitions. A major turning point approaches.|05-29-2014|pisces
174|Relationships seem to be taking on a more aggressive edge, due to the presence of Mars in your opposite sign. Keep reminding yourself that life is not a battle and that people are not the enemy. Compromise is better than confrontation.|05-30-2014|pisces
175|You don’t want to let others make decisions for you this weekend but you do want them to do more of the work and relieve you of some of the strain. Fortunately Mars, your ruler, is on super form, so you’ll have no trouble giving orders!|05-31-2014|pisces
176|The facts may be all on your side at the moment but if you are wise you won’t shout about it too loudly. If you do you may cause some resentment and could even turn a few of your friends against you. Know when to stay quiet.|06-01-2014|pisces
177|By all means listen to what friends and relatives tell you but don’t think for a moment you have to follow their advice. Deep down you already know what needs to be done, so why not just pluck up the courage and get on and do it?|06-02-2014|pisces
178|Give your brain a rest. Focus only on things that bring a smile to your face. The way you choose to think about life will determine how enjoyable, or how difficult, it is going to be. Positive thoughts always bring positive results.|06-03-2014|pisces
179|Although material matters may be taking up a great deal of your time that does not mean you should focus on them to the exclusion of everything else. Your task today is to balance your pursuit of success with something of a more spiritual nature.|06-04-2014|pisces
180|What happens today may convince you that you have allowed yourself to be lulled into a false sense of security but even if it’s true it is really no big deal. You’re smart enough and tough enough to handle whatever fate sends your way.|06-05-2014|pisces
181|You won’t take kindly to others telling you what to do. Anyone who thinks they can order you around is going to find that you are in no mood to sit back and take it. There should be only one person calling the shots now – and that’s you.|06-06-2014|pisces
182|You seem to be a bit jumpy. Why is that? Whatever the reason the planets indicate there is nothing to fear, either at home or at work, so stop fretting. Also, stop beating yourself up about things that happened in the dim and distant past.|06-07-2014|pisces
183|You are doing things for other people which they really should be doing for themselves. At some stage over the coming week, most likely in the run-up to the full moon on the 13th, you will have to cut back on your commitments somewhat.|06-08-2014|pisces
184|Cosmic activity in one of the more sensitive areas of your chart inclines you to believe that everyone is out to get you, that there are enemies lurking behind every door. Maybe there are, but more likely your imagination is playing tricks on you.|06-09-2014|pisces
185|Your confidence is high at the moment but today’s lunar eclipse of Saturn warns it may be only skin deep. Some kind of setback could easily send you into a tailspin over the next 24 hours, so strive to keep a sense of perspective.|06-10-2014|pisces
186|If you have a crush on someone then let them know. There is, of course, no guarantee that they will return your feelings but even if they do not they will be flattered by your interest. One way or the other you’ll know where you stand.|06-11-2014|pisces
187|You may be doing well financially but there is a danger now you will take one risk too many and undo much of the good work you have put together in recent weeks. Self-belief is a wonderful thing but too much can be self-defeating.|06-12-2014|pisces
188|Everyone is entitled to their opinion, so don’t get uptight if someone says something you disagree with. Stay calm, tell your side of the story and then listen to theirs – and don’t be surprised if what they say makes a lot of sense.|06-13-2014|pisces
189|There are two ways things can go this weekend: either you can put aside your differences with someone and work together towards a common goal or you can waste your time and energy fighting each other for no real reason. Over to you.|06-14-2014|pisces
190|Something you said a while back may return to haunt you over the next few days but there’s not much you can do about it. Go with the flow and accept that actions always have consequences. Next time you won’t be quite so outspoken.|06-15-2014|pisces
191|The Sun remains in the communications area of your chart only until the 21st, so if there are things you need to say it might be best to say them now. Avoid confusion by making sure your words are simple and to the point.|06-16-2014|pisces
192|You may be a bit moody today for no apparent reason. Yes, okay, certain things have not worked out the way you anticipated but it’s hardly the end of the world, so keep things in perspective and do whatever it takes to cheer yourself up.|06-17-2014|pisces
193|You cannot control your destiny every minute of every day, so let go and let fate take its course. Some rather unsettling things are likely to happen over the next few days, but that does not mean they will be bad for you.|06-18-2014|pisces
194|Everyone thinks you’re a star – so why are you being so negative about your prospects? Step outside yourself today and see how you look through other people’s eyes. You may not be perfect – who is? – but you certainly come closer than most.|06-19-2014|pisces
195|Money and possessions are important, of course, but don’t make too big an issue of them. Over the next few days you should concentrate more on relationships, especially your family ties. It’s who you love, not what you owe, that truly matters.|06-20-2014|pisces
196|You cannot carry on at your current frantic pace, not if you value your health, so slow down a bit. Even an Aries needs to take a breather once in a while and the best way to do that is to spend more time with loved ones.|06-21-2014|pisces
197|Others may not approve of some of the ways you choose to make your mark on the world but you don’t care in the slightest. You are determined to be true to who and what you are. You certainly won’t be afraid to try something new this week.|06-22-2014|pisces
198|Don’t make life hard for yourself when you don’t have to. This will be one of those weeks when, if you sit back and relax, spend quality time with friends and just generally let things happen, life will be perfect in every possible way.|06-23-2014|pisces
199|A relationship may have been under strain of late but don’t despair. Before this week is over you will have patched up your differences and be the best of friends again. Sometimes it takes bad times to bring back the good times.|06-24-2014|pisces
200|Sometimes it is best to leave things to fate and as you are under divine protection at the moment nothing and no one can hurt you. Not that anyone in their right mind would want to try it anyway – an angry Aries is a sight to behold!|06-25-2014|pisces
201|Don’t stand back and watch life pass you by. Aries is a cardinal sign, meaning you have more drive and ambition than most, so there can be no excuses for not getting out into the world and making things happen. Go for it!|06-26-2014|pisces
202|Take care of family matters today. You will not only have the desire to do something about them but partners and loved ones will for once be co-operative, so make the most of the situation and spread a little happiness.|06-27-2014|pisces
203|If you go on a journey this weekend it will be a lot of fun but the planets warn it could also lead you in some unforeseen directions. Don’t promise to be somewhere at a certain time unless you are certain you can make it.|06-28-2014|pisces
204|If something stops you in your tracks this week you should take it as a sign that you are to proceed no further. You can, of course, ignore the message and carry on but you will have no one but yourself to blame if it goes wrong.|06-29-2014|pisces
205|Honesty is by far the best policy, so get ready to tell a friend or loved one something you fear may turn them against you. According to the planets you will be surprised to discover they don’t really care – in the nicest possible way.|06-30-2014|pisces
206|If your inner voice tells you one thing but all your friends tell you the opposite you must go with your gut feeling. Not everything in life can be explained logically, so don’t be afraid to believe what others say cannot be possible.|07-01-2014|pisces
207|You have every reason to be confident but don’t get carried away and start believing that nothing can go wrong whatever you do. Your social life may be a lot of fun but is there something of a more serious nature you should be taking care of?|07-02-2014|pisces
208|Don’t worry too much about details today – focus on the bigger picture. That applies as much to your personal life as it does to your work. Don’t let friends and family pin you down to plans and timetables that stifle your creativity.|07-03-2014|pisces
209|You have to accept what is taking place in your life, even though you may not approve of it. There are times when even an Aries must bend with the breeze and this is one of them. Do what you have to do and do it well.|07-04-2014|pisces
210|Tomorrow’s lunar eclipse of your ruling planet Mars will help clear the air and make it easier for you to get your point of view across. Others may not entirely agree with you but they will respect your honesty and your passion.|07-05-2014|pisces
211|By all means agree to settle a disagreement between two friends but once you have delivered your verdict you are advised to stand back out of the way. Chances are that neither side will be happy and the fight will go on.|07-06-2014|pisces
212|Partnership issues will be important today, and money matters won’t be far behind. If nothing else you must resist the urge to splash out on expensive gifts for those you love – you may end up spending a lot more than you intended.|07-07-2014|pisces
213|Some people may be afraid to face the future but you are made of sterner stuff. You know that fate is what you make of it and today you are determined to make of it something grand. The future? Bring it on!|07-08-2014|pisces
214|Follow your instincts wherever they take you and don’t worry that you can’t yet see what your ultimate destination is going to be. You should know by now that it’s the journey that matters, so sit back and enjoy the ride.|07-09-2014|pisces
215|Steer clear of other people’s feuds today because if you allow yourself to get involved you will regret it over the weekend. There are rights and there are wrongs on both sides, so there is no point favoring one or the other.|07-10-2014|pisces
216|You seem to be torn between going all out to achieve your ambitions, on the one hand, and giving up on them altogether, on the other. Put off making a decision until after tomorrow’s full moon starts to wane next week.|07-11-2014|pisces
217|Something you have been working on for many months has reached the stage where you must decide whether to carry on with it or whether to call it a day. There is no middle ground – it must be one or the other.|07-12-2014|pisces
218|As Jupiter moves into the most dynamic area of your chart on Wednesday there is plenty you can do to further your creative potential. Try to be more light-hearted than you have been of late. The idea is to have fun.|07-13-2014|pisces
219|Resist the urge to make value judgments about other people. We all have different fates to follow and you cannot know what is right for someone else. The only behavior you should be concerned with this week is your own.|07-14-2014|pisces
220|Certain people have been difficult to deal with of late and the situation is unlikely to improve until the end of the week. The important thing is that you stay calm and don’t let negative feelings take control. Everything moves in cycles.|07-15-2014|pisces
221|You need to pay more attention to your work and your career over the next few weeks. Ask yourself what it is you are best at and what brings out your special creativity – then do that to the exclusion of everything else.|07-16-2014|pisces
222|You may be tempted to be nice to someone purely for what you think you can get out of the situation but do you have to be so mercenary? The planets urge you to put others first and to be genuinely interested in what they are doing.|07-17-2014|pisces
223|Even an active and ambitious Aries needs to take it easy once in a while and the planets are now urging you to relax after your recent exertions. Spend time with your family today – they would certainly like to see more of you.|07-18-2014|pisces
224|You may believe you are under divine protection, and maybe you are, but that is not an invitation to act recklessly. Yes, you have been a bit too defensive of late, but that does not mean you now have to take foolish risks.|07-19-2014|pisces
225|If someone makes you an interesting offer over the next few days don’t automatically assume there is a catch involved. The planets suggest that no matter what happens, be it good, bad or indifferent, you will always be well protected.|07-20-2014|pisces
226|You need to get tough with someone who has been giving you a hard time. People will respect you more if you demonstrate that you respect yourself. You don’t have to take anything from anyone, today or any other day of the week.|07-21-2014|pisces
227|The Sun moves into the most creative and dynamic area of your chart today, so expect to be busy. There may even be times when you move so fast you find it hard to catch your breath. No matter. You do your best work at high speed.|07-22-2014|pisces
228|If you listen to what other people are saying you will most likely learn something to your advantage today. The Sun in Leo means there are some pretty big opportunities coming your way, so keep your eyes and ears open – and act fast.|07-23-2014|pisces
229|Set yourself a new challenge. Commit yourself to a goal that others say is beyond your reach. With the Sun linked to Jupiter today there is nothing you cannot do. You will certainly take great delight in proving the doubters wrong.|07-24-2014|pisces
230|Your head may be full of big ideas but not every last one of them is practical, so don’t get carried away and do something silly. Tomorrow’s new moon indicates great things, but you must take your time and think things through.|07-25-2014|pisces
231|You will have so much energy at your disposal this weekend that you must find a positive outlet for it. Focus on creative activities and affairs of the heart and, whatever else you do, make sure you get plenty of excitement in your life.|07-26-2014|pisces
232|Why have you not been honest in your dealings with other people? According to the planets you have been telling loved ones and work colleagues one thing when you meant something quite different. Be careful your tactics do not rebound on you.|07-27-2014|pisces
233|Yes, your life is in a bit of a rut but you’re not the sort to sit there and cry about it – are you? Over the next few days you will get the chance to make some major changes, so start thinking now about what they might be.|07-28-2014|pisces
234|You will get more out of being sociable today than by sitting at home by yourself. In fact, someone you meet on your travels will open your mind to new ideas and new possibilities and you may never be quite the same person again.|07-29-2014|pisces
235|You may feel you have gone as far as you can go with a project but don’t give up on it yet. If you do you will most likely regret it next month when the omens are more favorable. Just put it on the back burner for a while.|07-30-2014|pisces
236|Are you any closer to reaching the targets you set yourself around the start of the year? If not, it may be time to adjust your sights a bit. Remember, targets don’t have to be set in stone – you can change them any time you wish.|07-31-2014|pisces
237|You are feeling a lot more positive about life now and that makes you more willing to get out into the world and rub shoulders with people who can be of benefit to you. Remember: nothing in life is so bad that a smile can’t improve it.|08-01-2014|pisces
238|You are sure to go overboard about someone today. It may be the start of a beautiful friendship, or it may just be a passing fancy, but either way it will be fun, so forget about the serious side of life and enjoy yourself.|08-02-2014|pisces
239|There will be a number of emotional issues to deal with over the next few days and there may be times when it all gets a bit much. Don’t worry. Later in the week everything will have sorted itself out and you will be smiling again.|08-03-2014|pisces
240|The Sun in Leo does wonders for your confidence and today you will go out of your way to show the world what a special person you are. One word of warning: a financial matter you have been neglecting still needs to be dealt with.|08-04-2014|pisces
241|The Sun in Leo will give you a huge boost today. Even if you are one of those rare Aries who tend to see the glass as half empty rather than half full you will be positive in everything you do over the next 24 hours.|08-05-2014|pisces
242|Try not to give the impression that you don’t know what is going on, because that will encourage rivals to keep you in the dark. Pretend you are on top of everything and, when all else fails, bluff your way through using lots of big words.|08-06-2014|pisces
243|You are in an adventurous mood and you will certainly want to explore further afield than usual today. However, Mars, your ruler, warns you should not stray into areas where you do not know your way around. Always know where the exit is!|08-07-2014|pisces
244|Something out of the ordinary will happen today, something you will be able to take advantage of. You have never been the sort to be modest about your achievements and a few days from now you will be singing your own praises!|08-08-2014|pisces
245|You are a rebel by nature and with the Sun linked to Uranus, planet of upheavals, this weekend you will do something totally outrageous. It may not do much for your reputation and it may even cost you money but you’ll have fun.|08-09-2014|pisces
246|Some sort of opposition is inevitable this week but you will deal with it with ease. No one has the right to tell you how to behave or how to manage your affairs and the sooner (and louder) you tell them that the sooner they will leave you alone.|08-10-2014|pisces
247|The planets are working in your favor at the moment, making it easy for you to make things happen. They also make it easy for you to resolve issues with partners and loved ones. Tell them how you feel – then just let it go.|08-11-2014|pisces
248|Get plenty of rest today because you are going to be super busy towards the end of the week. The planets will confront you with challenges that demand a strong response, so get an early night and be fit and ready to make your mark.|08-12-2014|pisces
249|When talking with other people today it might be wise to steer clear of emotional and controversial topics. The more certain individuals get worked up about what they believe the more you should keep your distance. It’s really not that important.|08-13-2014|pisces
250|On the face of it the deal you are being offered may seem generous but make sure you read the small print carefully before deciding if it is the right deal for you. The more others urge you to sign up the more suspicious you should be.|08-14-2014|pisces
251|It will pay you to take a closer look at how you organize your everyday affairs. You may not be able to escape all your chores and responsibilities but there are certainly ways you can make them easier to handle. Give it some thought.|08-15-2014|pisces
252|What occurs over the next 48 hours will convince you that so many of the things you have been worrying about are not worth the effort. Life will go on no matter what you think or say, so you might as well get out there and enjoy yourself.|08-16-2014|pisces
253|Some people may be difficult to get along with over the next few days but it’s no big deal so don’t make an issue of it. By the time the Sun changes signs on the 23rd you will have more important things to get excited about.|08-17-2014|pisces
254|The Sun in Leo gives you a head start over rivals and you must use it to pull ahead of them now and over the next few days. Think about ways you can improve on your current position. Get ahead and stay ahead.|08-18-2014|pisces
255|Even if you started the week determined to be on good terms with everyone you will still find it difficult, if not impossible, to get along with one particular individual. Face it, you are so far apart in so many ways that friendship is highly unlikely.|08-19-2014|pisces
256|Keep your ideas simple today, because the more complicated your plans get the more likely it is they will end in failure. You really don’t need to do anything out of the ordinary at the moment. Just be yourself – that’s more than enough.|08-20-2014|pisces
257|The Sun’s imminent move into the wellbeing area of your chart suggests you may feel a bit sluggish over the next few days. But that’s okay. It’s just your body’s way of telling you to slow down for a while. Listen to it.|08-21-2014|pisces
258|Do what others expect of you today, even if it means you have to put your own plans on hold for a while. Make sure friends and loved ones get all the encouragement they need. It’s inspiring to get praise from someone as go-ahead as you.|08-22-2014|pisces
259|The Sun may be moving out of the most positive area of your chart now but the good times won’t end – in fact they’ll keep getting better. What happens this weekend will remind you how blessed you are and how much you are loved.|08-23-2014|pisces
260|If the pressure of work is getting too much for you then, clearly, you are doing too much. What happens over the next few days will point out ways you can relax a bit while still getting the important things done. Don’t exhaust yourself.|08-24-2014|pisces
261|You would be the first to admit there have been times when you worked far too hard. Now your priority must be to respect your limits and, where possible, get some rest so you can rebuild your strength. Slow down as from today.|08-26-2014|pisces
262|You are under a lot of pressure at the moment but that’s no bad thing. You tend to do your best work when the heat is on. If there is one thing you enjoy it is a challenge that pushes you to the limits of your ability.|08-27-2014|pisces
263|If you feel trapped by your current situation you must find ways to cut yourself free. You are always impatient of restrictions and won’t let other people’s plans for you hold you back. You have your own plans and intend to follow them.|08-28-2014|pisces
264|You will get riled up about something today. There is nothing you hate more than injustice and you will go out of your way to expose it and oppose it. Someone with an outsize ego needs to be cut down to size.|08-29-2014|pisces
265|Cosmic activity in the area of your chart that affects joint finances warns you not to take chances with money. The more others tell you it’s okay to take a risk or two the more determined you should be to keep your cash in your pocket.|08-30-2014|pisces
266|If you do a good deed for someone in need this week it will come back to you many times over in the near future. Not only that but you will actually get a kick out of helping other people. Being nice can be its own reward.|08-31-2014|pisces
267|Let other people make decisions for you. The planets indicate this is one of those wonderful days when you don’t need to make much of an effort at all – just sit back and let the good things in life come to you.|09-01-2014|pisces
268|This is an excellent day for getting things done but be quick because the rest of the week will be taken up by relationship issues that eat into your time. Looking long-term, if you fancy a vacation don’t just think about it – do it.|09-02-2014|pisces
269|You need to pace yourself a bit over the next few days. In recent weeks you have thrown yourself into life like there was no tomorrow but not even an Aries can keep going indefinitely, so slow down and get your world back into balance.|09-03-2014|pisces
270|Whatever your aims and ambitions are right now they will change dramatically over the next few days. In fact, what happens today or tomorrow will in some way or other turn your plans on their head, so be ready for anything.|09-04-2014|pisces
271|Don’t concern yourself too much with details this weekend – life is too short to worry about what may or may not happen tomorrow. Besides, why should you exert yourself when it seems all your important needs have been taken care of?|09-05-2014|pisces
272|Sometimes a negative event can have a positive outcome and that seems to be what is occurring right now. Don’t worry too much about what goes out of your life over the next 48 hours – because something infinitely better will come in.|09-06-2014|pisces
273|Complete routine duties as quickly as you can this week because there are far more interesting things to spend your time and energy on. Others may say you are letting things slide but life is what you make of it – so make it fun.|09-07-2014|pisces
274|No one person is to blame for the predicament you are in, it’s just one of those things – so don’t start looking around for people to criticize. Besides, the problem can easily be solved – all you have to do is think logically and act fast.|09-08-2014|pisces
275|Find something constructive to do today, something that takes your mind off events that are best avoided. The full moon makes disputes and arguments easy to come by but they won’t do you any good, so find ways to stay out of trouble!|09-09-2014|pisces
276|You may prefer to avoid an unpleasant or embarrassing situation rather than face it head-on but deep down you know you are merely postponing the inevitable. Promise yourself you will deal with it today – and it won’t bother you again.|09-10-2014|pisces
277|Work and relationship issues may have placed a strain on your nerves in recent weeks but now you can see a way past your problems. A difficult phase is almost over – learn what you can from it and move on with no regrets.|09-11-2014|pisces
278|If you need to ask someone a favor, especially a financial favor, do so now while they are in a generous mood. When it comes to creative endeavors don’t sell yourself short – let everyone know they have a genius as a friend!|09-12-2014|pisces
279|As Mars moves into the most adventurous area of your chart this weekend your thoughts will turn to faraway places. Travel is very much on the cards over the next few weeks – all you need to decide is where, when and with whom.|09-13-2014|pisces
280|You must finish what you started over the next few days. According to the planets it is not the right time to start something new but it is the right time to complete a project that has been a bit-stop-start of late. Get busy.|09-14-2014|pisces
281|The final piece of a puzzle you have been struggling with will fall into place over the next two or three days. Once you can see the entire picture you will know why it took so long to make sense of it. You’ll enjoy the view too.|09-15-2014|pisces
282|You may be convinced that a certain course of action is correct but the strength of someone’s opposition will make you wonder if you have really got it right. Maybe you should give it a bit more thought. After all, what’s the rush?|09-16-2014|pisces
283|Your ideas may be amazing but unless you find practical ways of applying them to your everyday affairs they won’t do you much good. All you need is one simple idea that can be consistently applied – then you’ll find fame and fortune.|09-17-2014|pisces
284|Don’t compromise your principles today. You may think that others will admire you for your pragmatic approach, and maybe they will, but your rivals will see it as a sign of weakness. You must always stand up for what you believe in.|09-18-2014|pisces
285|A relationship may be going through a rough patch but the planets indicate there is nothing to worry about. Even so, you could still make things easier for yourself by not giving them the impression you don’t care, when you really do.|09-19-2014|pisces
286|Be fair and compassionate but don’t give others the impression that they can do as they please. The planets indicate that someone will try to make a drama out of what is really just a minor setback – but only if you let them.|09-20-2014|pisces
287|You may want to protect a friend from the consequences of their actions but deep down you know that’s not right. The only way they are going to learn from their mistakes is if they are on the receiving end for a change. Let it happen.|09-21-2014|pisces
288|If you believe from the start that something is going to go wrong then you increase the chances of failure ten-fold. Whatever you are involved with this coming week, keep telling yourself that you know it is going to succeed – and it will.|09-22-2014|pisces
289|If a romantic relationship is becoming a bit of a habit, the Sun in your opposite sign of Libra as from today will help you recover some of the sparkle that has been lost. Where true love is concerned it is never too late to start again.|09-23-2014|pisces
290|The new moon in your opposite sign of Libra means you cannot expect other people to automatically follow your lead. Believe it or not they have minds of their own and it looks like they intend to make use of them today.|09-24-2014|pisces
291|Uranus in your sign can at times makes you feel a bit tense but today’s link to Jupiter, planet of good fortune, will chill you out no end. Partners and loved ones will see the difference in your attitude, and respond in kind.|09-25-2014|pisces
292|You seem to have overdone it recently and now need time to recover from your exertions. Even so, Aries is never inactive for long and come the beginning of next week you will be on the go again. Where to? Almost anywhere!|09-26-2014|pisces
293|Long-term money matters should be easier to deal with now that Mercury is moving into the wealth area of your chart. If your instincts tell you that someone is trying to cheat you don’t ignore them. The only financial advisor you need is yourself.|09-27-2014|pisces
294|The choices you make about a relationship will have to be lived with for months, maybe years, so think carefully before making your move. Remember, too, that although you may be tough you do sometimes need a shoulder to cry on.|09-28-2014|pisces
295|No matter how hard it may be to master a new technique you will do so eventually, so keep at it and don’t give up. At some point over the next two or three days you will find it suddenly, and marvelously, comes easy to you.|09-30-2014|pisces
296|You must honor your side of some sort of bargain. If you don’t your reputation will head south faster than you thought possible. But, of course, it works both ways – you can demand that others live up to their obligations as well.|10-01-2014|pisces
297|No one doubts your dedication but are you dedicated to the right goals? The planets warn you should not aim at a particular target just because you think it is expected of you. Be true to your Aries nature: ignore the status quo.|10-02-2014|pisces
298|A relationship needs sorting out immediately. The planets urge you to be totally honest about your emotions, even if you fear it may hurt someone’s feelings. How they react will in fact tell you a lot about your long-term prospects.|10-03-2014|pisces
299|You will come up against an obstacle this weekend that will take a little more time and patience to get around. Life has been good to you recently but you still have to fight to get certain things done and this is a reminder of that fact.|10-04-2014|pisces
300|You will have important duties and responsibilities to deal with over the next few days but if you approach them in a light-hearted manner they will actually be a lot of fun. Life does not have to be sad or serious all the time.|10-05-2014|pisces
301|It may be hard to figure out why a loved one is behaving badly but there is a reason and you should look for it. On the work front you are advised to take what others say as the opposite to what they actually mean.|10-06-2014|pisces
302|Leave your cares, worries and responsibilities behind and do something that truly inspires you. It does not matter what it is so long as you enjoy it, and that applies as much to your personal life as it does to your work. Take a break from routine.|10-07-2014|pisces
303|You are well on the way to achieving something that only a short while ago appeared to be out of reach, but you are not quite there yet. Today’s eclipse in your opposite sign means you have one last hurdle to overcome and one last doubter to convince.|10-08-2014|pisces
304|Face up to emotional problems. Don’t try to sweep them under the carpet. There is a time and a place for everything and this is the time and the place to make your feelings known. Be honest with others and tell them to be honest with you.|10-09-2014|pisces
305|What seemed such a sensible idea yesterday may now appear a little silly but don’t give up on it. In there somewhere is the germ of a really good plan and it can be made to work if you refuse to be disheartened – and keep thinking.|10-10-2014|pisces
306|You don’t have to co-operate with people if you don’t want to but it’s unlikely you will get far on your own. On a personal level, try to understand that blame rarely rests all on one side or the other. Find a middle ground you can agree on.|10-11-2014|pisces
307|You need to find the right combination of inspiration and perspiration over the next seven days. Make sure too that your efforts, especially on the work front, are for a reason, not just because you are doing what others expect of you. |10-12-2014|pisces
308|You know from long experience that you should always listen to your inner voice. And what that voice is telling you today is that some kind of relationship problem is not as bad as you think it is. Give it time and it will heal.|10-13-2014|pisces
309|Some people will seem more demanding than usual over the next 24 hours, both in your personal life and at work, but that’s okay. You are both willing and able to respond to their needs and that will do your reputation no harm at all.|10-14-2014|pisces
310|You need to be flexible if you are to make the most of what the next few days have to offer. As for the next 24 hours: what appears serious will have a fun side and what seems like a joke could have far-reaching consequences.|10-15-2014|pisces
311|You trust your own judgment, of course, but can you trust the judgment of people who in your eyes have yet to prove themselves? You may have no choice in the matter today as the planets suggest that your fate is in their hands.|10-16-2014|pisces
312|The mood you start the day with is the mood that will remain with you until the start of next week, so find something to cheer you up and get you smiling. No matter what the doomsayers may claim the world is still a fantastic place.|10-17-2014|pisces
313|It’s time to resolve outstanding financial issues and put yourself on a more stable footing where money matters are concerned. You don’t have to make huge sacrifices but you do have to  make sure you know what is owed and what is due. |10-19-2014|pisces
314|A friend will offer you some good advice today and if you are sensible you will act on it. The solution may be painful in the short-term but if you leave a business or financial issue unresolved it could be hugely costly in the long-term.|10-20-2014|pisces
315|Don’t spend forever trying to work out the best way to tackle a difficult situation, just do what feels right at this moment and throw yourself into it. Trust that fate will guide you in the right direction – and your trust will be rewarded.|10-21-2014|pisces
316|You are being far too negative about the future. What happens over the next two or three days will encourage you to believe that in all areas of your life what you have to look forward to far outweighs what you have to fear.|10-22-2014|pisces
317|The planets warn that someone you meet on your travels today is trying to hide something from you, something you need to be aware of. Dig a little deeper than usual and find out what they are up to. You can still easily outwit them.|10-23-2014|pisces
318|Let relationship issues take care of themselves today and over the weekend. You have spent too much time in recent weeks worrying about how others are coping with their emotional upsets when it is your own needs which need attention.|10-24-2014|pisces
319|According to the planets you are about to achieve the breakthrough you have been dreaming of. As Mars moves into the career area of your chart on Sunday you will rediscover the ambition and sense of purpose you appear to have lost.|10-25-2014|pisces
320|You may not be able to make much sense of what happens over the next few days but that does not mean there is not a solution. Perhaps you are trying too hard or maybe you are looking in the wrong direction. Try shifting your perspective slightly. |10-26-2014|pisces
321|You are in two minds what you should be doing. One half of you wants to be sociable but the other half wants to shun the limelight. Why not do both? Dedicate the daylight hours to meeting people and the nighttime hours to enjoying some solitude.|10-27-2014|pisces
322|You will know without understanding how you know when others are lying today. No matter how persuasive certain individuals may be you would be a fool not to act on your instincts when the mental and emotional alarm bells start to ring.|10-28-2014|pisces
323|No matter how hard and fast you work today you won’t be able to get on top of your schedule, so just tackle what needs to be done at your own speed and don’t worry about the timing or the end product. You’ll get there eventually.|10-29-2014|pisces
324|If nothing seems to add up today it’s not because you are stupid but because you are trying to solve a problem that simply has no answer. It’s okay to admit it – you don’t have to be in control of each and every situation.|10-30-2014|pisces
325|You would benefit from a slower, more thoughtful approach to life over the next 48 hours. Time spent thinking now will be highly productive in the long-term, even though certain people may think you are being uncharacteristically lazy.|11-01-2014|pisces
326|Don’t let negative thinking get the better of you as the new week begins. Focus on what you are good at and trust in the planets to guide you in the right direction. Today’s Sun-Pluto link urges you to be extraordinary. |11-03-2014|pisces
327|Something that seemed so simple a few days ago now looks remarkably complicated. Maybe it is, or maybe it’s just your mind cooking up obstacles that are not really there, but whatever the reason don’t make any hasty decisions today. |11-05-2014|pisces
328|Try not to be impulsive or you could end up paying out a lot more than you can afford. A “one time offer” is nothing of the sort and you must not fall for it. The safest place for your money today is in your pocket.|11-06-2014|pisces
329|Try not to be distracted by promises of fame and fortune today and over the weekend. No matter how ambitious an Aries you happen to be you need to devote most of your time and energy to relationships – and one special relationship in particular.|11-07-2014|pisces
330|What you need to realize this weekend is that some rules can safely be broken but other rules must be obeyed. If you are smart you will spend some time working out which is which. If you get it wrong it could cost you serious money.|11-08-2014|pisces
331|Don’t try to control each and every aspect of your life leave some things to chance. Do what feels right for you in the moment and, just as important, allow others to do what feels right for them too.|11-09-2014|pisces
332|You may not want to get involved in a dispute between work colleagues but you have no choice. The moment things start to get heated is the moment you must step in and calm things down. Looks like it’s your turn to be the peacemaker.|11-10-2014|pisces
333|Over the next few days you will find yourself in situations which demand that you take a leadership role – something you are rather good at. Don’t forget though that with authority comes responsibility. Don’t let power go to your head. |11-11-2014|pisces
334|If you keep an open mind about a money matter you will see possibilities and opportunities other people are likely to overlook. Life is full of surprises and you will be happily surprised how easy it is to turn a profit today.|11-12-2014|pisces
335|Do what you can with what you have got and you will get what you need – that is the message of the stars for you today. Too many people expect life to come to them, but you’re far too smart to be one of them.|11-13-2014|pisces
336|Don’t let self-doubt creep into your mind today. If a certain course of action was right before then it is still right now. There is nothing wrong with what you are doing but your attitude could be better. Be positive – and make it happen.|11-14-2014|pisces
337|Keep your attention focused on what is important this weekend. If you allow your mind to wander you will waste time and energy on matters that are of little or no importance. Identify your goal, then go for it. |11-15-2014|pisces
338|You may feel that a target is beyond your reach but you can get there if you are prepared to make sacrifices. Whether you choose to do so or opt for an easier objective is up to you but you must make a decision quickly.|11-18-2014|pisces
339|Timing is always important and never more so than now. Don’t be afraid to approach people in positions of power if you have an idea to put forward or if you would like to put yourself forward for promotion. You are guaranteed a positive response.|11-19-2014|pisces
340|Don’t let your passion get the better of you today. There is nothing to be gained and a great deal to be lost if you act purely on emotion. It will pay you to wait a day or two before deciding what to do about a relationship.|11-20-2014|pisces
341|The most important thing today is that you surround yourself with people you feel relaxed and safe with. A social invitation may look exciting but if it is outside your comfort zone you should give it a miss. It’s not really your scene.|11-21-2014|pisces
342|The Sun moves in your favor this weekend and there is a new moon as well, so you won’t lack for inspiration of an artistic nature. But do you possess the drive and the ambition to turn inspiration into success? Of course you do! |11-22-2014|pisces
343|There is nothing you cannot do and no one you cannot impress. Having said which there may be, over the next seven days, a tendency to drift along and take things easy. Force yourself to be dynamic and achieve something worthwhile.|11-23-2014|pisces
344|Don’t be too proud to accept a gift from a friend. Not only do you need what they want to give you but accepting it will make them feel good about themselves as well. It’s a win-win situation, so why reject it? |11-24-2014|pisces
