|horoscope|pub_date|zodiac
170|The dark days are behind you and everything is happiness and light. Well, okay, maybe it’s not that good – yet – but it’s now within your power to change your life in major ways. Forget about yesterday, today is the only day that matters.|05-23-2014|aquarius
171|It may seem as if you don’t have a care in the world but underneath that calm exterior you are struggling with some serious questions about where your life is heading. Lighten up. It’s the journey that matters, not the destination.|05-24-2014|aquarius
172|Life is full of possibilities and several of those possibilities will make an appearance in your life over the next few days. The approaching new moon will give you the confidence you need to follow your dream and make it a reality.|05-25-2014|aquarius
173|You will take great strides over the next few days but where to? You have so many options open to you now but you need to choose one and stick with it. Focus your energy on a single goal and don’t stop until you reach it.|05-26-2014|aquarius
174|The approaching new moon encourages you to believe that you can get away with anything. It may not be entirely true but you will act as if it is and for that reason alone you will no doubt do something amazing. You ARE amazing.|05-27-2014|aquarius
175|Today’s new moon in your fellow Air sign of Gemini will inspire you to be creative and put your talents to good use. Relationships will go well too, so be assertive and dynamic and make sure others know what it is you desire.|05-28-2014|aquarius
176|Sometimes you get so caught up in making a living and making your way in the world that you forget there are people who love you so much they really don’t care what you achieve. One such person will delight you today.|05-29-2014|aquarius
177|With both the Sun and Mars well placed in your chart you can easily find ways to get past other people’s defenses. You can, if you choose, be subtle about it but more likely you prefer to blast your way through. It’s certainly more fun!|05-30-2014|aquarius
178|You will go over the top in some way this weekend but that’s okay. The planets will protect you no matter how far you go beyond accepted norms. It’s not often you get the chance to be this adventurous, so make the most of it.|05-31-2014|aquarius
179|If someone betrays your trust don’t let it make you too cynical. There are still plenty of people out there who are honest and trustworthy, so don’t think everyone is on the make and don’t shut yourself away. The world needs you.|06-01-2014|aquarius
180|If you kid yourself into believing that certain things are true when they clearly are not it could lead to a costly mistake. If you must take a risk make sure you know all the facts. Don’t ignore something just because you don’t like it.|06-02-2014|aquarius
181|Life seems more vibrant and exciting now and in a way that’s strange as nothing much has actually changed. What is different is your attitude: where before you were too negative now you are determined to find silver linings everywhere.|06-03-2014|aquarius
182|Stand back from your petty, everyday worries and see life from a wider perspective. It may seem that the odds are stacked against you but that is an illusion brought about by too narrow a focus. Expand your horizons and embrace the world.|06-04-2014|aquarius
183|The planets warn that a clash of egos could get rather heated over the next 24 hours, but the results should be positive. Hopefully it will get you thinking in new and more profitable directions. Never be too fixed in your opinions.|06-05-2014|aquarius
184|Seek out people who are different in some way and don’t be afraid to show them that you are different too. With Uranus, your ruler, on excellent terms with the Sun today anything that is out of the ordinary will work in your favor.|06-06-2014|aquarius
185|If you go out of your way to help people today they will go out of their way to help you later on. The universe never forgets a good deed – nor a bad one for that matter – so make the effort and make someone’s life a bit easier.|06-07-2014|aquarius
186|The quicker you want to move the slower everyone around you seems to go, which is so frustrating. Sadly, there is not much you can do to change things right now, so be patient and wait for the cosmic picture to move in your favor again. |06-08-2014|aquarius
187|Someone in a position of authority is watching you closely and if they like what they see you will gain in many ways over the coming week. The one thing that may put them off is if you are too rigid in your thinking. As if!|06-09-2014|aquarius
188|You may be tempted to get involved in an issue that is not your concern but if you are smart you will see it for what it is – a bundle of trouble – and give it a miss. It will work itself out in the end, with or without your input.|06-10-2014|aquarius
189|Push yourself forward today and let people in positions of power know who you are and what you can do. Most likely they know already but it won’t hurt to remind them – they like people who are keen to get ahead in the world.|06-11-2014|aquarius
190|Don’t let anyone tell you that you have been lucky or that you do not deserve your good fortune, because luck has nothing to do with it. The fact is you deserve every good thing now coming your way. You make your own destiny.|06-12-2014|aquarius
191|The more you get out and about and socialize now the more likely it is you will learn something to your advantage. Before the day is over you will be good friends with someone who shares your beliefs, ideals and taste for adventure.|06-13-2014|aquarius
192|You don’t need anyone’s permission to get on and do what motivates you the most. With both the Sun and Mars moving through dynamic areas of your chart you should act first and explain yourself, if you really have to, later on.|06-14-2014|aquarius
193|For some reason you are reluctant to take chances at the moment and the planets indicate you are right to hold back. A lot of unexpected things are going to happen over the next few days, so try not to commit yourself.|06-15-2014|aquarius
194|When the Sun changes signs next weekend your workload is likely to increase substantially, so the fewer things you have on the go now the better. Cut back on your commitments and take a break – no one deserves it more than you.|06-16-2014|aquarius
195|It’s not like you to be negative but you seem to believe that a creative activity of some kind is no longer worth the effort. You’re wrong. Put it out of your mind for a while but don’t give up on it altogether. It will come good eventually.|06-17-2014|aquarius
196|If you feel you are not being appreciated or rewarded enough in your current job or occupation then start making plans. Could you be making more of your talents elsewhere? Most likely you could, so be open to new possibilities.|06-18-2014|aquarius
197|What are you waiting for? Why do you hesitate? Something is holding you back from taking risks, even small ones, and that’s a shame because the planets suggest that if you take a chance today it could pay off in a big way. Do you dare?|06-19-2014|aquarius
198|Can you trust what other people tell you? No you cannot. They may not be trying to trick you as such but there is reason to believe they themselves have been deceived, so err on the side of caution and trust your own instincts first and last.|06-20-2014|aquarius
199|Wave goodbye to wishful thinking and focus only on the realities of your present situation. That does not mean your dreams must be abandoned but it does mean you need to get serious about which of them stand a chance of success.|06-21-2014|aquarius
200|A little caution would be no bad thing over the next two or three days, especially where relationships are concerned. You have a tendency to rush into new situations with no thought for the consequences, so keep the first aid kit handy!|06-22-2014|aquarius
201|Venus, planet of harmony, moves into the most creative area of your chart today, so it’s unlikely you will want to be too serious about, well, just about anything. This is not the time to be solemn. Life is supposed to be fun.|06-23-2014|aquarius
202|You may be in the mood to settle an old score but is that really sensible? Focus only on positive objectives and pretend that negative and annoying people do not exist. Then get busy on what really matters: making your first million.|06-24-2014|aquarius
203|Someone you meet on your travels will become very important to you in the weeks and months to come. You will be on exactly the same wavelength mentally and emotionally – and there is even the chance that romance could blossom.|06-25-2014|aquarius
204|If you make a mistake today just admit it and move on. Life is a succession of tests and the powers that guide your life do not expect you to pass every one of them, at least not first time. You’ll do much better tomorrow.|06-26-2014|aquarius
205|Others may crack the whip and insist that you work harder but don’t do it. You may have plenty of time and energy at your disposal but you should be using it to further your own aims, not the aims of other people.|06-27-2014|aquarius
206|This should be a productive weekend for you but there is a danger you could waste time and energy on tasks that bring no benefit to you personally. The more people ask of you the more important the word “no” becomes.|06-28-2014|aquarius
207|Most things seem to be going well but there is a possibility you have drifted a bit off course. Now that mind planet Mercury is moving in your favor again it will be easy to identify where that has happened and where to make changes.|06-29-2014|aquarius
208|Be forceful and dynamic and make the most of whatever new opportunities come your way. Everything will work out for the best if you believe in yourself and if you believe that the Universe is on your side. It is and always will be.|06-30-2014|aquarius
209|Others will come to you for advice today – just when you wanted to be on your own with your thoughts. You are too nice a person to turn them away, so help solve their problems – and, just maybe, it may help solve a few of your own.|07-01-2014|aquarius
210|Your ability to tune in to how others think and feel will bring benefits today, especially on the work front where sudden changes won’t take you as much by surprise as they do some people. Somehow, you sensed they were coming.|07-02-2014|aquarius
211|Your passion for a creative project of some kind knows no bounds. There is, however, a danger that you could lose touch with reality and allow it to become all-consuming. Don’t forget to come up for air, and kisses and chocolate, occasionally.|07-03-2014|aquarius
212|The quality you most need today is patience – and lots of it. Come the weekend you will be able to start doing things again but over the next 24 hours control your urge to push ahead. Starting too soon may be worse than not starting at all.|07-04-2014|aquarius
213|What happens over the next 48 hours will be good for you but maybe not so good for other people. Don’t let that worry you though because the more you achieve now the more you will be able to help others later on when it matters.|07-05-2014|aquarius
214|Any bad feelings you may have must be brought into the open this week. Only then will you be able to deal with them. It does not matter how bad a rift may be, your way with words will help find a solution everyone is happy with.|07-06-2014|aquarius
215|Don’t give up on a relationship just because it is going through a bad patch. It is times like these that test your commitment and the planets suggest that if you hang in there the tide will turn in your favor soon enough.|07-07-2014|aquarius
216|Today’s link between the Sun and your ruling planet Uranus will give you the impetus you need, if not to transform your life, at least to change those areas where you are still not happy with your performance. Don’t leave it any longer.|07-08-2014|aquarius
217|The tighter you hold on to something over the next few days the more painful it will be when the full moon takes it from you at the weekend. That is the lesson you now need to learn and it applies to people as well as possessions.|07-09-2014|aquarius
218|Don’t argue with people who clearly do not know what they are talking about – it’s a waste of your precious time and energy. Focus on what really matters over the next 24 hours: your work, your family and your long-term ambitions.|07-10-2014|aquarius
219|The more someone criticizes you the more determined you will be to carry on with what you are doing. They should know by now that telling you not to do something will most likely result in you doing precisely that.|07-11-2014|aquarius
220|If someone lets you down this weekend you must resist the urge to say something hurtful. It may seem like a big deal now but later you will look back and wonder why you allowed yourself to get so worked up about it.|07-12-2014|aquarius
221|Don’t worry if a relationship has been a bit strained of late because now that Jupiter is moving into your opposite sign of Leo you can easily be friends again. Whatever differences you may have they are petty in the extreme, so ignore them.|07-13-2014|aquarius
222|You don’t usually let your passions get the better of you but they will do so today. You won’t care in the slightest what other people think about what you do or say. That is, you won’t care today – tomorrow, however, you may be embarrassed!|07-14-2014|aquarius
223|The world is full of people who are eager to conform but you’re not one of them and what you say and do over the next 24 hours will remind certain individuals of that fact. They won’t take you for granted again!|07-15-2014|aquarius
224|If there is something you need to own up to do then do so now as Jupiter, planet of good fortune, moves into your opposite sign. Most likely you have been worrying about it for no good reason. Loved ones don’t really care.|07-16-2014|aquarius
225|If you are motivated purely by greed you are unlikely to get what you desire. If, however, you are driven by a genuine desire to help other people you will succeed beyond your wildest dreams. Remember: you get out what you put in.|07-17-2014|aquarius
226|A friend or family member will ask you to cover up for them in some way today and you’ll be happy to do so. But hold on. You don’t want to see them get hurt, of course, but shouldn’t they be learning from their own mistakes?|07-18-2014|aquarius
227|An authority figure will ask you to work with someone you don’t get on with today and you really don’t have much choice in the matter. Make a point of being fair with them – they may not be as incompetent as you believe.|07-19-2014|aquarius
228|Are you being too optimistic? Are you allowing your imagination to carry you away? Maybe you are but so what! A positive attitude is essential over the next few days, especially if you are the kind of Aquarius who tends to take life too seriously.|07-20-2014|aquarius
229|Even the best of friends fall out occasionally – it’s no big deal. You will get the chance to kiss and make up later in the week and if you take it there will be no lasting harm done. Next time, try not to get so emotional.|07-21-2014|aquarius
230||07-22-2014|aquarius
231|Be nice to those you meet and do business with today, because you are going to need their help over the next few weeks. A smile and a few kind words will go a long way towards winning important people over to your side.|07-23-2014|aquarius
232|If you want to get things done over the next few days you must bring other people into your plans. If you think you can do it all on your own you are mistaken, but like-minded people will make even the hardest tasks easy for you.|07-24-2014|aquarius
233|Mercury, planet of trickery, could mislead you into thinking that you have got the best of a deal when, in fact, others will profit a lot more than you. Check the small print carefully before putting pen to paper over the next 24 hours.|07-25-2014|aquarius
234|Why do you put up with a certain individual’s behavior? Is it because you are too nice? Or is it because you fear a backlash if you try to get tough? Either way, the situation cannot be allowed to continue, so get on top of it.|07-26-2014|aquarius
235|Don’t waste your time trying to give someone advice this week because they won’t listen. Don’t take it personally either. Some people need to make their own mistakes before they learn and perhaps that is the way it has to be.|07-27-2014|aquarius
236|Yes, you are still heading in the right direction. No, your life does not need a major rethink. Focus on putting one foot in front of the other this week and, in quite a short time, you will find yourself moving closer to your goal.|07-28-2014|aquarius
237|Sometimes it’s okay to put your own interests first. It’s good of you to want to help those in need but you have only so much time and energy at your disposal and you have legitimate desires too. Don’t deny yourself what you crave.|07-29-2014|aquarius
238|Because the Sun makes a difficult aspect to Neptune, planet of illusion, today you must make sure that your dreams have a solid basis in reality. Flights of fancy can be fun but if your head is in the clouds you must keep your feet on the ground.|07-30-2014|aquarius
239|Each time you think you are making progress someone changes the rules and it’s so frustrating! What the universe is trying to show you is that there are, in fact, no hard and fast rules at all. Make them up as you go along.|07-31-2014|aquarius
240|This is an excellent time for travel and social activities, and maybe affairs of the heart as well. You will be both chatty and charming today and will make a good impression on someone you have until now worshipped from afar.|08-01-2014|aquarius
241|You will be flavor of the month with just about everyone over the next 48 hours. By all means enjoy yourself but don’t get carried away and give someone the idea that they mean more to you romantically than is actually the case.|08-02-2014|aquarius
242|Something important will most likely go out of your life this week but don’t worry because something even better will come in to replace it. Just how good will depend to a large extent on the attitude you choose to adopt. Be positive.|08-03-2014|aquarius
243|Don’t be too hard on people whose beliefs are the opposite of your own. They are as entitled to their way of thinking and their way of doing things as you are to yours, so be tolerant and talk only about issues you can agree on.|08-04-2014|aquarius
244|Fate will point you in a new direction over the next few days and if you are wise you will go with the flow. There is no need to worry because the powers that be are looking over you and will always protect you.|08-05-2014|aquarius
245|The approaching full moon, which takes place in your birth sign at the weekend, is sure to upset your emotional equilibrium in some way. But it will also make you more sensitive to the needs of partners and colleagues, and that’s no bad thing.|08-06-2014|aquarius
246|Be precise in what you say. If you leave your words vague no one will know what it is you are trying to communicate and, as a consequence, nothing much will get done. Don’t worry about hurting other people’s feelings – only the truth matters.|08-07-2014|aquarius
247|If there is someone you want to get closer to emotionally you must not hesitate for even a moment: let them know how you feel. On the work front, too, the more you open up to other people the more they will want to do for you.|08-08-2014|aquarius
248|Upheavals of one kind or another are to be expected this weekend but they won’t be too bad. They may even turn out to be good if you stay sharp and look for ways to take advantage of them. With change comes opportunity.|08-09-2014|aquarius
249|You may fear the worst over a partnership issue, but do you really need to be so pessimistic about it? According to the planets this is just a passing phase and by the middle of the week you will be the best of friends again.|08-10-2014|aquarius
250|Don’t waste your time doing things you do not enjoy. Even if there is a task that needs to be completed there is no point forcing yourself if your heart is not in it. What will be will be, so let fate take its course.|08-11-2014|aquarius
251|Resist the urge to go to extremes when dealing with people you don’t much like or the bad feelings you create may come back at you towards the end of the week. If you really can’t stand them just stay out of their way.|08-12-2014|aquarius
252|Others may be rushing here, there and everywhere but you don’t have to follow their lead. According to the planets it’s largely meaningless activity, designed to make lazy people look busy. Focus on the one thing that really matters to you.|08-13-2014|aquarius
253|Anyone who thinks they can threaten you will discover just how tough a cookie you can be over the next 24 hours. Don’t worry that you might make a few enemies – that just means you are being taken seriously at last.|08-14-2014|aquarius
254|You need to be assertive now. You need to let everyone know that you are not in the mood to be taken for granted. There is, of course, a danger you will go too far and upset one or two people but they’ll get over it.|08-15-2014|aquarius
255|Take a break from all those restrictions you have imposed on yourself. It does not matter what obligations you think you have to take care of, you must also make time for the things you enjoy. If you’re not smiling, you’re not doing it right.|08-16-2014|aquarius
256|A free spirit like you should always have a way out ready and as the people you are currently involved with look a bit dodgy you are advised not to close off your escape routes. You may have to do some backtracking this week!|08-17-2014|aquarius
257|Don’t worry if a relationship seems to be on the slide because you will get the opportunity to bring it up to scratch again. Today’s Venus-Jupiter link in your opposite sign will bring out the best in you – and in other people too.|08-18-2014|aquarius
258|No matter what mistakes you have made you must forgive yourself and move on. It would also be a good idea to forgive others for the mistakes they made that affected you. Grudges don’t just hold others back, they hold you back too.|08-20-2014|aquarius
259|If you have to sign something today make sure you check the small print, because there could be some nasty surprises if you don’t take care. If you make a mistake now it could prove costly not only for you but for others as well.|08-21-2014|aquarius
260|Whatever you think is wrong with your life it is not nearly as bad as you fear, so stop worrying and start looking for ways you can bring the smile back to your face. Try helping others – you’re especially good at that.|08-22-2014|aquarius
261|Persuasion always works better than force and if you are smart this weekend you will find it quite easy to convince friends and colleagues to believe in you and – the really important bit – back their belief with some serious cash.|08-23-2014|aquarius
262|Money may not be that important to you but it is always nice to have enough of the stuff to do good works and what happens over the next few days will boost your income considerably. You might even be tempted to treat yourself.|08-24-2014|aquarius
263|Cosmic activity in the area of your chart that governs joint financial matters indicates that you could be on the receiving end of a windfall over the next few days. There are no certainties, of course, but if you do win you’ll no doubt win big.|08-26-2014|aquarius
264|You need to make a decision and you need to make it quickly. Actually, you know what needs to be done, what you have lacked up until now is the motivation to do it. What happens over the next 24 hours will finally inspire you.|08-27-2014|aquarius
265|Be careful what you say over the next 24 hours, especially when dealing with people in positions of power. You may have strong feelings about certain issues but you would be wise to keep them to yourself for the time being.|08-28-2014|aquarius
266|If you try to shift the blame for something you did wrong the results could be embarrassing. Everyone makes mistakes – yes, even an Aquarius – so hold up your hand and accept that you are at fault. Come tomorrow all will be forgotten.|08-29-2014|aquarius
267|You may be tempted to tear everything down and start again from scratch this weekend but is that such a good idea? It may seem to be the right thing to do now but if you are acting on impulse you will regret it next week.|08-30-2014|aquarius
268|On too many occasions in recent weeks you have looked at the world through eyes that see only the bad stuff. The good news is that as from midweek, when Mercury moves in your favor, the world will be a sunnier, happier place again.|08-31-2014|aquarius
269|What awaits you in the future is many times better than what you are leaving behind in the past, so be positive and, if you feel that your talents are being limited in your present environment, just move on to pastures new.|09-01-2014|aquarius
270|Get out and about and extend your range of contacts. You may be an individualist by nature but there is only so much progress you can make on your own. If you want to make a serious impact, reach out to people who share your ideals.|09-02-2014|aquarius
271|You may be tempted to forget about your principles and do something a bit underhand today but you are advised against it. You have a reputation for honesty and if something should go wrong you could lose it – and that’s a loss you can’t afford.|09-03-2014|aquarius
272|It would appear that you have overlooked something of importance, something that could make a big difference to your future. Give it some thought and when you have found what it is make sure you make it central to your plans.|09-04-2014|aquarius
273|You should be feeling a lot better about your financial prospects now that values planet Venus is moving into the wealth area of your chart. But don’t take too much for granted or you may end up spending too much – again!|09-05-2014|aquarius
274|Something you see or hear over the next 48 hours will provide you with a great deal of inspiration. You have been looking for something new to do and now it seems you have found it. Your creative juices are bubbling nicely.|09-06-2014|aquarius
275|You must be honest in all your dealings this week, at work, in business and especially in your private affairs. If others feel they can trust you they will open up in ways that bring only good things your way. You can’t lose.|09-07-2014|aquarius
276|It seems you have overestimated the return you will get from some sort of investment and, of course, you are disappointed. But it’s not the end of the world and maybe, in the long-term, it will work in your favor.|09-08-2014|aquarius
277|If you feel that you are being treated unfairly you must speak up about it – loudly. It’s a sad fact of life that those who make the biggest noise often get the biggest slice of the pie as well. Shout if you have to.|09-09-2014|aquarius
278|You may not want to admit it but deep down you know that a relationship is not working out the way you had hoped. Do you try again? Or do you admit defeat and go your separate ways? Only you can decide, so give it some thought.|09-10-2014|aquarius
279|You have powerful friends but for some reason you are reluctant to use them to help get you out of your current predicament. Maybe it’s because you don’t want to waste your trump cards on minor problems. You can deal with this one alone.|09-11-2014|aquarius
280|If you feel a bit drained, physically, mentally and emotionally, then you must take it as a sign that you need to slow down. A short rest now will do wonders for your energy levels during the early part of next week. Start the weekend early.|09-12-2014|aquarius
281|You hold firm opinions on lots of topics but sometimes you can be a bit too set in your ways and it prevents you from seeing other possibilities. If someone challenges your opinions today don’t hit back without thinking. They may have a point.|09-13-2014|aquarius
282|Some of the ideas you have may be inspirational, but they won’t amount to much unless you find ways of using them. If you only ever make the world a better place in one small practical way that’s better than a thousand grandiose dreams.|09-14-2014|aquarius
283|A disappointment of some sort may be hard to take but the pain will fade eventually, so don’t get too down. There are still plenty of things that inspire you, so pick one of them and throw yourself at it body, mind and soul.|09-16-2014|aquarius
284|Over the next few days you should take any and every opportunity to rest, recuperate and recharge your batteries. When the Sun changes signs on the 23rd it will be all go again, but in a good way – so save yourself for then.|09-17-2014|aquarius
285|However much you might fear the unknown you must confront it over the next few days, otherwise you may not be in the right frame of mind to take advantage of the wonderful opportunities coming your way. Show some courage – and act!|09-18-2014|aquarius
286|The answers you seek are easily found, but only if you ask the right questions in the right way. It does not matter what other people say you should be thinking or saying or doing – you’re an Aquarius, so think, speak and act big.|09-19-2014|aquarius
287|Things will really pick up for you when the Sun moves into one of the most positive areas of your chart on the 23rd. Between now and then though try to get as many chores and minor tasks as you can manage out of the way.|09-20-2014|aquarius
288|You can make things easier for yourself this week by refusing to dwell on past mistakes. What’s done is done and cannot be undone and the sooner you accept that fact the sooner you will be able to move on. It won’t be long before you’re smiling again.|09-21-2014|aquarius
289|A difficult time of year is drawing to a close and when the Sun moves in your favor tomorrow it will feel as if a load has been lifted from your back. If you need a vacation then start making plans. No one deserves it more than you.|09-22-2014|aquarius
290|You have sacrificed a great deal in recent weeks and now you are wondering if you are going to get something back in return. Don’t worry, you will. The Sun’s change of signs today will open up a world of new possibilities. Take your pick.|09-23-2014|aquarius
291|You seem to be in everyone’s good books at the moment and long may it continue. However, while it may be flattering to be so highly thought of make sure you can live up to what others expect of you. There must be substance as well as style.|09-24-2014|aquarius
292|Uranus, your ruler, is brilliantly aligned with luck planet Jupiter today, so how can you possibly lose? The answer is you can’t, so decide what it is you most want to do then give it your best shot. You’ll make a huge success of it.|09-25-2014|aquarius
293|It may not feel right that certain people have the power to force you in a certain direction but in a matter of days you will be glad it happened that way. It seems you lack the willpower to do what has to be done.|09-26-2014|aquarius
294|Any doubts you may have about the direction your career is heading should disappear over the next few days. The fact is you are still on track to reach the goals you set yourself around this time last year. Be patient – it will happen.|09-27-2014|aquarius
295|Massive changes are taking place around you and, with one or two minor exceptions, they are changes which will benefit you. With that knowledge in mind don’t be afraid to take a few chances over the next few days. You’re a winner.|09-28-2014|aquarius
296|Things might be calm on the surface but your instincts tell you that behind the scenes major changes are taking place. Don’t worry. It is all part of the bigger plan, a plan that is designed to make your life more fulfilling.|09-29-2014|aquarius
297|You have no end of talent but you need to add patience and hard work to the mix if you expect to be a success. The Sun in Libra will help you find ways to get the balance right and soon your name will be up in lights.|09-30-2014|aquarius
298|Whatever else life may be at the moment it certainly isn’t dull. The Sun in your fellow Air sign of Libra makes even mundane events seem more exciting, so no way will you be bored – and no way will you put up with boring people.|10-01-2014|aquarius
299|Everything is all right with your world at the moment, or should be. The Sun and Venus in one of the best areas of your chart means you can see the positive side, and the funny side, of most situations. Go on, have a laugh.|10-02-2014|aquarius
300|You have so much good fortune in your celestial bank account. When are you going to start spending some of it? The weekend is almost here, so forget about what you have to do and do only what you want to do. Yes, you can afford it.|10-03-2014|aquarius
301|You are under no illusions that a number of things in your life need to change and that the change must come from within. Some people may not understand why you need to move in a new direction, so explain it to them as best you can.|10-04-2014|aquarius
302|You must take responsibility for your words and actions. Because so many people look up to you there is always the danger that you might give them the wrong impression, especially when you are in one of your rebellious moods.|10-05-2014|aquarius
303|You are now in the middle of one of the most fortunate times of the year and even when things seem to go wrong they will come good in the end. With that thought in mind don’t be afraid to take a few risks. You’re unlikely to lose.|10-06-2014|aquarius
304|You have every reason to laugh, sing and enjoy yourself, even though some people appear to be having it tough at the moment. You may not be able to help them directly but you can set a good example. Life doesn’t have to be gloomy!|10-08-2014|aquarius
305|Trust your instincts if they lead you in a certain direction today but don’t expect other people to follow your lead without question. What is crystal clear to you may be difficult for a friend or family member to comprehend, so make allowances.|10-09-2014|aquarius
306|Something you have been dreaming about for weeks, months, maybe even years is about to become a reality. Lucky you. Not everyone will be pleased with what happens over the next 24 hours, but not everyone has as much to gain from it as you.|10-10-2014|aquarius
307|If you are smart you will take it easy this weekend. Why? Because there are some seriously big changes coming up and you will need all your mental, emotional and physical energy to deal with them. Others will need you on top of your game too.|10-11-2014|aquarius
308|A work colleague or a business partner may not be trying to cheat you as such but neither will they race to your rescue if things go wrong. You might like to think the best of your fellow human beings but you need to be more realistic for the time being.|10-12-2014|aquarius
309|Whatever else you do over the next 24 hours make sure you stay on good terms with people in positions of authority. You may be a rebel by nature but there are times when even an Aquarius must play the game and this is one of them.|10-13-2014|aquarius
310|You should be wonderfully happy today, and if you are not then clearly you are doing something wrong. This is one of the best times of the year for you but it won’t last much longer, so cheer up and love your life for what it is.|10-14-2014|aquarius
311|Today’s Sun-Mars link encourages you to be more outgoing, both on a one-to-one level with people you know intimately and with people you meet socially or at work. You may have plenty of friends already but a few more won’t hurt.|10-15-2014|aquarius
312|You know what is and is not possible and have no intention of letting daydreams and wishful thinking lead you astray. That’s good. Other people can believe in all sorts of airy-fairy nonsense if they want but you must deal only in facts.|10-16-2014|aquarius
313|There is no point complaining that things are not going the way you want them to go. Wherever you happen to be and whatever you happen to be doing at this precise moment of time is exactly right for you, so lighten up and make it work.|10-17-2014|aquarius
314|Say what you have to say and don’t worry about the consequences. Friends and work colleagues may be stunned by your unexpected outburst but they will also secretly admire your passion and your determination to change things for the better. |10-19-2014|aquarius
315|Don’t listen to those who say you should be different in some way, You don’t need to play a role to make your mark. Act in a way that feels natural to you, not in a way you feel is expected of you. Be yourself – only more so!|10-20-2014|aquarius
316|You don’t have to throw everything out and start again from scratch with nothing. On the contrary, what you need to make your life happier and more fulfilling is right there in front of you – you just need to use it in a more positive way.|10-21-2014|aquarius
317|This is the ideal time to remind an employer or someone else in a position of authority that you are special, that you are on a different, and higher, level than most of your contemporaries. Don’t let them overlook your many talents.|10-22-2014|aquarius
318|A great opportunity will arrive at just the right time, in just the right place and in just the right way over the next few days, so make sure you are ready for it. You don’t need permission to act – seize the initiative and make things happen.|10-23-2014|aquarius
319|The Sun in the area of your chart that governs your social and professional reputation makes this one of the most important times of the year. Whatever goals or objectives you have it’s time to get serious about them. Now. Immediately. This very moment.|10-24-2014|aquarius
320|Your mind may be full of big ideas but common sense should tell you that you cannot do everything at once, so choose an aim that excites you and focus on it to the exclusion of everything else. Can it work? It can if you make it.|10-25-2014|aquarius
321|What happens over the next few days may not seem like something you should be grateful for but later on you will look back and realize how fortunate you were to be forced to move in a new direction. Try not to be so set in your ways.|10-26-2014|aquarius
322|Don’t let money worries detract from what promises to be an excellent week. The simple fact is there is nothing you can do to change the situation at the moment, so put it out of your mind. There’s more to life than dollars and cents.|10-27-2014|aquarius
323|You must deliver on a promise you made a while ago, even if it means you have to change your plans or miss out on a social event you were looking forward to. Your reputation could nosedive if you fail to deliver.|10-28-2014|aquarius
324|Try not to be so driven in your pursuit of success. Be ambitious by all means but don’t lose your sense of perspective. You of all people should know there are more important things in life than fame and fortune.|10-29-2014|aquarius
325|Your mind may be bursting with big ideas but what use are they if you don’t get round to knitting them together into a coherent and workable plan? Your task for the day is to bring those big ideas down to a human level.|10-30-2014|aquarius
326|It’s okay to plan for the future in general terms but don’t try to see every step of the way ahead. Not only is it impossible but it will limit your options and make you unnecessarily anxious when, inevitably, plans have to change.|11-01-2014|aquarius
327|It may be wiser to pretend to agree with someone than to stir up trouble by pointing out the flaws in their argument. Even if you disagree with them in a friendly way they are unlikely to be happy about it. You really don’t need another argument.|11-02-2014|aquarius
328|The planets warn you have been pushing yourself too hard and need to slow down a bit. That won’t be easy with power planet Pluto so strong at the start of the week but it can and must be done. Learn to say “no” – and mean it. |11-03-2014|aquarius
329|Certain things are going out of your life and, if you are sensible, you will speed them on their way. You of all people should know that nothing stays the same forever – and that the new is invariably more rewarding than the old. |11-05-2014|aquarius
330|You can sense that a friend is not very happy but what can you do about it? The first thing, of course, is to find out why they are so ill at ease, and the only way to do that is to ask them. Be prepared for some tears!|11-07-2014|aquarius
331|You know there is something missing from you life but you are having trouble discovering exactly what it is. Maybe you should revisit beliefs that you are rejected as being “old-fashioned”. Maybe there is something to them after all.|11-08-2014|aquarius
332|You may feel that you have lost control over certain aspects of your lifestyle, and maybe you have, but is it such a big deal? The fact that other people are determined to take decisions for you frees up time to pursue more interesting ambitions.|11-10-2014|aquarius
333|Some sort of offer will come your way over the next 24 hours but you may seem reluctant to take advantage of it. Even if it involves more work than you feel able to handle you won’t know for certain until you give it a try. |11-11-2014|aquarius
334|Sometimes you have to take center stage when the cosmic script calls for it, and it is calling for it today. Don’t stay in the shadows: let everyone see who you are, what you believe in and what you can do – that’s just about anything!|11-12-2014|aquarius
335|The tension that has been a feature of your emotional life of late will ease somewhat over the next 24 hours. Even routine tasks will seem less of a chore now you know you are not being asked to do more than your share. |11-13-2014|aquarius
336|You may be inclined to throw caution to the wind and take a gamble of some sort but the planets indicate it could go badly wrong. You don’t have to take risks to get what you need – just stick to your present course. It’s boring, but effective. |11-14-2014|aquarius
337|Have faith in your own abilities and believe that you are destined to do something special. What happens this weekend and into the early part of next week will clarify exactly what your special destiny might be, so pay attention.|11-15-2014|aquarius
338|This is no time to be modest. In fact the current cosmic picture urges you to shout your talents from the rooftops, to let everyone know who you are and what you can do. The higher you aim this week, the more you will achieve.|11-16-2014|aquarius
339|Under no circumstances should you push yourself beyond your natural limits today. Saturn, planet of limitation, warns if you take on too much you may end up further from your long-term goal than when you started. There’s no rush.|11-18-2014|aquarius
340|A rival will try to intimidate you into doing things their way but their overly assertive attitude will annoy you and make you determined to do the opposite. Can you be sure though that it isn’t a double bluff? Maybe it’s best to do nothing at all. |11-19-2014|aquarius
