|horoscope|pub_date|zodiac
168|The planets warn you may fall prey to worries and anxieties that at most others times would not bother you in the slightest. Keep telling yourself that each and every one of them is an illusion. Reality is what YOU want it to be.|05-22-2014|scorpio
169|The more you try to give up certain things you know are not good for you the more you end up indulging in them. Maybe that’s the only way. Maybe you need to wallow in what you desire until you desire it no more.|05-23-2014|scorpio
170|This could be and should be a wonderful weekend for you. With Saturn in your sign making a perfect link to Jupiter, planet of good fortune, virtually everything you do will work out for the best – so make sure you do something big.|05-24-2014|scorpio
171|You may have no choice over the next week or so but to tighten your belt financially and learn to live on less for a while. It won’t hurt as much as you think. The simple fact is you have been spending money on things you don’t need.|05-25-2014|scorpio
172|What is the most important factor in success? It’s knowing what you want, and if you still don’t know what you are aiming to do with your life you must give it some serious thought this week. Ask yourself: what do I really desire?|05-26-2014|scorpio
173|The upcoming new moon will give you the motivation and energy you need to make a start on a project you have been flirting with for weeks, months, maybe even years. There can be no more excuses: it’s time to get it done.|05-27-2014|scorpio
174|If you have been thinking of ways to make money now is the time to come to a decision about what your strategy is going to be. What you start over the next few days will reap rich rewards during the second half of the year.|05-28-2014|scorpio
175|Your creative powers will be at their height over the next 24 hours, so make good use of them. Also, take your pleasures where you find them and don’t listen to those who say you should be more cautious. Where’s the fun in that!|05-29-2014|scorpio
176|You don’t have to be the life and soul of the party and with Saturn in your sign it’s unlikely you will win any prizes for popularity. But do you care? Of course not! You rather enjoy being the odd one out – it makes you feel special.|05-30-2014|scorpio
177|You have a secret desire to do something you know will not go down well with certain people but if you don’t do it you will most likely kick yourself later for being too timid. What are you afraid of? Surely not what others might say?|05-31-2014|scorpio
178|The most important thing now is that you play by the rules. If you stray from the straight and narrow over the next few days your rivals – and you have a few – will make sure you pay for it. Make certain your tactics are squeaky clean.|06-01-2014|scorpio
179|If you are in any way dishonest when dealing with other people today they will be dishonest with you later on. You don’t need to tell lies or cut corners to get what you need, so make sure what you say and do is above suspicion.|06-02-2014|scorpio
180|Be careful you don’t lose your sense of perspective and get angry about something that would not usually bother you in the slightest. And don’t worry too much if you lose out financially either – you’ll more than make up for it later.|06-03-2014|scorpio
181|You seem to be under quite a bit of pressure at the moment and that pressure will build over the next few days. Make life easier by taking nothing too seriously, least of all yourself. Treat each challenge you face as a game. Win with a smile.|06-04-2014|scorpio
182|Stay calm and keep telling yourself that everything will come right in the end – somehow it always does. Above all don’t allow yourself to get worked up about money matters. There is no reason at all to fear the worst.|06-05-2014|scorpio
183|You may find it hard to admit you were wrong about something but you have no choice in the matter. If you have been found out for playing fast and loose with the truth you must admit it and promise not to let it happen again.|06-06-2014|scorpio
184|No doubt you have big plans and no doubt you have made all sorts of promises to yourself. This time you WILL get your act together and accomplish great things. The only danger is you may aim too high. Make sure your ambitions are realistic.|06-07-2014|scorpio
185|Don’t rush into a decision concerning a money matter or a business issue. That sense of urgency you feel is caused by the approaching full moon and is not to be trusted. If you’re not certain then wait – it won’t cost you a cent. |06-08-2014|scorpio
186|You will have a few bruises come the end of the week and maybe one or two by the end of the day. It is inevitable there will be some kind of falling out but in the greater scheme of things it’s not such a big deal. Keep smiling.|06-09-2014|scorpio
187|There is no point worrying about things over which you have no control. What will be will be, so let go of your fears and doubts and start thinking of life as a great and exciting adventure – because that is precisely what it is.|06-10-2014|scorpio
188|You may want to tear everything down and start again from scratch but is that really necessary? You may regret it in the long-term if you destroy what you have created. There is room in your life for both the old and the new.|06-11-2014|scorpio
189|The approaching full moon warns that your big ideas, while potentially profitable, need to be brought down to earth a little. Inject some reality into your thinking over the next two or three days – you won’t get rich on dreams alone.|06-12-2014|scorpio
190|There is no reason why you should not go out and have a good time but that does not mean you have to buy drinks for everyone. You have been far too generous of late, so let someone else get the check for a change.|06-13-2014|scorpio
191|You need to get serious about something you tended to treat in an offhand manner in the past. Only you know for certain what that something happens to be – and you also know if you don’t do it now it may never get done.|06-14-2014|scorpio
192|A battle of wills cannot be avoided and you MUST be the one who wins it. The outcome will decide not only the level of freedom you get to enjoy for the next few weeks but for the remainder of the year as well.|06-15-2014|scorpio
193|You need to get your financial affairs in order. If you need to cut costs then do what has to be done, even if it affects your quality of life in the short-term. The longer you leave it the harder it will be to make changes.|06-16-2014|scorpio
194|It will pay you to be skeptical today, especially when dealing with people who in some way or other depend on your generosity. Whatever it is they suggest make sure the figures add up and you are 100 per cent happy with it.|06-17-2014|scorpio
195|Even if you are the sort of Scorpio who likes to stick with tried and tested methods try to be more adventurous over the next 24 hours. Take a chance on love too. A new attraction could sweep you off your feet and transform your existence!|06-18-2014|scorpio
196|Make sure you get your chores out of the way as quickly as possible over the next 24 hours. If you let what should have been done today wait until tomorrow you will fall behind and may never catch up. Don’t put yourself under pressure.|06-19-2014|scorpio
197|You may be tempted to end a relationship that has been going through stormy seas of late but is that really a wise move? To be on the safe side wait until the Sun changes signs tomorrow. You may find that your attitude changes too.|06-20-2014|scorpio
198|Now that your financial situation is not so bad it may be tempting to go on a spree but hopefully your serious Scorpio nature will stop you from doing anything stupid. There are plenty of ways you can have fun without spending money.|06-21-2014|scorpio
199|It may seem that someone is going out of their way to make life difficult for you but most likely you are overreacting. Don’t say or do anything that might start a feud and try to remember that few things in life are straightforward.|06-22-2014|scorpio
200|You may be a bit touchy where money and possessions are concerned today. However, the planets indicate you have precious little to worry about, so lighten up and believe that it will all come right in the end – it usually does.|06-23-2014|scorpio
201|You may be in the mood to change things but the planets warn there are some things it might be wiser to leave as they are for the time being. Make changes for a reason, not just because you can (or because it annoys other people!).|06-24-2014|scorpio
202|Someone will pull rank on you today but don’t get uptight about it because there is nothing you can do to change things. Keep your thoughts and feelings to yourself, no matter how tempted you may be to speak your mind.|06-25-2014|scorpio
203|Some people complain that they never get the breaks but you know that is rarely true. What you get out of life has to be earned and over the next two or three days you will find that the more you give the more you get in return.|06-26-2014|scorpio
204|Because today’s new moon falls in one of the more expansive areas of your chart your thoughts will be remarkably positive. That’s good. What you think about now will be your reality later on, so focus only on your highest ideals.|06-27-2014|scorpio
205|The obstacles you face may be daunting but you have the know-how and the energy to overcome each and every one of them. Do not try to avoid what fate sends your way this weekend – go on the attack instead.|06-28-2014|scorpio
206|Don’t cut yourself off from other people over the next few days. Remind yourself at every opportunity that you are part of a greater whole and that no matter where you go or what you do you will never truly be alone.|06-29-2014|scorpio
207|The more others try to intimidate you today the more you must stick to your guns. They are only criticizing you this much because they fear that your ambitious plans might succeed. Stay calm and carry on – it’s the Scorpio way.|06-30-2014|scorpio
208|Chances are certain people have been leaving out facts and figures that could have made a difference to the decisions you made. Should you get angry? Well, you have every right, but has anything bad actually come of it? If no, let it go.|07-01-2014|scorpio
209|You may not want to hurt someone’s feelings but you know you have to be honest with them. There comes a time when it is necessary to tell it like it is, even if it means putting a relationship or friendship at risk. That time is now.|07-02-2014|scorpio
210|What happens today will bring a chance to make some much-needed cash but to get it you are going to have to be less conservative in your money-making ventures. You don’t have to gamble as such but try to be open to alternative possibilities.|07-03-2014|scorpio
211|If there are any loose ends in your affairs, at home or at work, you must deal with them over the next 24 hours. If you leave them flapping in the breeze they are sure to trip you up sooner or later – most likely sooner.|07-04-2014|scorpio
212|There is no point getting annoyed about things you cannot change. Even if you are the kind of Scorpio who believes that negative feelings should be expressed, there is no point getting too emotional. You need a cool mind, not a hot heart.|07-05-2014|scorpio
213|Okay, so you made a mistake, but so what? Mistakes are evidence that you are doing something, or at least trying to do something. No matter how many times you fail in the short-term you will succeed in the end – big time!|07-06-2014|scorpio
214|The planets urge you to take a less provocative approach when dealing with people you have been in disagreement with. Your differences are not so wide that you cannot find areas where you both can agree. But you’ve got to look.|07-07-2014|scorpio
215|Today’s link-up between the Sun and Uranus means you won’t hesitate to strike out in a new direction or try your hand at new activities. You have played safe too many times of late. Life is too short for not taking chances.|07-08-2014|scorpio
216|Both at home and at work you will have to watch what you say over the next 24 hours as there are some pretty fragile egos out there. You don’t need to make more enemies – you’ve got enough as it is – so think before you speak.|07-09-2014|scorpio
217|There is no point making a fuss today, not even if you can prove you have been hard done by. Sometimes we have to take what we are given and make the best of it and this is one of those times. You’ll triumph in the end.|07-10-2014|scorpio
218|Sometimes even a Scorpio has to sit back and wait for things to happen and that is the message of the stars for you now. Rest your mind and your body today because you are going to need every bit of your energy tomorrow.|07-11-2014|scorpio
219|Travel plans and social activities are under stressful influences at the moment, so don’t expect everything to go your own way this weekend. You may experience delays and disappointments now but early next week you’ll be surging ahead again.|07-12-2014|scorpio
220|Someone important will take you under their wing over the next few days and show you how to make the most of your talents. What you learn from them in the weeks and months ahead is sure to bring fame and fortune.|07-13-2014|scorpio
221|Your imaginative powers will be strong today but that will only be good news if you have a positive attitude too. If you allow the unknown to scare you then what goes on over the next 24 hours will send you scurrying for cover.|07-14-2014|scorpio
222|It might be wise to keep some of your more outrageous opinions to yourself over the next 24 hours. They may not be outrageous to you, of course, but not everyone shares your ability to see what is really going on in the world.|07-15-2014|scorpio
223|Money worries will recede over the next few days as you focus more on making a success of your work or career. Why not treat yourself to a night on the town with your friends or your family? Yes, you can afford it.|07-16-2014|scorpio
224|This is the ideal time to let your mind wander a bit because it will lead you in some interesting new directions. If you find it hard to get inspired try connecting with people who make you feel good about yourself – they’ll give you ideas.|07-17-2014|scorpio
225|You seem to be pushing yourself harder than ever of late but will achieve more in the long-term if you balance your physical and mental efforts with plenty of relaxation. Treat yourself to a massage or a day at the spa.|07-18-2014|scorpio
226|You like to be on the winning side but finishing ahead of your rivals isn’t the most important thing. If you get the chance to assist someone who is down on their luck you should take it. Helping others feel good will help you feel great.|07-19-2014|scorpio
227|The Sun’s change of signs on Tuesday will make you even more ambitious than you were before, if that is possible. There are no limits to what you can achieve now, so give yourself permission to dream – and dream big.|07-20-2014|scorpio
228|Don’t hesitate to tell others what it is you desire because someone might hand it to you on a plate. Stranger things have happened and will continue to happen over the next few weeks, so be ready and expect anything – and everything!|07-21-2014|scorpio
229|Your self-esteem will receive some kind of boost over the next 24 hours, making it easier for you to deal with important people. The thing to bear in mind is that the powers that be want you to succeed and you must want it too.|07-22-2014|scorpio
230|Everyone has a story worth hearing and if you pay attention to what a friend or colleague tells you today you will learn something to your advantage. At the very least you will avoid making the same kind of mistake.|07-23-2014|scorpio
231|Current influences will give a much-needed boost to your ambitions but success won’t just land in your lap. You will have to work for your rewards but that’s okay because no one has more strength and stamina than Scorpio. Go for it!|07-24-2014|scorpio
232|It’s not like you to let others have the last word but it will pay you to do so today. Even if you can quite easily prove someone wrong you are advised not to do so because they will remember it and harbor thoughts of revenge.|07-25-2014|scorpio
233|As Mars moves into your birth sign this weekend you may be tempted to tear everything down and start again from scratch but is that such a good idea? Don’t waste all your previous efforts – strengthen them and build on them.|07-26-2014|scorpio
234|It is not enough to assume that other people know what you are talking about – spell it out for them in plain and simple language so there can be no confusion. You have an important message to convey, so make the effort and get it right.|07-27-2014|scorpio
235|Stop worrying what other people might think about you. You are who you are for a good cosmic reason and no one has any right to suggest you be something else. That won’t stop them trying, of course, but they can’t force you to listen.|07-28-2014|scorpio
236|The planets make it easy for you to approach people in positions of power today but if you have some kind of proposal to make it must be well thought out because they won’t be impressed if it is easy to pick holes in your plan.|07-29-2014|scorpio
237|If you approach a task in a negative frame of mind today then, inevitably, you won’t much enjoy it. But if you can find a way to pretend you have been really looking forward to it then it might surprise you how easy it is.|07-30-2014|scorpio
238|Try something you have never done before, something risky and maybe even a little bit outrageous. Others may not approve but, if anything, that will make you even more determined to go through with it. Scorpios can be SO stubborn!|07-31-2014|scorpio
239|What is your number one ambition in life? Are you close to making it come true? If not, don’t worry because the planets promise there is plenty of time. Take each day as it comes and move forward one step at a time. You’ll get there.|08-01-2014|scorpio
240|By all means look up to someone but don’t for a minute believe that they can do no wrong – because they will prove you wrong! The planets warn that your respect for a certain individual is based more on emotion than logic.|08-02-2014|scorpio
241|Make it your aim over the next few days to identify the two or three goals that mean the most to you – then focus on them to the exclusion of everything else. Play to your strengths. The more intense you are the more successful you will be.|08-03-2014|scorpio
242|Usually you are happy to stand aside and let others argue the toss about trivial issues but according to the planets something small has got you riled in a big way and you intend to have your say. Watch out world – Scorpio’s on the warpath!|08-04-2014|scorpio
243|Authority figures will be impressed by your ability not only to get things done but to get along with a wide range of people while doing it. You will make difficult tasks looks easy – and make yourself look good – over the next 24 hours.|08-05-2014|scorpio
244|The approaching full moon will make everyone a bit touchy over the next few days, so make allowances for them and make allowances for yourself as well. By this time next week most people, you included, will be cool and calm again.|08-06-2014|scorpio
245|Mars in your sign indicates that the quickest way to get the results you desire is to go all out to transform your current situation. Drastic decisions will have to be made and, having made them, your life won’t be the same again – but much, much better.|08-07-2014|scorpio
246|A career change of some kind is likely very soon. Whether it is a change you make for yourself or a change that is forced on you remains to be seen but if you do feel so inclined then by all means make the first move.|08-08-2014|scorpio
247|Some of the best partnerships are between people who appear to have little in common, so don’t turn down an invitation this weekend just because it’s from someone you find a bit weird. Chances are it will be a huge success.|08-09-2014|scorpio
248|It seems you are trying too hard to please one particular person and because of that other people are beginning to feel neglected. That may not be your intention but you need to be more even-handed, or at least pretend to be.|08-10-2014|scorpio
249|You must knuckle down and get something you promised you would finish out of the way before the end of the day. Once it is done you can forget about it completely and turn to the things you want to do with a clear conscience.|08-11-2014|scorpio
250|It won’t be long before you have to make a choice between a personal relationship and your work. You won’t have to give up one for the other as such but you will need to focus in a single direction. It’s about to get serious.|08-12-2014|scorpio
251|You have a reputation for keeping your head in difficult situations and it’s a reputation that will be called on at some point today. Whatever it is that excites other people it won’t move you in the slightest. You’re rock solid.|08-13-2014|scorpio
252|You have the power to reach out and take whatever it is you want to possess, so what are you waiting for? Don’t let other people’s doubts hold you back because if you hesitate the chance will be gone. Seize the moment!|08-14-2014|scorpio
253|More than any other sign you have the power to make things happen, not least by using your ability to influence how people think. Your task today, and over the weekend, is to point out new possibilities . Be a catalyst for change. |08-15-2014|scorpio
254|Someone you socialize with is secretly jealous of your popularity. That won’t mean anything to you so long as they don’t try to talk you down but if they do you must act fast. Rumors, no matter how wrong, can spread amazingly fast.|08-16-2014|scorpio
255|Anyone who tries to trick you over the next two or three days will find out just how unwise it can be to play games with a Scorpio. You have a knack for knowing when others are up to no good – and you’re not afraid to act on it.|08-17-2014|scorpio
256|You may feel good about yourself but not everyone is as positive as you and someone you love is in need of a confidence booster. Use your sharp wit to bring back the smile to their face. They won’t be feeling under the weather for long.|08-18-2014|scorpio
257|You may want to show that you can manage on your own but today’s challenges are likely to be severe, so see sense and make sure you have back-up from friends and family before taking on what may be too much for you alone.|08-19-2014|scorpio
258|Don’t give up on something just because you have grown bored with it. Certain tasks may be a bit of a grind but that does not mean they have to be tedious. Use your intelligence to find ways to spice them up a bit.|08-20-2014|scorpio
259|No one has the right to tell you what to believe and what not to believe and if they try you must come down on them hard. Having said that, you may find that something you used to believe in no longer seems quite so certain.|08-22-2014|scorpio
260|You will finish what you are working on a lot quicker if you get help. You may think you can do it all on your own but you are kidding no one but yourself. Share the effort – and there will be plenty of glory to share as well.|08-24-2014|scorpio
261|Try to find common ground with a group of people you have not always seen eye-to-eye with in the past. You actually share many things in common and if you can overcome your more obvious differences you can do great things together.|08-26-2014|scorpio
262|Stay on good terms with the people you work with. The planets warn if you try to improve your position at someone else’s expense, not only will you fail but you will make an enemy for life. You can do without that.|08-27-2014|scorpio
263|You could be a bit too aggressive today, which could have unintended consequences. Try not to take anything too seriously and try not to take what others say personally. Once you lose your cool you will have a hard time finding it again.|08-28-2014|scorpio
264|Like it or not you will have to adapt to what other people do – no way will they even consider adapting to you! Fortunately, with Mercury moving in your favor there won’t be so many misunderstandings as there have been in recent weeks.|08-29-2014|scorpio
265|You will get more done over the next two days than you usually get done in two weeks, but don’t run yourself ragged. You have your limits like everyone else and if you go too far beyond them you will end up paying the price.|08-30-2014|scorpio
266|Today’s moon-Saturn link could have a negative effect on your self-image. You don’t think you are as skilled or experienced as your rivals? Well you’re wrong. You have what it takes and more besides. Believe in yourself and make things happen. |08-31-2014|scorpio
267|Mars in your sign makes you want to get things done in the world, but other aspects suggest it might be smart to withdraw from the everyday hustle and bustle for a while. Act less but think more over the next few days.|09-01-2014|scorpio
268|There is a danger that in your enthusiasm to show what you can do you will take on too many tasks and spread yourself too thin. Focus on the one thing you are naturally good at today. Make your number one talent your fortune.|09-02-2014|scorpio
269|Friends and social activities will bring you luck over the next 24 hours, so don’t sit at home doing nothing, get out into the world and make an impression. The more attention you get, personally and professionally, the more you will accomplish.|09-03-2014|scorpio
270|There is a task of some kind you have yet to complete and over the next 24 hours you must decide whether to carry on with it or whether to give up on it. Clearly it doesn’t inspire you enough, so why not just let it go?|09-04-2014|scorpio
271|You cannot go on trying to achieve everything alone – it just isn’t going to work. With Venus moving into the friendship area of your chart this weekend making alliances will come easy to you – so don’t be so stand-offish!|09-05-2014|scorpio
272|The best way to deal with an emotional problem is to throw yourself into activities which keep both your mind and your body occupied. The less you think about your problems the more distant they will become. Eventually they will disappear.|09-06-2014|scorpio
273|If you decide to get more deeply involved in some kind of movement or cause you must go all the way – there can be no half measures. Serious subjects require a serious attitude – and they don’t come more serious than Scorpio!|09-07-2014|scorpio
274|A secret admirer will be secret no longer by the end of the day. If your feelings for them are as strong as their feelings for you this will be a marvelous week. If not . . . find a way to put them off without being brutal.|09-08-2014|scorpio
275|You are going through a positive phase at the moment, so if there are things in your life you want to change now is the time. Some people will try to dissuade you but only because they fear you will leave them behind. They’re right, you will.|09-09-2014|scorpio
276|No matter how attached you are to a particular idea, something will happen over the next 24 hours that forces you to think again. Could it be you took certain things for granted that you now realize were simply not true? Yes, it could.|09-10-2014|scorpio
277|You may be convinced that your way of doing things is best but you still need to explain and justify your actions to partners and co-workers if you want to get important things done. They won’t just follow you out of blind loyalty you know!|09-11-2014|scorpio
278|This will be a day of fun and pleasant surprises, but make the most of it because Mars will be disrupting things a bit over the weekend. If you think there is something you can do to reduce the chances of disorder then do it now.|09-12-2014|scorpio
279|If money matters are in a bit of a muddle at the moment don’t worry, you will soon get the chance to sort things out. Mars in the money area of your chart over the next few weeks will force you to get serious about your finances.|09-13-2014|scorpio
280|Try changing your point of view this week. Often by looking at an issue from a different angle the solution becomes obvious, and that applies to work problems as much as it does to personal matters. Never allow your viewpoint to harden. Always be flexible.|09-14-2014|scorpio
281|Think positively about what you are required to do by people in positions of authority. It may not be what you want to do but the bottom line is they have the power and you do not. Don’t start a battle you cannot possibly win.|09-15-2014|scorpio
282|You may be unaware that someone is annoyed with you but you’ll find out soon enough. If a loved one or work colleague gives you a hard time over the next 24 hours try to find out why. Was it something you said or did?|09-16-2014|scorpio
283|Are you delighted with what you have achieved? Or are you saddened because you wasted so many opportunities? Either way you should not get too worked up about it. You will always get another chance – and another, and another after that.|09-17-2014|scorpio
284|What you get over the next 24 hours may not be what you want precisely but according to the planets it is exactly what you need. If a friend makes a suggestion you would be wise to take it seriously. They know what you need too.|09-18-2014|scorpio
285|Something that made perfect sense a short while ago now seems to make no sense at all and it’s immensely frustrating. Don’t worry about it. A day or two from now you will have forgotten why you thought it was so important.|09-19-2014|scorpio
286|You need to be open and honest about your desires. Being a secretive Scorpio it won’t come easy to you but unless you let others know how you feel they won’t be able to respond the way you want them to respond. At least drop a few hints.|09-20-2014|scorpio
287|You won’t find it easy to express yourself over the next 24 hours, but that’s okay – you’re not exactly renowned for your conversation. Keep your thoughts and feelings to yourself and only speak when what you have to say is of real importance.|09-21-2014|scorpio
288|It does not matter how much you own or how much you earn – if you are happy with your lot then you don’t need a lot. Bear that thought in mind over the next few days. Material things are not important but emotional and spiritual things are.|09-22-2014|scorpio
289|The difficulties you are encountering are not designed to weaken you but to toughen you up for the challenges that lie ahead. The Sun in Libra over the next few weeks will pose many questions, but deep down you already know all the answers.|09-23-2014|scorpio
290|Although today’s new moon takes place in the most sensitive area of your chart there is nothing you should be too worried about. You may have to give up something you are attached to but deep down you know it’s no longer worth the effort.|09-24-2014|scorpio
291|Domestic and work arrangements may change at a moment’s notice today, but that’s okay. You are adaptable enough to change with them and make it all seem effortless – which won’t go unnoticed by people in positions of power.|09-25-2014|scorpio
292|Saturn in your sign does not seem quite so restrictive of late but that does not mean you can loosen your hold on the purse strings. In a matter of days a new source of income will present itself – then you can have a bit of a splurge.|09-26-2014|scorpio
293|Your ability to satisfy your desires this weekend will be in direct proportion to your ability to communicate what it is you are after. Spell out to others what it is you need in plain and simple language and the universe will make it happen.|09-27-2014|scorpio
294|You may have to guard against disappointment over the next few days, not because you have anything to be disappointed about as such but because the Sun in Libra at this time of year makes you fear the worst. Don’t worry, it won’t happen.|09-28-2014|scorpio
295|What would you change in your life if you knew you had the power to make it happen? Whatever that something happens to be you must start thinking and feeling as if it will do whatever you tell it to do. Your mind creates your reality.|09-29-2014|scorpio
296|Don’t give up on a new enterprise because it is more difficult than you expected it to be. You know from experience that the more you practice something the easier it becomes, so give it time. Don’t expect too much of yourself too soon.|09-30-2014|scorpio
297|What you do in private today is more important than what you do in public, especially as it will help build emotional bonds with people you may have neglected in recent months. Fame may be fun but it can’t beat real human contact.|10-01-2014|scorpio
298|It seems you are having second thoughts about some kind of plan or project. Yes, it’s going to be tougher than you expected. Have faith in your abilities and be willing to work harder than everyone else. You’ll triumph eventually.|10-02-2014|scorpio
299|The best way to handle a delicate situation is to be brutal with it. That may sound all wrong but the planets indicate that you have been pussy-footing round an issue when you should have got to grips with it. You don’t need tact, you need action.|10-03-2014|scorpio
300|A goal you have been working towards will soon be in front of you and you will be so pleased you stuck it through to the end. Unlike some people you never give in and there are sure to be a few envious eyes on you this weekend.|10-04-2014|scorpio
301|You may not see the point in what you are being asked to do but you will do it anyway, simply because you accept it as your duty. It’s a shame more people are not as principled and committed as you. The world would be a better place.|10-05-2014|scorpio
302|Your enthusiasm for a plan or project is likely to wane over the next few days, but that’s okay. You gave it your best shot and that is all you can ask of yourself. Not even a Scorpio can get it spot on every time.|10-06-2014|scorpio
303|There is no need for regrets or remorse. You cannot turn the clock back so you might as well set your sights on the future and make it the best it can possibly be. Yesterday is gone and today will follow it soon – it’s tomorrow that matters.|10-07-2014|scorpio
304|What happens today may be a challenge to your ego but no way is it going to break you, so don’t fret. These are difficult times but you can make things easier for yourself by going with the flow rather than fighting against it.|10-08-2014|scorpio
305|Because mind planet Mercury is moving retrograde at the moment it will take a concentrated mental effort not to give in to feelings of doom and gloom. It is an effort worth making, because there are so many wonderful things to look forward to.|10-09-2014|scorpio
306|Take time out today to ponder the decision you are about to make. Is it really what you want? Are you acting rationally or are your emotions involved? If you are not completely convinced you are doing the right thing then maybe you should wait.|10-10-2014|scorpio
307|Whatever plans or schedules you may have drawn up in recent weeks you are advised to rip them all up and dump them in the waste bin. Changes will come thick and fast over the next few days, so try just to live in the moment.|10-11-2014|scorpio
308|You may not know why a hunch is so strong but you know better than to ignore it. You won’t know for certain if you have made the right choice until later in the week but deep down you can sense you are on to a winner.|10-12-2014|scorpio
309|You know what needs to be done to improve your status, so why are you holding back? Maybe it’s because you realize, deep down, that status is not so important after all, especially if you have to sacrifice your principles to get it.|10-13-2014|scorpio
310|Withdraw from the hustle and bustle of life and find room to think and feel more deeply than has been the case of late. Just over a week from now a new solar year begins for you, so make sure your head and your heart are in a good place.|10-14-2014|scorpio
311|Yes, times may be tough but it’s nothing you cannot handle. As the Sun nears the end of one Scorpio solar cycle you must expect things to be a bit gray and glum but it’s okay: a few days from now your fortunes will be transformed.|10-15-2014|scorpio
312|The planets will help you see through the web of deceit that certain people have created and by the end of the day you will have no doubt what the truth is. After that it is simply a question of what you are going to do about it.|10-16-2014|scorpio
313|Today’s cosmic set-up warns you cannot afford to be half-hearted or only half involved. Friends and family and work colleagues expect total commitment and you owe it to them to give 100 per cent. Fortunately, a Scorpio rarely gives less.|10-17-2014|scorpio
314|The Sun’s move into your birth sign on Thursday is followed immediately by a solar eclipse – an excellent omen of personal and professional success. Decide what it is you want to improve in your life, then just do it. Yes, it really is that easy. |10-19-2014|scorpio
315|You seem to be having serious misgivings about what a friend or family member is proposing to do and it is your duty to speak up about it. They may resent your interference now but later on they will thank you profusely.|10-20-2014|scorpio
316|The next few weeks promise to be both happy and exciting. Tomorrow’s solar eclipse in your sign will do wonders for your confidence and give you the courage to start something that could and should transform your existence. Be bold.|10-22-2014|scorpio
317|The Sun enters your birth sign today and there is also a powerful eclipse in your sign, so the omens are good, in fact they are excellent. There are genuinely no limits to what you can accomplish over the next four weeks or so.|10-23-2014|scorpio
318|Life moves in never-ending cycles and because the cycle you have now entered on is positive in the extreme you have every right to feel pleased with yourself. You don’t have to do anything special today, just be yourself – and smile often.|10-24-2014|scorpio
319|If you feel the urge to get out and about and socialize a bit then by all means do so. Mars, planet of energy, moves into the most restless area of your chart this weekend, so go where your instincts take you and enjoy every moment of it.|10-25-2014|scorpio
320|Mars, planet of action and energy, moves into the most outgoing area of your chart on your birthday, making is easier for you to reach out to other people. Be daring and dynamic by all means but don’t forget about feelings – your own and other people’s. |10-26-2014|scorpio
321|Whatever happened to all those plans and promises you made to yourself earlier in the year? Whatever the answer the good news is you are now in the ideal position to do something about them. Go after your dream. Better late than never.|10-27-2014|scorpio
322|Neptune, planet of imagination, is strong on your birthday this year, so listen to what your inner voice tells you, then act on it as if it is the most natural thing in the world. All things are possible. If you can visualize it you can create it – it’s really that simple.|10-28-2014|scorpio
323|Don’t worry if you have been feeling a bit disillusioned of late because what happens over the next 12 months will remind you how good life can be. It will be even better if you shift your focus away from material things and towards people and relationships.|10-29-2014|scorpio
324|It may at seems seem as if your life is going nowhere but that isn’t true – in fact you are making amazing progress. Your plan for the coming year must be to get the most from each passing moment. The future is not tomorrow, the future is right now.|10-30-2014|scorpio
325|You may strongly disagree with someone’s views but keep your feelings about it to yourself. Once you get into an argument it could snowball faster than you expected and neither you nor your opponent is in the mood to back down. Trouble|11-02-2014|scorpio
326|A Sun-Pluto link on your birthday will endow you with all the confidence and all the energy you need to do remarkable things over the coming 12 months. One thing you do need is to socialize more with like-minded people. Together you are unbeatable|11-03-2014|scorpio
327|The more someone tells you that your plans are not going to work the more determined you will be to see them through to completion. You feel you have something to prove, not only to them but to yourself as well.|11-04-2014|scorpio
328|A difficult situation is set to continue for some while yet – all you can do is soldier on and deal with it as best you can. Changes may be worrying but in the long-term you will be glad you were forced to move in a new direction. |11-05-2014|scorpio
329|Today’s full moon in your opposite sign suggests that a relationship of some kind is going through a bumpy phase. Don’t give up on it yet because a few days from now you will look back and realize how trivial your differences are.|11-06-2014|scorpio
330|The intensity of your feelings can no longer be denied or disguised. You may have purposely kept your distance from someone because you did not know how you might react but the planets will throw you together today. Your relationship is fated.|11-07-2014|scorpio
331|As mind planet Mercury moves into your sign you will at last be able to understand things that in the past left you confused. But don’t fall into the trap of thinking you know it all – there is always something new to learn.|11-08-2014|scorpio
332|You may want to tell people what you are up to and what you expect to achieve but the planets suggest you would be wise to keep it to yourself for a few more days. You don’t want their negative reactions to disappoint you.|11-09-2014|scorpio
333|You should by now have overcome whatever fears and worries were holding you back, but if something is still bothering you then you must deal with it today. Pluto will help you to be ruthless with yourself – but you must be kind to other people.|11-10-2014|scorpio
334|Don’t be afraid to explore ideas that certain people say should be out of bounds. If you let them set the agenda then you put yourself at a massive disadvantage. You are under no obligation to think or feel as they do.|11-11-2014|scorpio
335|You seem to be living a charmed life at the moment – you can apparently talk your way out of any and every difficult situation. Be that as it may don’t say things you know are not true merely for the fun of it. There will be consequences.|11-12-2014|scorpio
336|No matter who depends on you there are certain things you must do for yourself over the next 24 hours. An opportunity to improve your status and reputation must be seized immediately or someone else will take it and benefit at your expense.|11-13-2014|scorpio
337|Every new turn you take seems to lead further away from what you are aiming for, which is frustrating. Could it be that your subconscious mind is trying to warn you that what you are aiming for is perhaps not so desirable? Think about it.|11-14-2014|scorpio
