|horoscope|pub_date|zodiac
169|You have been asking some searching questions of yourself of late and today you will discover that the answers you seek are not to be found in your career or in making more money. Listen to your inner voice. It knows what you need.|05-22-2014|sagittarius
170|Now that the Sun has moved into the partnership area of your chart you will have to take what other people think and see and need into account more than you usually do. Together you can do great things but your aims must be compatible.|05-23-2014|sagittarius
171|Why have you let your fears get the better of you? There is no logical reason why you should be so afraid – none whatsoever – so realize that your fears are all in the mind then cleanse your mind of any and all negative thoughts. Do it now.|05-24-2014|sagittarius
172|Partners and colleagues and loved ones will do almost anything for you over the next few days – all you have to do is ask. Don’t worry that you may be wasting their time because they don’t see it that way. They want to be nice to you.|05-25-2014|sagittarius
173|The most important thing over the next few days is that you don’t give anyone the authority to make decisions on your behalf. The message of the stars is that you must stay in control of your destiny – because everything else depends on that.|05-26-2014|sagittarius
174|Anything of a one-to-one nature, be it personal, professional or financial, can be changed for the better over the next few days. Romance is especially well starred and one special person will make it feel as if all your birthdays have come at once.|05-27-2014|sagittarius
175|It may be that your rivals have the advantage but what happens today and tomorrow will give you the courage, as well as the opportunity, to turn the tables on them. Believe you will win. The more confident you look the better you will do.|05-28-2014|sagittarius
176|You may have lots of tasks to complete but now is not the time to get busy on them. As Venus, planet of harmony, moves into the wellbeing area of your chart today your best course of action is to take life easy and let good things happen.|05-29-2014|sagittarius
177|By all means stand up for what you believe but don’t turn it into a war. Just because some people disagree with you does not mean you have to beat them into submission. It takes all sorts to make such an interesting world.|05-30-2014|sagittarius
178|The world seems a sunnier and happier place now and with the Sun and Mars on your side this weekend just about everything will go right for you. Relationships and friendships are under excellent stars, so get out there and socialize.|05-31-2014|sagittarius
179|Cooperation is the key to success. If you go it alone this week you won’t much enjoy where you end up – if, indeed, you end up anywhere at all. The more you work with other people the more all of you will gain. It’s win-win!|06-01-2014|sagittarius
180|If there is something you want to sort out with a loved one then you need to be quick about it. Mercury, planet of communication, turns retrograde on the 7th, making it much harder to make a friendly connection. So speak up now.|06-02-2014|sagittarius
181|It is important that you keep the momentum going today because if you slow down even a little bit your energy could tail off dramatically. Also, don’t attach too much importance to a relationship problem. It’s not as bad as it seems.|06-03-2014|sagittarius
182|You may have certain duties to fulfill but that does not mean you have to do everything others expect of you. Make sure everyone knows that you answer to one boss only and that’s the person you see in the mirror each morning!|06-04-2014|sagittarius
183|Things may get a bit bumpy over the next day or two but if you sit tight the turbulence will pass. If others want to throw tantrums and look silly that’s up to them – you are under no obligation to follow their example.|06-05-2014|sagittarius
184|You should be making great progress now and if you are not it can only be a matter of time. Make an effort to move up in the world and make sure others can see that you are going places. Everyone loves a winner. Everyone loves you.|06-06-2014|sagittarius
185|What seems such a trivial issue to you is of major importance to someone else, so make allowances. If you want some peace today it might be wise to make it look as if you share their concerns – even if you really could not care less.|06-07-2014|sagittarius
186|Your grasp of the facts will leave something to be desired over the next few days, so steer clear of situations where you are expected to make decisions that other people are going to rely on. They won’t be happy if you get it wrong.|06-08-2014|sagittarius
187|Little things will annoy you more than big things today and the more you tell yourself to stop being silly the more annoyed you will get. By this time tomorrow you will have calmed down but today you’ll need all your powers of self-control.|06-09-2014|sagittarius
188|Something will occur over the next 48 hours that reminds you just how much there still is to learn. You may yearn for perfection but the simple fact is it’s never going to happen, so learn to be happy with who you are.|06-10-2014|sagittarius
189|Even a Sagittarius gets it wrong now and again so don’t take it to heart if you have made some kind of mistake. And don’t try to cover it up either. You are always bold in your successes, so be bold in your failures too!|06-11-2014|sagittarius
190|A lot of good things have been happening of late but tomorrow’s full moon in your sign will confront you with an issue that is unlikely to have a happy ending. Decide what is best for you personally, and for those you love, then act accordingly.|06-12-2014|sagittarius
191|The full moon in your sign could see you acting out of character today and you may even make a bit of a fool of yourself. But what does it matter? It’s all good, clean fun and no one will think any the less of you for it.|06-13-2014|sagittarius
192|Make sure others know who is in charge over the next 48 hours. You may not want to get heavy about it but certain people have been taking liberties and it has to stop. Make an example of one individual and everyone will get the message.|06-14-2014|sagittarius
193|If your conscience is nagging at you to own up to something then now is the time to admit your guilt. You may be surprised how little others actually care. It’s all about timing and now is the best time to be honest.|06-15-2014|sagittarius
194|You may be tempted to bring a partnership of some kind to a close but don’t be too hasty. The planets indicate there is life in it yet, so hang in there and find ways to make it work. Chances are you’ll be glad you did.|06-16-2014|sagittarius
195|Your self-confidence could take a bit of a dive today, even though your circumstances have not changed at all. Everyone goes through a down phase once in a while, so don’t attach too much importance to it. You’ll come up smiling, as always.|06-17-2014|sagittarius
196|The best way to avoid an unpleasant situation is to pretend it does not exist. You are not in the mood for confrontation and there is no cosmic law that says you have to face situations, or people, you would prefer to avoid. Be invisible.|06-18-2014|sagittarius
197|It is important that you deal with an outstanding feud immediately because if you allow it to linger it will hold you back later and that could be disastrous. Look a bit harder for a compromise solution – it won’t be difficult to find.|06-19-2014|sagittarius
198|The most important thing now is that you do not allow vague fears and forebodings to hold you back from what you are planning. Yes, there are a number of things that can go wrong but even if they do the consequences won’t be so bad.|06-20-2014|sagittarius
199|Anything to do with your wealth – property and investments in particular – must be handled with care over the next few weeks. There is a lot to be won but also a lot to be lost, so think before you act and never let others take decisions for you.|06-21-2014|sagittarius
200|It would appear that someone or something has affected you deeply and you are struggling hard to keep your emotions in check. But why? Everyone has feelings, even a Sagittarius, and it’s not healthy to keep them locked up inside.|06-22-2014|sagittarius
201|Everyone seems to be singing your praises now but your number one priority should be helping someone else feel special. It seems that a loved one is feeling a bit neglected, so go out of your way to spend time with them.|06-23-2014|sagittarius
202|You will get things done quicker today if you join forces with people who share your aims, ambitions, principles and beliefs. Also, tell the most special person in your life how much you adore them. They may need some reassurance.|06-24-2014|sagittarius
203|You may have to twist a few arms to get what you want today but it won’t be too difficult, in fact you will enjoy playing the tough guy. Just make sure you only make life tough for your rivals and enemies – not your friends.|06-25-2014|sagittarius
204|Use your energy wisely today because if you waste it on trivial things you could pay dearly for it tomorrow. Don’t listen to what others say is important, listen only to what your own inner voice tells you is important.|06-26-2014|sagittarius
205|Cosmic activity in one of the more sensitive areas of your chart may give you a rather negative view of life but it does not have to be that way. What happens over the next 24 hours will confirm that you are loved and admired.|06-27-2014|sagittarius
206|It does not matter if other people approve of your aims – the only thing that matters is they mean something to you. Get on with your planning, then get on with doing what has to be done. You don’t need anyone’s permission to be yourself.|06-28-2014|sagittarius
207|News that comes your way over the next few days may not be entirely to your liking but it is certainly what you need. Look on the bright side and look for ways you can turn events around so they work in your favor.|06-29-2014|sagittarius
208|There are times when it is sensible to let other people take the lead and this is most certainly one of them. As from tomorrow, when Mercury moves in your favor again, you can seize the initiative and make things happen.|06-30-2014|sagittarius
209|It may be tempting to lose yourself in the social whirl today but there are questions that need answering, questions that won’t go away just because you ignore them. You’ll find the answers you seek – IF you start looking now.|07-01-2014|sagittarius
210|Stop looking at your problems in such an emotional manner. Your feelings must not be allowed to come into it, especially where money and business issues are concerned. Practical problems require practical solutions, so make sure you use your head.|07-02-2014|sagittarius
211|Break a few rules and put a few noses out of joint today. The planets are urging you to do something out of the ordinary, something that stirs things up a bit in your quiet little corner of the world. Rock the boat and see who falls out!|07-03-2014|sagittarius
212|This may be a difficult day for you but it can also be a day when you learn something to your advantage. If you are torn between the future and the past, choose the future. If you are torn between your friends and money, choose friends.|07-04-2014|sagittarius
213|You need to come out from the shadows and remind those who may have forgotten who you are and what you can do. Believe in yourself and be ready to roll up your sleeves and get your hands dirty. Be a doer, not a doubter.|07-05-2014|sagittarius
214|What others expect of you is irrelevant – the only thing that matters is what you expect of yourself. This will be one of those weeks when you must put your own interests first, even if it means other people lose out in some way.|07-06-2014|sagittarius
215|You may think your charm will get you everything you desire, and you may be right, but that is not an excuse to bend rules or cut corners. Everything balances out in the end, so if you cheat others now you will pay for it later.|07-07-2014|sagittarius
216|You are not the only one with good ideas, so listen to what friends and family members have to tell you over the next 24 hours and, if their advice sounds good, act on it immediately. Don’t let your ego get in the way.|07-08-2014|sagittarius
217|Put yourself forward and prove to the doubters you have what it takes. You may have to get tough, especially when dealing with people who try to play down your achievements, but you’ll make a good impression on those who matter.|07-09-2014|sagittarius
218|This should be a lucky day for you but a lot will depend on your own common sense, especially where money matters are concerned. Put your own interests first but be aware that your interests and other people’s interests are not far apart.|07-10-2014|sagittarius
219|If you are feeling a bit tongue-tied at the moment you should take that as a sign that it’s not the right time to speak up. If you say too much today and over the weekend you may have to unsay it again in the very near future.|07-11-2014|sagittarius
220|What you start this weekend could make you a considerable amount of money. If you are smart you will resist the urge to start a new project and instead redouble your efforts to finish the one you are on. That’s where the cash is.|07-12-2014|sagittarius
221|Someone new will come into your life this week and before you know it you will be the best of friends. It’s even possible that, in time, you will become more than friends, but even if there is an attraction there don’t rush things.|07-13-2014|sagittarius
222|Others may follow the old way of doing things but you are more adventurous than that. The planets encourage you to be inventive and original and if you are able to respond you will create something that will be praised far and wide.|07-14-2014|sagittarius
223|Someone seems to believe that you are an easy touch and that they can get what they want by appealing to your generous nature. Are they in for a shock! It’s time to be a bit more miserly, both with your affections and your money.|07-15-2014|sagittarius
224|The pace of life has been hectic of late and if you don’t take a break soon you might regret it. There is, though, still enough time for one last effort to complete something that means a lot to you. Get it finished today.|07-16-2014|sagittarius
225|The next few days will bring some nice surprises. It’s not often you are this lucky or this popular so make the most of it and don’t start thinking there is some kind of catch, because there isn’t. Be positive and act positive too.|07-17-2014|sagittarius
226|There is no need to rush and there is no need to impose deadlines on what you are doing. The more pressure you put on yourself the more likely it is you will make a mistake. Relax: everything will work out in the end.|07-18-2014|sagittarius
227|Decide on a course of action and stick to it. The more you chop and change the more likely it is your efforts will fall short and leave you feeling as if you have wasted your time and your talents. Focus your energy in a single direction.|07-19-2014|sagittarius
228|You should start feeling more like your old self over the next few days. With both the Sun and Jupiter, your ruler, transiting your fellow Fire sign of Leo you will have the confidence to try new things and visit new places. Have fun!|07-20-2014|sagittarius
229|You must be totally committed to what it is you are working on. If you are reluctant to get fully involved other people may decide they can do without you altogether – which won’t do your ego or your bank balance much good.|07-21-2014|sagittarius
230|The Sun’s change of signs today will broaden your horizons and make it easier for you to focus on the good things in life rather than the bad. Also, ideas that never meant much to you before will become a lot more important.|07-22-2014|sagittarius
231|The only danger now is that with so many marvelous things going on in your life you could let down your guard and let other people make decisions that are profitable for them but costly for you. Stay alert at all times.|07-23-2014|sagittarius
232|Confidence will not be in short supply over the next few days but what about common sense? The good news is you seem to have learnt how to set goals and pace yourself sensibly. You’ll go far. In fact you’ll go all the way.|07-24-2014|sagittarius
233|Others will go out of their way to pick holes in your arguments over the next 24 hours and you must go out of your way to ignore them. Having said that, there may be something you have overlooked, so be aware of other possibilities.|07-25-2014|sagittarius
234|If you feel strongly about something then act on it. Yes, it may make you unpopular in certain circles but that’s not important. What matters is that you can look in the mirror in the morning and like what you see. Principles matter.|07-26-2014|sagittarius
235|You need to question your attitude to your working routine and the effects it has been having on your health. Not even a Sagittarius can keep up the same frenetic pace day after day. Ask yourself: what can you do to slow things down a bit?|07-27-2014|sagittarius
236|Don’t just believe what other people tell you – go out into the world and experience it for yourself. Chances are you will discover that a lot of what you were told was nonsense. The only face you can trust is the one that stares back from the mirror.|07-28-2014|sagittarius
237|What can you do to make someone’s life more exciting and fulfilling? Time spent helping others will not be time wasted and your kind words and good deeds will have a ripple effect, making you a force for positive change.|07-29-2014|sagittarius
238|Be open to alternative viewpoints. The world is changing faster than ever and those who don’t try to keep up will get left behind quicker than they anticipated, so be alert to what is going on around you and be ready to move with the times.|07-30-2014|sagittarius
239|Others can do stupid things and waste their money if they wish but you have people depending on you and that means you must stay calm and stay focused on what is important. You’re a lot more responsible than most people appreciate.|07-31-2014|sagittarius
240|The upsets and restrictions of the past few months are beginning to fade and all you should care about today and over the weekend is having as much fun as possible. This is one of the best times of the year for you – so enjoy it.|08-01-2014|sagittarius
241|Today’s link between Mercury, planet of communication, and Jupiter, your ruler, will help you to reach out to people who share your passion and your principles. Together you will achieve something that makes the world sit up and take notice.|08-02-2014|sagittarius
242|Don’t start complaining that nothing seems to be going right for you at the moment because over the next seven days your fortunes will turn dramatically. The Sun is very much on your side at the moment, so show your positive side too.|08-03-2014|sagittarius
243|By all means be aware of other people’s doubts but don’t let them worry you. If you take everyone’s misgivings into account you won’t get much done. The important thing is that you have confidence in yourself. It’s really all you need.|08-04-2014|sagittarius
244|With the Sun, Mercury and Jupiter all moving through one of the most positive areas of your chart at the moment you can and you must do something out of the ordinary. Whatever you do it will be a huge success, so what are you waiting for?|08-05-2014|sagittarius
245|What happens around the time of the full moon at the weekend will turn everything upside-down, so there is no point taking anything too seriously. Go where there is laughter and fun and ignore those who say you are being irresponsible.|08-06-2014|sagittarius
246|Nothing is impossible. Some things, of course, may be more difficult and take more time than others but you can still find a way to realize your dreams. You will realize them quicker if you learn from those who have been there and done it already.|08-07-2014|sagittarius
247|No matter how busy you may be at the moment you won’t be satisfied until you have booked a vacation or promised friends that you will visit them over the weekend. Travel brings out the best in you. All work and no play just isn’t healthy.|08-08-2014|sagittarius
248|There is no need to be cautious. There is no need to hold back. On the contrary, this is the perfect time to take chances and make changes. There may be occasions when you push your luck too far but no harm will come of it.|08-09-2014|sagittarius
249|If you try to please all of the people all of the time you will end up pleasing no one, so you might as well just please yourself. This is one of those days when your generosity will be taken for granted, so don’t waste it.|08-10-2014|sagittarius
250|Life is good and getting better by the minute. Cosmic activity in your fellow Fire sign of Leo means more things will go right than go wrong over the next few days, so stop worrying, start smiling and make fun things happen.|08-11-2014|sagittarius
251|Generally your instincts are spot on but over the course of the next 24 hours you will have to admit that your negative views about a newcomer to your social circle were totally wrong. It seems they are a lot nicer than you thought.|08-12-2014|sagittarius
252|Some kind of crisis has almost reached breaking point and what happens today and tomorrow will finally take it over the top. If a relationship is on the slide don’t waste time trying to save it – the planets say it’s time to move on.|08-13-2014|sagittarius
253|No matter how eager you may be to get started on a new project you need to take time out and get your head around all the changes that are taking place in your world. Some serious thinking now will save time and energy later on.|08-14-2014|sagittarius
254|Mercury’s move into the career area of your chart makes this the ideal time to think about your ambitions. Is what you are doing now what you want to be doing long-term? If not, start planning some changes – and make them big.|08-15-2014|sagittarius
255|Honesty is the best policy but you may have to tell a small lie this weekend to save a friend from making a big mistake. If it’s the only way to make sure they stay out of trouble then go ahead, but don’t make a habit of it.|08-16-2014|sagittarius
256|Sometimes you can be too nice for your own good and that could be a problem this week. If you want to help people in need do so through a charitable organization – and make sure you know how your cash is being spent.|08-17-2014|sagittarius
257|Think only positive thoughts and only positive things will happen. Yes, it really is that easy. Create something out of the ordinary today by focusing your mind in a single direction. Extraordinary, even outrageous, things will start to occur very soon.|08-18-2014|sagittarius
258|These are exciting times for you but there is a danger you could burn yourself out, especially if you focus all your energy in a single direction. Big and beneficial changes are coming, so you need to stay sharp and stay fresh.|08-19-2014|sagittarius
259|The planets warn if you stick your nose in someone else’s business you may have trouble getting it out again. Do you really want to spend your time sorting out other people’s problems? Focus on what you enjoy and ignore everything else.|08-20-2014|sagittarius
260|A friend or family member may behave irrationally today but you should take it in your stride and take none of it too seriously. Sometimes people do things that don’t make any sense at all. You’ve done that a few times yourself!|08-21-2014|sagittarius
261|Nothing happens truly by chance and if you keep that fact in mind today you may find yourself in a position where you are able to gain an advantage over your rivals. Look for connections and, when you find them, make them work for you.|08-22-2014|sagittarius
262|As the Sun moves into the career area of your chart this weekend the ambitious side of your nature will come to the fore. Set yourself targets that stretch you but which you are still capable of reaching. Do more and do it better too.|08-23-2014|sagittarius
263|Put any doubts you may have behind you and go all out to prove to the world at large you have what it takes. Career-wise this is one of the best times of the year for getting things done, so stop dreaming and start doing.|08-24-2014|sagittarius
264|The Sun in the career area of your chart will boost your professional standing in some way over the next few weeks. If a new job offer comes along you must give it serious consideration. It may be a risky move but, then, life is an adventure.|08-26-2014|sagittarius
265|This is a busy time for you, so take regular breaks, maybe even a short vacation. There is no point running yourself into the ground, especially in pursuit of things of a material nature. Be kind to yourself over the next few days.|08-27-2014|sagittarius
266|At some point today you will have to make a difficult choice. Don’t worry what other people may think of it, or of you, worry only that if you don’t act soon the matter may be taken out of your hands once and for all.|08-28-2014|sagittarius
267|Make sure that what you are working on now is for your benefit, rather than the benefit of people who know they can look good simply by being on your side. Demand that everyone pulls their weight over the next 24 hours.|08-29-2014|sagittarius
268|Don’t think that just because your personal life is going okay at the moment that those around you feel great as well. Someone you are fond of desperately needs your assistance but is too shy to ask. Find out who it is and help them.|08-30-2014|sagittarius
269|You can now see that some of the conclusions you jumped to recently were utterly wrong. Therefore, your first act this week must be to apologize to those whose opinions you belittled. Next time, don’t be so fixed in your opinions. |08-31-2014|sagittarius
270|You seem to be getting along nicely with someone who a short while ago you thought of as your worst enemy. It’s funny how quickly things can change isn’t it? Now ask yourself: what can you change to make your financial situation more secure?|09-01-2014|sagittarius
271|Doors that have been closed to you in the past will open over the next few days. People who were reluctant to assist you before will now be falling over themselves to help you out. Don’t be afraid to move forwards – and fast.|09-02-2014|sagittarius
272|Others may be winding down a bit now but you must keep the tempo going and make sure you stay visible. There are some big opportunities coming up, so make sure important people know who you are, where you are and what you can do.|09-03-2014|sagittarius
273|There is an easy route and a difficult route to the place you want to be. It may be tempting to take the difficult route just so you can impress other people but why make life hard for yourself when you don’t have to? Enjoy the journey.|09-04-2014|sagittarius
274|If you need to ask someone in a position of authority for a favor this is one of the best times to approach them. For some reason they are in a charitable mood. It doesn’t matter why, it matters only that you take advantage of it.|09-05-2014|sagittarius
275|Although there are some details you can leave to other people this weekend the planets warn you must take care of the important stuff yourself. You also need to be on top of what’s going on at work, otherwise you’ll be at a disadvantage.|09-06-2014|sagittarius
276|Focus on things that highlight your strengths rather than things that highlight your weaknesses. No one expects you to be perfect but if you follow your instincts and be true to your nature you’ll come closer than most people manage.|09-07-2014|sagittarius
277|Your working routine is likely to be disrupted during the early part of the week but even if it is you won’t be too worried. There is so much going on in your life at the moment that you could probably do with a rest.|09-08-2014|sagittarius
278|Tread extra carefully when dealing with employers and other authority figures over the next 24 hours. You may feel you are on solid ground but today’s full moon could upset things by making some people far too emotional. Stay calm and carry on.|09-09-2014|sagittarius
279|Your attempt to resolve a domestic dispute of some kind is not going to work, at least not today. Neptune, planet of illusion, is making it increasingly hard to see what the real problem is, so stand away and give it some time.|09-10-2014|sagittarius
280|So many things have changed in your life of late that you could probably do with a few days when they stay just as they are. And that’s what is likely to happen as Saturn slows everything down. At last, you’ll get some peace.|09-11-2014|sagittarius
281|Come the weekend you will be free to express yourself in ways which may not have been possible before. However, you will also have to exercise a certain amount of self-discipline. If you say too much the backlash could be uncomfortable.|09-12-2014|sagittarius
282|Believe that nothing is beyond you this weekend. Believe that you can do as you please. After weeks, maybe months, of being told by the critics that you will never make it you now have the chance to prove them wrong. Take it.|09-13-2014|sagittarius
283|If you have agreed to take on certain responsibilities then you are obliged to see them through to the end. Yes, you can now see it was foolish to agree to things that do not inspire or benefit you personally but whose fault was that? |09-14-2014|sagittarius
284|You know a good thing when you see it and what you see today will get your mind racing. How can you make it work for you? How can you make it pay? Don’t let others tell you it’s selfish to think that way – it’s just common sense.|09-15-2014|sagittarius
285|Try not to be so self-critical. If something has not worked out the way you expected it to, well, that’s just the way it is. On this occasion you may have failed but it’s all good experience and next time you’ll get it right. Move on.|09-16-2014|sagittarius
286|The way you react to problems of a partnership nature is of the utmost importance today. If you criticize others too harshly then you must expect to make yourself unpopular – and most likely make matters worse. Strive to see the good in everyone.|09-17-2014|sagittarius
287|A little knowledge can be a dangerous thing, so whatever it is you discover today don’t act on it yet. In the fullness of time you’ll find it is only half of the picture – and it’s the other half that matters more. Be patient.|09-18-2014|sagittarius
288|You may have strong views on controversial topics but the planets warn this is not the right time to make an issue of them. Wait until the Sun moves in your favor on the 23rd – then you can do your bit to save the world.|09-19-2014|sagittarius
289|A dispute of some kind may be upsetting but come the middle of next week the cosmic picture will look very different indeed. It seems this is one of those occasions when the air needs to be cleared so everyone involved can move on.|09-20-2014|sagittarius
290|Arguments of one sort or another are likely this week, so be careful you don’t open your mouth and put both feet in it! You have a tendency to speak first and worry about what you have said later. Okay, correction, sometimes you don’t worry at all.|09-21-2014|sagittarius
291|How much of what you believe is based on fact and how much is based on wishful thinking? That is what you need to discover as the Sun’s change of signs leads to a change of perspective as well. Don’t be afraid to junk old ideas.|09-23-2014|sagittarius
292|If you cannot fix something yourself today then ask for assistance. You have so many friends who will happily help you out but the first move must come from you. They know how snappy you can be if they get involved without being invited.|09-24-2014|sagittarius
293|You may recently have lost something of value but what you gain over the next few days will more than make up for it. Change is a constant in everyone’s lives but change does not have to be bad. Embrace the future.|09-25-2014|sagittarius
294|It would appear that on the work front someone is trying to undermine you by talking you down in front of employers and other important people. Don’t worry, they won’t get anywhere. The only success they will have is in making themselves look foolish.|09-26-2014|sagittarius
295|You may find it hard to get motivated this weekend but don’t worry about it. As mind planet Mercury moves into the most sensitive area of your chart you will want to spend more time thinking than doing. You’ll more than make up for it later.|09-27-2014|sagittarius
296|If you don’t care for a certain person there is no point pretending that you do. You must be honest about what you feel this coming week, otherwise you may find you are wasting time on people you have absolutely no interest in.|09-28-2014|sagittarius
297|Are you motivated by hope or by fear? As a larger-than-life Sag it’s more likely to be the former than the latter but there are still times when worry gets on top of you and that could easily happen today. Count your blessings, and celebrate them.|09-29-2014|sagittarius
298|You may find it hard to put your point of view across today, but that’s okay. There is actually nothing that needs to be said immediately, so keep quiet and use your time to improve your mind in some way. Read more, talk less!|09-30-2014|sagittarius
299|Your independence is precious to you and, sadly, that means you are likely to clash with someone who does not believe you should be allowed to have radical opinions. Will you be tactful about it? About as tactful as you usually are!|10-01-2014|sagittarius
300|Yes, you are highly independent, but there are some things that can only be done as part of a team. You may be eager to get things started but until those you work alongside are ready to begin you won’t make much progress.|10-02-2014|sagittarius
301|If you have something to say, something you suspect won’t go down well with certain people, you are advised to speak up before communications planet Mercury turns retrograde tomorrow. Leave it any longer and the words won’t make sense.|10-03-2014|sagittarius
302|Ease up a bit. Don’t push yourself so hard. The planets urge you to enjoy the kind of laidback weekend that has been few and far between in recent months. Give yourself permission to go wild for a while. No one can say you have not earned it.|10-04-2014|sagittarius
303|The approaching eclipse will help you see both sides of a dispute that threatens to disrupt your plans, which in turn will help you find ways to resolve it. Never forget there are two sides to every story – though there’s no such thing as fairy stories.|10-05-2014|sagittarius
304|Don’t change your plans because of a minor setback. What appears to be a disappointment now may, in the long-term, be a blessing in disguise. And remember: what was a good idea yesterday will probably still be a good idea tomorrow.|10-06-2014|sagittarius
305|Your circumstances will change for the better over the next few weeks but over the next few days there will be times when it seems as if things are moving backwards. Be patient. It will all come right in the end. Somehow it always does.|10-07-2014|sagittarius
306|You will find it easy to approach people today who in the past may have seemed distant or unfriendly. Most likely they only appeared that way because they were scared of your big personality! Break the ice and make new friendships.|10-08-2014|sagittarius
307|Try not to read into situations things which do not exist. Today’s cosmic picture is misleading to say the least, so don’t make decisions on what you think colleagues or loved ones have been saying – chances are you have misinterpreted their meaning.|10-09-2014|sagittarius
308|The nicer you are to someone today the more they will take liberties – it’s really that simple. The planets warn you won’t get anywhere by appealing to the better side of this person’s nature – there is a very good chance they simply don’t have one.|10-10-2014|sagittarius
309|If you allow emotional considerations to influence matters of common sense over the next 48 hours you may find around the middle part of next week that you have taken a completely wrong turning. Make sure your head rules your heart.|10-11-2014|sagittarius
310|You need to wake up to the fact that opportunities lie all around you. The planets indicate that someone in a position of authority is about to take a shine to you, so get serious about your ambitions. Show the world what you can do.|10-12-2014|sagittarius
311|You need to seize the initiative and make things happen. For some strange reason you have been a bit too fearful in recent weeks, and because of that opportunities have gone begging. Get your confidence back, then get on with making your mark.|10-13-2014|sagittarius
312|You may have strong opinions about serious issues but you don’t have to be aggressive about them. On the contrary, with Venus, planet of harmony, linked with your ruler Jupiter today you will accomplish much more if you talk and act nice.|10-14-2014|sagittarius
313|You will have to make a difficult decision over the next 24 hours but because you know without doubt what is right and what is wrong you will make it quickly and with a clear conscience. As a Fire sign you are never afraid to act.|10-15-2014|sagittarius
314|You may not be sure where an idea came from – was it conjured up by your own imagination or did you see or hear something that inspired you? – but you can and you must make good use of it. If you don’t, a rival most certainly will.|10-16-2014|sagittarius
315|If you push yourself beyond your natural limits today you may regret it come the start of next week. If you need to free up more time try wasting less of it on trivial pursuits. There are more than enough hours in a day to finish what needs to be done.|10-17-2014|sagittarius
316|Mars in your sign links with values planet Venus today, encouraging you to aim high when it comes to your beliefs and ideals. Others may say you are living in fantasy land, and maybe you are, but you’ve got to live somewhere, so why not there?|10-19-2014|sagittarius
317|Slow down a bit and prepare yourself, mentally, emotionally and physically, for the exertions that lie ahead. Don’t get involved in anything that is likely to drain your energy today. Your health and wellbeing are the only things that matter.|10-20-2014|sagittarius
318|What seemed fresh and exciting a while back now seems dull and boring, but is that really the case or is it just because you have allowed your mind to get stuck in a rut? The only person who can make it fresh and exciting again is you.|10-21-2014|sagittarius
319|Don’t let people in positions of power intimidate you. You can be your own worst enemy at times, not least because you doubt, for no good reason, that you have what it takes to compete and succeed at the highest level. But you do, you do!|10-22-2014|sagittarius
320|You may want the good times to last forever but deep down you know you need to get serious and, among other things, turn your attention inward, to what makes you tick. It’s not true that Sags don’t know how to think, and you’ll prove it today.|10-23-2014|sagittarius
321|Your imagination is extremely active at the moment, which means you should make a point of focusing on good things only. If you let negative thoughts take hold they will be very hard to shake off again. Reality begins in the mind.|10-24-2014|sagittarius
322|Money issues of one sort or another will come to the fore over the next 48 hours and you MUST do something about them. If you don’t you can be sure that other people will and it will be you who ends up paying the most.|10-25-2014|sagittarius
323|There are so many things you would like to change in your life but there is one thing, and one thing only, that demands to be altered. You know what it is and you know you have been putting it off. Time to get serious and get busy. |10-26-2014|sagittarius
324|You may feel that a situation is getting out of hand but is it as bad as you fear? Probably not. Sometimes you fear the worst even when you have every reason to expect the best. Have a little more faith in the goodness of the world.|10-27-2014|sagittarius
325|What can you do to make the world a better place? What can you do to make a difference to other people’s lives? The planets indicate you can be a force for good over the next few days. How? By acting according to your highest principles.|10-28-2014|sagittarius
326|For some reason certain people seem determined to find fault with your performance, but now that you know that you can take steps to make sure your performance is excellent. If you can, find ways to turn their criticism back at them.|10-29-2014|sagittarius
327|You may feel as if you are getting nowhere fast at the moment but on a deeper level you are in fact making considerable progress. What takes place in your subconscious mind will eventually filter through to your daily life.|10-30-2014|sagittarius
328|Something you believed in for a long time now appears to be misguided and you may be a bit embarrassed that you supported it so strongly. Don’t be. There’s nothing wrong with strong opinions. The important thing is you learned from the experience.|11-02-2014|sagittarius
329|A major change of direction is not needed, despite what some people may be telling you. All you require is a little more faith in your own abilities. No way are your rivals more creative than you – you’re in a league of your own. |11-03-2014|sagittarius
330|Plans made over the weekend may have to be changed or abandoned as reality sets in. The simple fact is you do not have the time or the resources to do what you said you would do. Next time, don’t make promises so easily.|11-04-2014|sagittarius
331|Why are you so determined to look on the gloomy side of life? No doubt it has something to do with all that cosmic activity in the most sensitive area of your chart but you don’t have to worry. Smile – life is still good. |11-05-2014|sagittarius
332|Before embarking on a course of action that you have no way of knowing will work out well or badly, ask yourself if it is really what you want. It could be you have made a snap decision based on emotion rather than common sense.|11-07-2014|sagittarius
333|There may be times today and over the weekend when it seems as if there are new difficulties to overcome in every direction, but is that actually so or is it your mind playing tricks on you? Most likely it’s the latter, so don’t be too concerned. |11-08-2014|sagittarius
334|You have made more than enough excuses for a friend or colleague whose behavior has been, to say the least, questionable. Let them know that the next time they make a major error of judgement they are on their own – and mean it.|11-09-2014|sagittarius
335|What is it you want the most? Once you have put a name to your desire you will be amazed how easy it is to make it your own. This is also a good time to get serious about your cash flow situation. Earn more or spend less.|11-10-2014|sagittarius
