|horoscope|pub_date|zodiac
174|A new moon in the career area of your chart will give you the courage and confidence you need to make necessary changes on the work front. Remember: it’s your life, it’s your career and it’s your choice as to what you do with them both.|05-28-2014|virgo
175|Money may be important to you but it must not be allowed to come ahead of more important things such as love and laughter. Don’t think about what you own and earn, think about what motivates you and makes you smile.|05-29-2014|virgo
176|You have built up so much momentum in recent weeks that you will be moving onward and upward for some time yet. Having said that, you know you cannot keep up this pace forever, so at least start thinking about slowing down.|05-30-2014|virgo
177|With the Sun on excellent terms with Mars this weekend there is precious little you cannot achieve once you set your mind to it. Early next week the omens won’t be quite so good, so take advantage of any and all opportunities now.|05-31-2014|virgo
178|Whatever you do over the next few days some people are sure to criticize you for it, so close your ears and do it anyway. Fortunately, you rather enjoy doing things you know will cause waves – it’s one of your main pleasures in life!|06-01-2014|virgo
179|Keep your plans to yourself today. The less others know about what you are up to the better. You don’t have to be dishonest about it but you do have to realize that there are people out there who don’t want to see you succeed.|06-02-2014|virgo
180|You have big ambitions and you have what it takes to reach the top. However, the planets warn if you act in haste you will repent at your leisure, so don’t be too eager to follow your dream – it could turn into a nightmare.|06-03-2014|virgo
181|You are determined to do something different, something out of the ordinary, and that’s great. But you need to get started on it immediately because come the weekend, when Mercury turns retrograde, all sorts of obstacles will be placed in your way.|06-04-2014|virgo
182|It may feel as if you are under the thumb both at home and at work and no doubt it’s true, but there is no point getting stressed about it. Sit tight and wait for the cosmic outlook to change, which it should do any day now.|06-05-2014|virgo
183|You will have to fight for your rights today, both at home and at work. If you don’t, if you let others eat away at your privileges, you may have none left by the time of the full moon on the 13th. Give as good as you get!|06-06-2014|virgo
184|It may seem as if so much is going wrong in the world but in the greater scheme of things most of it doesn’t matter. There is a plan behind it all and if you look for it today you may catch a glimpse of the bigger picture.|06-07-2014|virgo
185|You need to prepare yourself mentally for some kind of setback. The good news is that in the long-term you will be glad you were forced to cut back on your objectives, though for now you’ll be annoyed you can’t have things all your own way. |06-08-2014|virgo
186|With Neptune beginning one of its retrograde phases in your opposite sign today you may be a bit confused about what others expect of you. That’s okay, because chances are they don’t know themselves. Do what feels right to you, nothing more.|06-09-2014|virgo
187|Today’s lunar eclipse of Saturn makes you feel you are to blame for other people’s problems but there is no logical reason why that should be so. The fact is the more they try to hold you responsible the more likely it is to be their fault!|06-10-2014|virgo
188|Someone you have not seen for a while will come back into your life over the next 24 hours. You may still be a bit sore that they walked out on you without reason or explanation but let it pass. You were made to be together.|06-11-2014|virgo
189|If you want to get the most from the day you are advised to focus your energy in a single direction and put less important matters on the back burner for a while. If you crave success – and you do – you have got to be ruthless.|06-12-2014|virgo
190|Because today’s full moon cuts across such a powerful angle of your chart you must be ready for those around you to overreact in some way. On the home front, especially, there will be times when logic goes right out the window.|06-13-2014|virgo
191|Mars in the money area of your chart will inspire you to make more of your talents over the days and weeks to come. You may be easygoing by nature but no way should you ever accept less than you are worth, financially at least.|06-14-2014|virgo
192|If you try to wriggle out of a commitment this week you will do your reputation a great deal of harm. If you promised to do something for a relative or a friend and now find that you don’t want to do it, well, that’s just too bad.|06-15-2014|virgo
193|When the Sun moves into one of the more positive areas of your chart next weekend you can speak up and let powerful people know why you oppose them. For now though you are advised to bite your tongue and let others do the talking.|06-16-2014|virgo
194|If you see that a friend or relative needs help then step up to the plate and do what you can for them. Some people find it hard to ask for assistance – they think it’s a sign of weakness. Take the pressure off them by making the first move.|06-17-2014|virgo
195|Socially and romantically this is one of the best times of the year for you, so put your chores on hold and don’t let anyone burst the bubble of optimism and happiness that surrounds you. Your positive attitude will attract like-minded people.|06-18-2014|virgo
196|A relationship will come under pressure today and if you say or do the wrong thing it may even come to an end. Tomorrow, inevitably, you will regret having been so brutally outspoken but chances are it needed to happen.|06-19-2014|virgo
197|By all means plan something new but don’t start on it yet. When the Sun changes signs tomorrow it’s quite likely you will become aware of a better way to reach your aims and fulfill your desires. There’s no rush, so take your time.|06-20-2014|virgo
198|There are certain beliefs and ideals you will never give up on or compromise and that’s good. However, circumstances always change and sometimes you need to change with them. Allow yourself to bend a bit this weekend, though not too much.|06-21-2014|virgo
199|Be on your guard as the new week begins because the planets warn not everyone you think is a friend can be trusted. Don’t take chances and don’t give anyone the authority to make decisions for you – that’s asking for trouble.|06-22-2014|virgo
200|Venus, planet of harmony, crosses the career angle of your chart today, so you should find it a whole lot easier to get your way with people in positions of power. By the end of the day they will be eating out of your hand.|06-23-2014|virgo
201|You will get several interesting offers over the next few days. How will you know which of them are right for you? Just listen to your inner voice and follow what it tells you to do. You already know all the important answers.|06-24-2014|virgo
202|There is nothing wrong with having power but if you’ve got it you must make sure you use it in the right way. Bear that thought in mind today. Don’t use power or position to take what you are not really entitled to.|06-25-2014|virgo
203|You will get the proverbial offer you cannot refuse today but if you are smart that is exactly what you will do. The planets indicate that there will be better offers coming your way before the end of the week – and lots of them.|06-26-2014|virgo
204|Today’s new moon suggests that you can, if you wish, take a leadership role in group activities. Others will follow you willingly if you are in turn willing to take more responsibility. Lead from the front – it’s where you should be.|06-27-2014|virgo
205|The most important thing this weekend is that you stay calm, no matter what happens. Also, if you can learn to take yourself a bit less seriously you won’t get so angry with people and your successes will outnumber your failures.|06-28-2014|virgo
206|Find a quiet place away from the chaos of everyday life and let your inner voice speak to you. Stop searching so hard for answers in the world out there and turn your attention inward for a change. Your higher self knows what you need.|06-29-2014|virgo
207|The planets indicate that people in authority will look on you favorably over the next few days, so keep doing what you are doing and make sure you do it with a smile. The harder you work now the more you will be rewarded later on.|06-30-2014|virgo
208|Approach what you have to do today with energy and enthusiasm. Not only will you make an excellent job of it but people in positions of authority will mark you down as someone to watch. Remember, genius is about taking infinite care.|07-01-2014|virgo
209|What seemed so difficult a short while ago now seems the simplest thing of all, which just goes to show how a change of attitude can lead to a change of fortune. Prove to the world you are a force to be reckoned with again.|07-02-2014|virgo
210|Put chores and responsibilities out of your mind and focus on what makes you feel good about yourself. Think of the dreams you had and the plans you made and give yourself a pat on the back for coming so far so quickly.|07-03-2014|virgo
211|What happens over the next 24 hours will bring you down to earth with a bump but maybe that’s a good thing. According to the planets your head has been up there in the clouds a bit too long. It’s time to come back to reality.|07-04-2014|virgo
212|Because tomorrow’s Moon-Mars link takes place in the money area of your chart you need to be careful with your cash. No matter how pretty something may look and no matter how much you desire it, the fact is you cannot afford it.|07-05-2014|virgo
213|You will be hugely ambitious over the next few days and there is every likelihood you will accomplish something truly remarkable. You are right to be proud of yourself but don’t let it go to your head. Remember you’re a down-to-earth Virgo.|07-06-2014|virgo
214|You can make yourself happy or you can make yourself sad – the choice is yours alone. The effort that goes into being depressed can just as easily be diverted into finding things in life that delight you. There are plenty of them.|07-07-2014|virgo
215|You will have to be firm with someone today but you will also let them know that if they stick with you they will get their fair share of the glory. You’re the kind of person who believes in spreading good fortune around.|07-08-2014|virgo
216|If you have fallen behind in your workload now is the time to catch up. The planets will give you the energy to get things done but take care you don’t go too far and work yourself, or others, into the ground.|07-09-2014|virgo
217|There are times when you wonder if certain people are really on your side and it may tempt you to go it alone. But that is not a good idea. No matter how tough and how independent you may be you are going to need allies.|07-10-2014|virgo
218|Sometimes you can be a bit too suspicious for your own good and the planets warn if you take too negative a view of other people’s motives today you could miss out on something worth having. Have the courage to take a few risks.|07-11-2014|virgo
219|This is no time to hold back or fear the future because almost anything is possible for you now – but you need to believe in yourself. If you act on your hunches this weekend you may be surprised how much you accomplish.|07-12-2014|virgo
220|If someone comes to you with a sob story this week you will, unusually, be ready to listen and maybe even to help. But you must still keep your wits about you because there will always be serious con artists out there.|07-13-2014|virgo
221|You may be a bit apprehensive about some of the changes now taking place but the planets indicate if you go with the flow and trust your instincts nothing bad will happen. On the contrary, these changes are designed to make life more rewarding.|07-14-2014|virgo
222|You need to take care when dealing with money matters and business issues in fact there are few people you can trust 100 percent. Whatever else you do or don’t do today don’t let anyone make important financial decisions for you.|07-15-2014|virgo
223|Forget about all the things that have gone wrong in your life and look forward to all the things that will soon be going right. The more you have struggled in recent months the more you will accomplish before the end of the year.|07-16-2014|virgo
224|You may have strong opinions on certain subjects but you need to remember that not everyone sees things the same way as you. Make an effort to find out what other people think – and, more importantly, why they think that way.|07-17-2014|virgo
225|If you need assistance of any sort today you must ask for it, because you don’t have to do it all on your own. You have friends – good friends – who will be more than happy to help you out. So make use of them.|07-18-2014|virgo
226|You are not the sort to let other people’s doubts stop you and that’s good because you will encounter some negative reactions today. The more others tell you that what you are planning is doomed the more you will try to prove them wrong.|07-19-2014|virgo
227|As the Sun moves into the most sensitive area of your chart this week you may be a bit touchy – make that a lot if you are the touchy sort anyway. You won’t do yourself any favors if you let your temper get the better of you.|07-20-2014|virgo
228|You may not be much in the mood for routine activities today but the planets insist that you make a serious effort to catch up on the backlog of jobs you never quite got around to over the previous few weeks. That means now!|07-21-2014|virgo
229|The next few weeks won’t always be easy but that does not mean they have to be hard. A lot will depend on your attitude, especially your willingness to rise to challenges rather than be intimidated by them. Treat life as a game a game to be won.|07-22-2014|virgo
230|You may have a brilliant idea but don’t do anything with it just yet. File it away in the back of your mind and let it simmer for a while. When you come back to it later on it will have matured and you will be ready to act.|07-23-2014|virgo
231|That nagging voice at the back of your mind is trying to tell you something important, so listen to it. If you don’t you may look back later and wish you had been more trusting of that inner part of you that knows all the answers.|07-24-2014|virgo
232|There is nothing anyone can do to harm you, so stop worrying. You may see enemies in every nook and cranny but most of them exist in your imagination only, so get a grip on yourself and start getting important things done.|07-25-2014|virgo
233|You may look calm on the outside but on the inside you are a raging inferno and what happens over the next 48 hours will bring your feelings to the boil. That’s good. It isn’t healthy to keep all that emotion bottled up inside.|07-26-2014|virgo
234|You will be a lot less fearful over the coming week about the path your life appears to be taking. You won’t, of course, overcome all your anxieties at once but as from now you will look on the bright side more often than not.|07-27-2014|virgo
235|What you are being offered may seem generous but is it really that good? The planets indicate that you should hold out for more because you are way above average in every department and are worth much, much more than this.|07-28-2014|virgo
236|The changes that are taking place in your life are quite natural and should not be resisted. Some people may see them as a sign of impending doom but thankfully you are not prone to hysteria. Everything is all right with the world.|07-29-2014|virgo
237|All you want is to be left alone for a while – is that too much to ask? Find a quiet place you can call your own and think about the meaning of life. You’ll be back in party mode by the end of the week.|07-30-2014|virgo
238|Don’t tell others what they want to hear, tell them what they need to hear. A large dose of reality is the only medicine that is going to cure their ills and you are the one to demonstrate its efficacy – for their own good, of course.|07-31-2014|virgo
239|Nothing bad will happen today so long as you stay calm and think logically. Your ruler Mercury makes sure you never let your heart overrule rule your head. That will help you make sense of what, to emotional types, makes no sense at all.|08-01-2014|virgo
240|You will have to put up with people who, for one reason or another, don’t want to see you succeed. As a general rule the more others criticize you over the next 48 hours the more sure you can be that you are doing the right thing.|08-02-2014|virgo
241|It may be frustrating that certain people are putting obstacles in your path but there is no point making a fuss. Just carry on as you are and believe that you will reach your goal when the time is right. That time won’t be long in coming.|08-03-2014|virgo
242|Don’t give too much away about yourself today. Play your cards close to your chest and keep others guessing as to what your next move might be. The less they know the less likely it is they will be able to frustrate your plans.|08-04-2014|virgo
243|There may be an element of risk in what you are planning to do but that won’t worry you. On the contrary, it will add to the excitement and make success all the more enjoyable. The closer you are to the edge the more alive you feel.|08-05-2014|virgo
244|You seem to be interested in all sorts of strange ideas and some people are beginning to worry about the state of your mind. They need not be concerned, you are just going through one of those rebellious phases when you refuse to be logical.|08-06-2014|virgo
245|Someone, will feel the sharp edge of your tongue today, and no doubt they deserve it, but later you may have second thoughts and wish you had not been quite so scathing. Don’t apologize but let them know it’s now over and done with.|08-07-2014|virgo
246|Cosmic activity in your next-door-neighbor sign of Leo may at times make you doubt yourself but today you have enough mental energy to overcome that negative outlook and do something to prove you’re a winner. Make sure it’s something sensible.|08-08-2014|virgo
247|You may not be the most adventurous member of the zodiac but you will be tempted by what is on offer this weekend. The Sun’s link to Uranus, planet of surprises, will inspire you to move out of your comfort zone – and you’ll enjoy it.|08-09-2014|virgo
248|It’s not often you get emotional but you will do this week. Hopefully you will succeed in controlling yourself because if you blow your top you may offend someone important. Okay, so they may deserve it but don’t forget who has the power.|08-10-2014|virgo
249|According to the planets you have nothing to fear, except maybe missing out on a great opportunity if you continue to hesitate. If you’re attracted to someone you must let them know. Chances are they feel the same way about you.|08-11-2014|virgo
250|Less than two weeks from now a new solar year will begin and you will no longer be held back by issues over which you have no control. Stay calm and keep smiling but be patient too. The good times are on their way.|08-12-2014|virgo
251|Don’t worry too much if you fall out with someone today, because you’ll be friends again before you know it. Everything seems more important than it actually is at the moment, so try not to take anything too seriously, including yourself.|08-13-2014|virgo
252|You won’t let little things like work and domestic commitments hold you back today. As far as you are concerned it’s okay to have fun – in fact it’s demanded. That’s what you believe and you intend to be true to it!|08-14-2014|virgo
253|Mercury, your ruler, moves into your birth sign today, making it so much easier to work out what it is you want out of life. Once you have decided, make your plans and then act at the earliest opportunity. Don’t hesitate.|08-15-2014|virgo
254|You want to do something exciting this weekend but because you have duties and responsibilities to fulfill you may not be able to come and go as you please. Remember though: your In tray will still be there for you come Monday morning.|08-16-2014|virgo
255|Whatever else you do over the next few days don’t give in to negative emotions. Life is better than you think it is and is about to get better still. Be patient. The Sun’s move into your sign on the 23rd will change everything.|08-17-2014|virgo
256|You have never been the sort to run away from problems and you must not start thinking that way now. Get together with people whose outlook on life inspires you and soon your problems, such as they are, will no longer exist.|08-18-2014|virgo
257|Your first instincts are usually the right instincts, so trust them and refuse to change what you are doing just because those around you are having second thoughts. Listen to what your inner voice tells you. It knows all the answers.|08-19-2014|virgo
258|You may be finding it hard to keep up with certain developments but who says you have to? Stay where you are and don’t start anything new today. You will get your chance to shine when the Sun enters your sign on the 23rd.|08-20-2014|virgo
259|A new solar year begins for you in 48 hours time and if you wan to get it off to a flying start you must clear as much junk out of your life as is humanly possible. Nevermind that it has sentimental value – get rid of it.|08-21-2014|virgo
260|Today’s events will turn the views you have about a certain person completely on their head. The good news is you will be able to forge a new understanding, maybe even a long-term alliance, which before simply was not possible.|08-22-2014|virgo
261|Any doubts and fears you have will disappear like morning mist now that the Sun is moving into your birth sign. Forget about everything that went before. The only thing that matters now is what happens next, and that’s for you to decide.|08-23-2014|virgo
262|A new moon in your sign on Monday means that all things are possible, even more so as Mercury, your ruler, is also strong in your chart. Put a name to your dream and before the week is over you will be moving towards it at high speed.|08-24-2014|virgo
263|This could be a testing time for relationships but it could also be a time when one particular relationship becomes deeper and stronger. Remember: true love is not about having what you want but about wanting what you have, because then you have it all.|08-26-2014|virgo
264|There is no reason at all why you should be feeling depressed because everything is going right for you now. If you really can’t see that then maybe you need to shift your perspective. Don’t look back with regret. Look forward with anticipation.|08-27-2014|virgo
265|You will need to take steps to control your more negative feelings. Be especially careful what you say in front of employers and other important people. Anything that sounds like criticism won’t go down well – and could be costly in the long-term.|08-28-2014|virgo
266|A Sun-Neptune link on your birthday means you need to balance the two sides of your nature – the logical and the emotional. Try seeing each and every situation from multiple angles. The deeper you look the more meaning you will discover.|08-29-2014|virgo
267|There is no point arguing the toss with people who always seem to take the opposite view to your own. It really does not matter what other people think about what you believe – if it works for you it has to be right.|08-30-2014|virgo
268|A problem you thought was too tough to solve will turn out to have a simple solution and when you see it at last you will laugh to think you made such a big deal of it. Next time, don’t take yourself so seriously. |08-31-2014|virgo
269|What you need to accept now is that if you are going to be successful, in any arena, you have to take a few risks. Playing safe is no longer an option. Your dreams requires a full-blooded commitment to enterprise and excellence. Go for it.|09-01-2014|virgo
270|If you feel the need to reorder your home life in some way then by all means do so but don’t go making changes that cost a lot of money. There is a lot you can do for free, all it requires is that you get yourself organized.|09-02-2014|virgo
271|Today’s link between the Sun in your sign and Pluto in Capricorn means you are endowed with extra power. Show your best face to the world and go all out to get what it is you most desire. You’ll be amazed how easily it comes to you.|09-03-2014|virgo
272|There will always be those who tell you that you dream too much and should lower your expectations. Don’t ever listen to them. You can be whoever you want to be and do whatever you want to do – not just for the next 12 months but for a lifetime.|09-04-2014|virgo
273|With Venus moving into your sign on your birthday you should breeze through the coming year. But don’t get so laid back about life that you ease off too much and fail to complete what you started. A creative talent is there to be used – and profited from.|09-05-2014|virgo
274|Your situation is not nearly as bad as you think it is and over the next 48 hours you will do much better than you expected. Something related to money or legal matters will work itself out in your favor, so why worry?|09-06-2014|virgo
275|There will be increased tension in a relationship over the next few days but the good news is it won’t make a great deal of difference in the long-term. What goes out of your life this coming week is something you no longer need.|09-07-2014|virgo
276|Success can be yours over the coming 12 months but you are more likely to get the rewards you crave if you stop making plans and let life come to you. Like all Virgos you tend to think too much, but there’s no need – the universe knows what you want.|09-08-2014|virgo
277|You have become a lot more assertive of late but the full moon warns you need to balance that assertiveness with a large dose of wisdom. You desperately want to be successful but your success must also benefit the greater good.|09-09-2014|virgo
278|You must not ignore a loved one’s feelings today, not even if you think they are getting emotional for no good reason. You can and you must show some sensitivity. The fact is not everyone is as rational and logically minded as you.|09-10-2014|virgo
279|The Sun and Saturn combine on your birthday to remind you of the importance of sticking with your plan. No matter how tempted you may be to change course over the coming 12 months you must go the distance. You’re closer to your goal than you realize.|09-11-2014|virgo
280|You are now perfectly placed to make the kind of changes that are needed to make your life more fulfilling and rewarding. For years you have talked about what you dream of achieving – now it is time to stop dreaming and start doing. Start today.|09-12-2014|virgo
281|You will have to deal with some emotionally volatile people over the next 48 hours. Not everyone shares your logical way of looking at the world, so make allowances and make efforts to calm them down. Alternatively, just stay out of their way.|09-13-2014|virgo
282|Profit is important but principles must always come first. That is the message of the stars on your birthday and if you heed it you will not only do well financially but feel you have made a positive difference too. Always aim for the higher good.|09-14-2014|virgo
283|You may not understand how your mind has arrived at a certain conclusion but deep down you know it is the right one for you. It may seem a bit silly at the present moment but come the end of the week it will make perfect sense.|09-15-2014|virgo
284|For some strange reason you will find it almost impossible to get started today. For a workaholic like you this may be worrying but remember, it’s not the quantity of work you get done that matters but the quality. Do just one thing really well.|09-16-2014|virgo
285|If an idea or a belief or a philosophy appeals to you then by all means explore it further and find ways to incorporate it into your everyday affairs. You will be on a search for meaning over the coming year, and what you discover will transform you.|09-17-2014|virgo
286|You may not be able to take your own plans further at the moment but you can certainly help a friend or relative do something that means a lot to them. Who knows, in return they may find ways to help you make progress too.|09-18-2014|virgo
287|You don’t have to do what others expect you to do. You don’t have to follow a certain course of action just because that’s the way it’s always been done. Dare to be different this year. Dare to try new paths to happiness and success. Make your life an adventure.|09-19-2014|virgo
288|The past few weeks have been immensely enjoyable and the next few days will be a lot of fun as well. An important relationship will grow deeper and stronger, not least because you realize how lucky you are to be loved.|09-20-2014|virgo
289|It is only natural that you should be excited about an offer of some sort but you should know there will be even better offers over the coming week. Keep your nerve and hold out for a better deal – sooner or later you’ll get it.|09-21-2014|virgo
290|Before starting anything new over the next few days remember that your head will have to live with the consequences of what your heart decides. In other words, don’t be hasty. So much is changing now that it will pay you to watch and wait.|09-22-2014|virgo
291|You are well aware that various aspects of your existence need to change and over the coming year you will put in place the foundations of a more exciting and rewarding way of life. But don’t forget who you are. Be yourself, only a better version than before.|09-23-2014|virgo
292|A new moon in the money area of your chart means you can easily find ways to pay what you owe. You have never been a slacker when it comes to hard work and you may have to take on a second job for a while.|09-24-2014|virgo
293|If you try to talk your way out of trouble today chances are you won’t succeed. If, however, you come clean and admit you made a mistake you will be forgiven with no questions asked. Honesty is always the best policy.|09-25-2014|virgo
294|Is everything that is going on in your life really as simple as it seems? According to the planets there are things going on behind the scenes of which you are only vaguely aware. Keep your eyes and ears open over the next 24 hours.|09-26-2014|virgo
295|Try not to identify too strongly with what you own and what you earn. As Mercury leaves the money area of your chart this weekend it may be that you have to accept a loss of some sort but it’s no big deal. It’s only bits of paper.|09-27-2014|virgo
296|You need to focus your life in a new direction, a direction more in keeping with your natural desires and talents. Make that your objective for the coming week and, when you feel the time is right, make a truly decisive move.|09-28-2014|virgo
297|Make the effort to get out and about and visit people and places you have not seen in a while. The more you are on the move today the more likely it is you will make contacts who could be useful both personally and professionally.|09-29-2014|virgo
298|A complicated and confusing situation will get even more complicated and confusing over the next 24 hours, so the best thing you can do is to put it out of your mind and focus on something else. You don’t need to know all the answers.|09-30-2014|virgo
299|Today’s powerful cosmic activity means you can, if you wish, force your will on other people. It may be the profitable thing to do but is it the right thing to do? Act only in ways that are likely to keep you on good terms with everyone.|10-01-2014|virgo
300|You don’t like to see people you care for make fools of themselves but it seems they are pretty determined about it, so what can you do? Help them if you can but remember that people learn best from making their own mistakes.|10-02-2014|virgo
301|You would like to forgive someone who has made a mistake but you know if you do they will most likely make the same mistake again. This is one of those occasions when you need to act tough, even though you don’t really feel it.|10-03-2014|virgo
302|Something you have been dreaming of for quite some time is about to come true but with it will come a level of responsibility you may not have expected. The fact is you can’t have one without the other, so take the rough with the smooth.|10-04-2014|virgo
303|You know what it is you desire and you know that if you focus on it to the exclusion of everything else you will get it. Financially things could go either way over the next few days but it’s not really about money, it’s about passion.|10-05-2014|virgo
304|An awkward situation won’t seem quite so awkward once the lunar eclipse in midweek has done its work, but between now and then you must tread carefully when dealing with certain people. They will take just about anything you say the wrong way.|10-06-2014|virgo
305|Work hard today but don’t go to extremes. There are only so many hours in a day, even for a Virgo, and those hours will be more productive if you pace yourself sensibly and don’t try to do everything at once. Be kind to yourself.|10-07-2014|virgo
306|What happens today is likely to throw your arrangements into confusion, but it’s probably not as bad as it seems. Unseen forces are maneuvering you in a new direction, a direction that will ultimately make your life richer and more fulfilling.|10-08-2014|virgo
307|You may have misgivings about a deal of some kind but you would be wise to ignore them. What happens over the next few days should give you a new sense of confidence in what you are doing and where you are going.|10-09-2014|virgo
308|There are occasions, and this is one of them, when your emotions must be ignored and you act on logic and reason alone. Today’s cosmic picture signifies that a practical problem requires a practical solution – so don’t let personal feelings get in the way.|10-10-2014|virgo
309|You may be at a loss to explain how or why something happened but don’t dwell on it too long. Even if there is no rational explanation the fact is circumstances have changed and the world has moved on – and you need to move on too.|10-11-2014|virgo
310|There may be one or two people who disagree with what you are doing but they don’t count. The only things that matter now are that you know what it is you are aiming for and that you know where and how to get it. So get going.|10-12-2014|virgo
311|A relationship that has been a source of endless aggravation in recent weeks will transform itself into something much nicer over the next few days. Come the end of the month you will look back and realize how fortunate you have been.|10-13-2014|virgo
312|Refuse to be hurried today. The more others try to move you along the more you should dig in your heels and demand to know why they are in such a rush. There is no law that says you have to go faster just to benefit them financially.|10-14-2014|virgo
313|The message of the cosmos is quite straightforward: focus only on what you are good at. It does not matter if it has a practical application or if it is going to make you money, now or in the future. It matters only that you enjoy it.|10-15-2014|virgo
314|If life seems to be getting a bit too complicated it is probably because you are involved in too many things. Mercury, your ruling planet, urges you to focus your energies in one particular direction today rather than spread yourself too thin.|10-16-2014|virgo
315|The positive results of the decisions you made a few weeks ago will be apparent over the next two or three days. No effort or sacrifice is ever wasted, so stop feeling sorry for yourself and enjoy what the future has in store for you.|10-17-2014|virgo
316|Give voice to what you think and feel over the coming week and don’t worry in the slightest that some people might be offended. The planets indicate that straight talking is needed if you are to get past disputes that do no one any good.|10-19-2014|virgo
317|Think deeply about what you are doing and where you are going. Not that you are doing anything wrong or going in the wrong direction but it’s sensible to take stock once in a while, if only to make sure you get the best from yourself.|10-20-2014|virgo
318|The Sun’s change of signs on Thursday, accompanied by a powerful eclipse, means you are about to embark on a highly positive phase. There is every reason to feel optimistic about the future – well, your future anyway – so cheer up.|10-21-2014|virgo
319|You may think you know everything there is to know about someone but what happens today and tomorrow will make you realize that there is more to them than meets the eye. Of course, it’s no big deal – much the same could be said about you.|10-22-2014|virgo
320|Although your money situation may still be difficult, you will be less inclined to worry now that the Sun is moving out of the financial area of your chart. What matters is having fun and you can have plenty of it at almost no cost at all.|10-23-2014|virgo
321|No matter how emotionally draining recent events may have been you are past the worst and now you can see the proverbial light at the end of the tunnel. Expect to be rewarded for your efforts and sacrifices today and over the weekend.|10-24-2014|virgo
322|One of the best times of the year is about to begin for you and almost anything you set your heart on over the next few weeks can be yours if you want it enough. Forget about money and relationship worries and focus on the good things in life.|10-25-2014|virgo
323|Be yourself today, no matter how hard others try to persuade you that you can and should change your personality. The fact is you are who you are and what you need for happiness and success is already in your life. Look for it and you’ll find it. |10-26-2014|virgo
324|According to the planets you need to be a bit more assertive and a bit more arrogant in your approach to life. Too often you act as if you believe you don’t deserve to be the one who wins. The fact is few people deserve it more.|10-27-2014|virgo
325|According to the planets you are trying too hard to make sense of what is essentially a simple situation. Whatever else you do today don’t get caught up in petty arguments – save your energy and passion for the really important things.|10-28-2014|virgo
326|If you feel the need to get out and about you must not deny yourself. A change of scene will do you the world of good over the next 24 hours and could even lead to a work or financial opportunity you might otherwise have missed.|10-30-2014|virgo
327|The future is nowhere near as dire as you think it is, so stop looking for reasons why things could go wrong and trust that the universe in its wisdom will show you what needs to be done. Your glass is half full, not half empty.|11-01-2014|virgo
328|You have so many good ideas buzzing around inside you head and if you bring other people in on what you are thinking you could create something amazing together. Remember: success, like genius, is a combination of inspiration and perspiration.|11-02-2014|virgo
329|Deep down you are a little bit uneasy about the direction your life seems to be taking. With that thought in mind don’t start something new today simply because you feel the need for a change. Your progress must be evolutionary, not revolutionary. |11-03-2014|virgo
330|A minor disagreement could escalate with alarming rapidity over the next 24 hours. The sad fact is some people are ridiculously touchy, so watch what you say and how you say it. Ultimately, it might be better to say nothing at all.|11-04-2014|virgo
331|Your assumptions about what is right and what is wrong will be challenged today. Have you been following a certain code of behavior more out of habit than conviction? Yes, you have. You may need to change what you believe in. |11-05-2014|virgo
332|Try not to take anything or anyone, including yourself, too seriously today. Use your imagination to the full, embrace situations that excite your senses and let what happens just happen any way it chooses. The game of life should always be fun.|11-07-2014|virgo
333|You will be confronted with something new today, most likely an idea or a way of looking at life, and to say the least it will intrigue you. Somehow you are going to have to find a way to fit it in with your existing beliefs.|11-08-2014|virgo
334|A situation you thought you had under control is turning out to be more complicated than you anticipated. Be that as it may, in the greater scheme of things it is of only minor importance, so don’t let it wind you up. Relax – and smile more too.|11-09-2014|virgo
335|Today’s Mars-Pluto link in the most creative area of your chart will help you get some sort of project off the ground. Just take care you don’t move ahead too quickly or your resources will soon run dry. Move in the right direction a step at a time.|11-10-2014|virgo
336|The world looks a brighter place than it did a week or two ago and you have every reason to expect that the good times will keep getting better. Your optimistic frame of mind will make even the most difficult of issues easier to deal with. |11-11-2014|virgo
337||11-12-2014|virgo
338|The planets urge you to face up to what worries you the most. You may be surprised to discover that, not only was there nothing to be scared of, but what you have been trying to avoid is actually quite exciting.|11-13-2014|virgo
339|You may be able to see where loved ones are going wrong but unless they specifically ask for your assistance you are advised to keep your distance. If you interfere without first being invited you will cause more problems than you solve.|11-14-2014|virgo
340|Make sure you know what is at stake before embarking on a project of some kind. If those who want to get you involved go out of their way to convince you there is no risk involved then you can be pretty sure there is.|11-15-2014|virgo
341|Some things are easy and some things are difficult but all things are possible. You may have to push yourself a little bit harder than usual this coming week but the tougher the challenge the more you will enjoy it.|11-16-2014|virgo
342|If an amazing idea surfaces in your mind today you must do something with it. Write it down in as much detail as you can straight away – if you have a written record of your thoughts they are less likely to fade. |11-17-2014|virgo
343|You have more in common with a rival than you realize – in fact you are like two peas in a pod. Therefore, instead of fighting each other to a standstill why don’t you pool your resources and work as a team? You will be unbeatable.|11-18-2014|virgo
344|The outcome of a personal dilemma may be in the balance but you are the one whose actions will decide which way it tips. You can be confrontational if you wish but it isn’t necessary. Use your communication skills to bring people together. |11-19-2014|virgo
345|Pretend you have faith in someone’s abilities, even if you doubt they are up to the job. If you say the wrong thing now you may destroy their confidence completely. A little subtle flattery will do wonders for their self-belief, and be good for you too.|11-20-2014|virgo
346|In your mind’s eye you can see what needs to be done to make your life more exciting but actually doing it is another thing entirely. Fortunately, the Sun’s change of signs over the weekend will stir things up – and from confusion will come opportunity.|11-21-2014|virgo
