|horoscope|pub_date|zodiac
176|You seem to be endowed with almost limitless energy at the moment and are getting so much done that it’s unlikely you will let up any time soon. Remember though that in the long-term it is quality work that counts, not quantity.|05-30-2014|leo
177|You will get the chance to do something extraordinary this weekend and if you are smart you won’t let it pass you by. Get out there into the world and be dynamic, dramatic and daring. You’re a Leo – everyone expects you to be larger than life!|05-31-2014|leo
178|A short-term loss may be annoying but chances are it will become a long-term gain, so don’t fret too much. If you recently made some sort of agreement or pact with someone make sure you stick with it. If you don’t, your reputation will suffer.|06-01-2014|leo
179|A number of strange, even bizarre, thing are likely to happen over the next 24 hours but none of them can do you any harm so don’t take them too seriously. More to the point, try not to take yourself too seriously.|06-02-2014|leo
180|This is probably not a good time to commit yourself to a new plan or project. The Sun linked to Pluto, planet of power, means that certain people cannot be trusted, no matter how upbeat they may be about what you are doing together.|06-03-2014|leo
181|You need to raise your sights and pursue interests that are worthy of your time and your energy. What they may be should be a little clearer after today, so keep your eyes and ears open – and let your inner voice guide you.|06-04-2014|leo
182|Something will happen today that makes you wonder if you have been too hasty in reaching certain conclusions. Just because some people have a way of life that is radically different to your own does not make them mad or bad.|06-05-2014|leo
183|You will be on the receiving end of some criticism today but don’t overreact as that may make matters worse. Is there some truth in what they are saying about you? Everyone has faults – yes, even a Leo. Maybe you should listen and learn.|06-06-2014|leo
184|This may be a rather tense time for you but nothing bad is going to happen. Keep telling yourself there is nothing to worry about and keep your mind occupied so it does not have time to wander in negative directions.|06-07-2014|leo
185|Resist the urge to put your thoughts into words – if not you’ll cause the kind of storm that drenches everyone, including you. A few days from now the situation will have changed and criticism will be unnecessary, so bite your tongue.|06-08-2014|leo
186|You may find it difficult to control your temper today but that’s okay. Sometimes you need to let off steam and with Venus strong in your chart at the moment loved ones, work colleagues and even employers are likely to forgive you.|06-09-2014|leo
187|It would be nice if everyone was as enthusiastic about life as you are but it isn’t going to happen. All you can do, today and every day, is to live with a smile on your face and a song in your heart and be a wonderful example.|06-10-2014|leo
188|Much as you might like to help a friend or relative today if they give off signals that they want you to keep your distance then you must respect that. You will only make matters worse if you interfere where you’ve not been invited.|06-11-2014|leo
189|You may be tempted to push yourself even harder today, both physically and mentally, but is that such a good idea? You are already moving fast and living close to the edge – one wrong step could send you over the precipice.|06-12-2014|leo
190|The full moon could have you doing things and saying things that will cause problems of a romantic nature. Handle affairs of the heart with a great deal of care over the next 48 hours. Remember: others will take your words at face value.|06-13-2014|leo
191|You seem to believe that you can get away with anything at the moment but watch out you don’t get carried away and start believing you are untouchable. Be bold and be brave but don’t ever believe you are immune to life’s setbacks.|06-14-2014|leo
192|If you cut corners in any way, shape or form over the next few days you will be found out and the results are unlikely to be pleasant. People in positions of authority are watching you closely, so do everything by the book.|06-15-2014|leo
193|Be careful you don’t let slip any personal information today or you could find it being used against you by a rival. Sometimes you can be too trusting for your own good. Not everyone is as open and honest as you.|06-16-2014|leo
194|Others may be talking about you – and what they are saying is unlikely to be flattering – but what of it? You are big enough and bold enough to shrug it off and keep moving forward. At least you do things that are worth talking about!|06-17-2014|leo
195|Everything is going so well for you at the moment, to the extent that you are even prepared to forget long-running feuds with colleagues and relatives. Make the most of it as it’s unlikely to last, but while it does you’ll feel great.|06-18-2014|leo
196|People around you will be rather moody today, which in turn is sure to get you annoyed. Before the situation spirals out of control remind yourself that in the greater scheme of things it’s of little importance. Keep a sense of perspective.|06-19-2014|leo
197|If you play hard to get today you may send people the wrong sort of message. For one thing they may believe you no longer care, which of course isn’t true. Make yourself available, tiring though it may sometimes be.|06-20-2014|leo
198|Keep things in perspective and don’t let anything upset your emotional equilibrium. The Sun’s entry into the most sensitive area of your chart means this is a time for quiet reflection rather than robust action. Relax both your mind and your body.|06-21-2014|leo
199|You will have to make efforts above and beyond the call of duty over the next few days. There is, of course, a danger that you might exhaust yourself but it will be worth the effort in the long-term. Your future looks remarkably rosy.|06-22-2014|leo
200|Friendships are under excellent stars today, so if you are bored with your home life or your work seek out people who make you feel glad to be alive. There is nothing Leo likes more than being with people who are on the same wavelength.|06-23-2014|leo
201|Don’t worry too much about keeping things civil today. If you’ve got something to say then come right out with it and, if certain people don’t like it, too bad! You are under no obligation to be nice, especially to those who don’t deserve it.|06-24-2014|leo
202|Don’t keep your plans to yourself. Let others know what you intend to do and invite them to join in if they have something to offer. This is a great day for strengthening bonds that may have come a bit loose of late.|06-25-2014|leo
203|If there are any ill feelings between you and a loved one you must sort it out over the next 24 hours. Yes, they can at times be a pain. Yes, they can at times infuriate you. But bearing grudges is always self-defeating.|06-26-2014|leo
204|You have nothing to fear and everything to look forward to and the more you repeat that phrase to yourself today the more likely it is you will have a great time. Don’t forget: your guardian angel is always watching over you.|06-27-2014|leo
205|You seem to be lacking in purpose but what happens over the next two or three days will give you a target to aim for again. Creatively and artistically you need to look for more up-to-date ways to express yourself.|06-28-2014|leo
206|Have faith in your abilities and don’t be afraid to take on new responsibilities. Mercury, planet of the mind, moves in your favor this week, so you should find it easy to inspire yourself. What can you do? Anything and everything.|06-29-2014|leo
207|If you join forces with like-minded people over the next two or three days you will accomplish something remarkable. It may not be possible for one lone individual to change the world but many minds and hands working together can do it.|06-30-2014|leo
208|It may annoy you that others are dithering over what should be a simple decision but try not to let your anger show. If you do it will encourage them to drag their feet even more and your blood pressure may not be able to stand it!|07-01-2014|leo
209|Find a quiet place where you can be alone with your thoughts and start asking some serious questions of the “who am I?” and “what should I be doing with my life?” variety. Your mind will bring up answers that surprise you.|07-02-2014|leo
210|Something will occur over the next 24 hours that makes you want to let the world know what a passionate human being you can be. The only danger is that you will come on too strong and frighten that special someone away.|07-03-2014|leo
211|Yes, of course, you have a right to say what you think but don’t forget that others have the right to hit back if they so choose. If you clash with someone whose ideas are at odds with your own there could be fireworks today.|07-04-2014|leo
212|The planets warn there is a danger that you will try to force an issue that should be left to work itself out and with the emotional Moon and aggressive Mars both strong this weekend that could be disastrous. Learn to leave things alone.|07-05-2014|leo
213|You will help those who need help more in the long-term if you leave well alone now. People progress quicker by making mistakes and once you recognize that fact you won’t be so eager to interfere. Everything will work out for the best in the end.|07-06-2014|leo
214|You may be tempted to let a rival off the hook today but the planets warn that may not be a good idea, if only because it is likely to encourage others to take advantage of you too. Be ruthless and make an example of them.|07-07-2014|leo
215|You are supposed to be bold. You are supposed to be courageous. So what happened? It’s the Sun’s transit of the most sensitive area of your chart that is to blame – you just can’t face the world at the moment. That’s okay – you don’t have to.|07-08-2014|leo
216|Be creative today. Try something you have not tried before. The Sun’s link with Saturn, planet of success, indicates that if you make an effort you will accomplish something out of the ordinary – something that might even make you famous.|07-09-2014|leo
217|You love your freedom but you have responsibilities like everyone else and over the next few days you will have to knuckle down and do your duty. Social activities will have to take second place for a while but you’ll make up for it later.|07-10-2014|leo
218|What happens today will remind you that sometimes the old way of doing things is best. Fortunately, you have never been one to slavishly follow the latest trend or fashion so it’s unlikely the lesson will be a hard one – for you at least.|07-11-2014|leo
219|Resist the urge to push yourself hard over the next 48 hours because you are not as strong physically as you seem to believe. Your powers of recovery may be remarkable but you have limits like everyone else. Know them and respect them.|07-12-2014|leo
220|You will be feeling at one with the world over the next few days, thanks to the beneficial effect of Jupiter moving into your sign. The only danger is that you could become a bit too laid-back and let others take advantage of you.|07-13-2014|leo
221|The more others say you should be disciplined and respectful of tradition the more you will go out of your way to be rebellious. There is no logical reason why you should follow the rules just because other people say you must.|07-14-2014|leo
222|Jupiter, planet of good fortune, is heading rapidly for your birth sign, so stop worrying about all the things that could go wrong in your life and start looking forward to all the things that will surely go right there’s so many of them.|07-15-2014|leo
223|You have done many things over the past few weeks, some of them good and some of them bad but all of them because you believed in what you were doing. Because of that you have no reason to apologize – not that you were going to anyway!|07-16-2014|leo
224|Someone has been taking liberties and you need to confront them about it. If you leave it much longer they may get the impression that they can take from you as and when they please – and that could lead to major problems.|07-17-2014|leo
225|Like everyone else you have weaknesses and the planets warn that one of them – pride most likely – could be your undoing. Just because everything is going so well for you now does not mean you can let down your guard.|07-18-2014|leo
226|Think carefully before rejecting an attractive offer simply because you will have to pay for it in some way. If something is worth having it is worth making sacrifices for, so weigh up the pros and cons and then make your move.|07-19-2014|leo
227|The Sun joins Jupiter in your birth sign on Tuesday, after which you will have the world at your feet. The next few weeks are going to be truly special and, being a Leo, you don’t need to be told to enjoy every moment.|07-20-2014|leo
228|The more time you spend trying to work out what might go wrong over the next few days the less time you will have for making things go right, and that would be a shame. Worry is, was and always will be a useless emotion.|07-21-2014|leo
229|The time has come to stop hiding your talents and to show the worldwhat you can do. The Sun’s move into your birth sign today kicks off a new solar year and inspires you to pursue excellence in everything you do. Be amazing.|07-22-2014|leo
230|The most important thing now is that you keep reminding yourself that all things are possible. The simple fact is that you alone create the path you take through life and you alone are responsible for it. You are destined to accomplish great things.|07-23-2014|leo
231|Jupiter, planet of good fortune, will make the coming year one of the very best times of your life. What you make of your opportunities is up to you but, looking back, you won’t be able to complain you never had any. The fact is, you’ve got it all.|07-24-2014|leo
232|Most of the time you don’t think too deeply about the meaning of life but this year you will be looking for answers to the bigger questions. Join with people who share your desire to go beyond the mundane. Together you’ll make magical discoveries.|07-25-2014|leo
233|By all means assert yourself and be creative but do so in a way that does not alienate other people. It’s your life and you are entitled to do with it what you see fit but try to see how other people, especially those you love, might be affected by your actions.|07-26-2014|leo
234|Use your imagination. Try to visualize where you want to be 12 months from now and what you want to have accomplished between now and then. Your mind is a powerful tool and the more you imagine something the more likely it is to become a reality.|07-27-2014|leo
235|Treat people fairly this week, even if they don’t deserve it. Just because they have broken the rules does not mean you must do likewise. On the contrary, this is a chance to show that you are the kind of person who always puts principles first.|07-28-2014|leo
236|Someone you meet will inspire you to do more and do better. It’s good that you have a role model to look up to but don’t try to copy who they are in every way. Let your own unique talents and personality come through. Others will soon be inspired by you.|07-29-2014|leo
237|There will be times this year when you could easily pack it all in and head off to where the pressures are not so great – but running away is not the answer. Forget about long-term goals and focus on taking that single next step. You’ll get there in the end.|07-30-2014|leo
238|Forget about what might have been: the past is of no concern. The only thing that matters now is the future. Take each day as it comes and don’t bother looking too far ahead. Your life will always be guided in the right direction.|07-31-2014|leo
239|Your generosity knows no bounds and over the coming 12 months you will go out of your way to make sure that friends and family members have everything they desire. But what is it you desire? There’s no reason why you should not have that as well.|08-01-2014|leo
240|You won’t be short of opinions this year and you won’t hesitate to let everyone within earshot know all about them. Let others get a word in edgeways occasionally as you are not the only one with good ideas. Communication must be a two-way street.|08-02-2014|leo
241|The opportunities that come your way over the next 12 months – and there will be plenty – will require you to move in directions you may never have moved in before. That’s good. Either life is a great adventure or it is nothing. Discover new lands.|08-03-2014|leo
242|There is so much doom and disaster talk around at the moment and it’s getting you down but you don’t have to let it get to you. Strive to be positive over the coming 12 months. Look at life as a wonderful adventure, not as something you should try avoid.|08-04-2014|leo
243|Today’s cosmic influences will help you to view the world with eyes that see deeper and farther than most other people. What you discover will astound and delight you. The world is not only a beautiful place, it has meaning too.|08-05-2014|leo
244|You will have to deal with someone who gets emotional for no good reason. They may be in floods of tears but you must stay dry eyed and focus on what needs to be done. Be sensitive to what is worrying them but be practical too.|08-06-2014|leo
245|Mars and Neptune combine on your birthday in a way that demands you use your imagination more. There is so much you can give to the world creatively and, with the success it brings, so much you can enjoy, personally, professionally and financially.|08-07-2014|leo
246|The planets will give a major boost to your self-belief over the next 24 hours (do you really need it?) and before the day is over you will have started something that has the potential to transform your life. Trust what your heart tells you.|08-08-2014|leo
247|The Sun links with Uranus, planet of changes, on your birthday so strange things will happen over the coming 12 months. But every last one of them will be a good thing too, so be positive and don’t be afraid to tear down the past. It’s the future that matters.|08-09-2014|leo
248|A full moon in your opposite sign is sure to stir up rivalries and there may be a few harsh words going back and forth. That’s okay, it’s all good knockabout stuff and you are not the sort to bear a grudge. It’s all part of the game.|08-10-2014|leo
249|The next 12 months could be the most important of your life. No matter how many times in the past you have criticized yourself for not being more active or ambitious you can make up for them all over the coming year. There’s still time to be amazing.|08-11-2014|leo
250|If there are things you still need to do, things that you might not get the chance to do later on, get working on them today. You could leave them until tomorrow but by then there will be other issues that demand your time and attention.|08-12-2014|leo
251|You cannot go on working your fingers to the bone, especially when most of the rewards go to colleagues and employers. The message of your birthday chart is that you need to cut back on what you do for others – and do much more for yourself.|08-13-2014|leo
252|The more you are put to the test over the coming year the more you will like it. No matter how many challenges you have to face you will overcome them all with ease. You have always known you are the best – now you can go out and prove it.|08-14-2014|leo
253|Either you commit yourself fully to a task or project of some kind over the coming 12 months or you forget about it altogether. For too long it has been neither one thing nor the other, so get serious and, most importantly, live happily with the choice you make.|08-15-2014|leo
254|Both in your personal life and at work others will pick holes in your performance over the next few days, but it’s really no big deal. Your ego is big enough to handle it and, if necessary, hit back at them if it gets too much.|08-16-2014|leo
255|How you choose to look at life has a huge effect on what kind of life you experience. With that fact in mind why not resolve to be positive at all times and in all situations over the coming year? View it as an experiment. See if it makes a difference. It will.|08-17-2014|leo
256|Venus links with Jupiter, planet of good fortune, in your sign, making it easy to attract the things you need into your life. All things are possible now, but one thing matters above all others. You know what it is, so make it your priority.|08-18-2014|leo
257|Your mind is overflowing with big ideas and you can’t wait to get started on them. But the planets warn it might be wise to hold back a bit. Could be an even better opportunity is heading your way. Don’t miss it.|08-19-2014|leo
258|Too often of late you have chased dreams that other people have set for you when you should have been chasing the one dream that means something to you. The message of the stars on your birthday is to just be yourself. You can still make your dream a reality.|08-20-2014|leo
259|You will have plenty to say for yourself over the coming 12 months but it will be what you leave unsaid that has the most positive impact. Every time you are tempted to criticize others try to check yourself and say something inspiring instead.|08-21-2014|leo
260|Do you regret that you did not take a different path through life? Well don’t. Not only is it a waste of time but chances are it wasn’t the wrong path at all. According to the planets your experiences were all for a reason. The path you’re on is right for you.|08-22-2014|leo
261|There will be all sorts of distractions going on around you over the coming year but you will ignore each and every one of them. There are two keys to success: knowing what you want and being totally committed to getting it. You can’t possibly fail.|08-23-2014|leo
262|You will get at least one, and maybe several, opportunities to boost your income over the next few days. A new job is possible but just as likely is getting more money for what you already do. Don’t be afraid to ask for a raise.|08-24-2014|leo
263|You need to cut through the fog of misinformation and get to the root of whatever problem it is that is bothering you. Most likely you will find it is no problem at all, just something that requires a slightly off-center solution.|08-26-2014|leo
264|You want to get on in the world but you also need to set aside time to relax and unwind and be with your family and friends. Forget about work over the next 24 hours – do only what makes you feel good.|08-27-2014|leo
265|You may fall out with someone you live or work with today but nothing bad is likely to come of it. Whose fault it was in the first place is unimportant – what matters is that you come to your senses and move on together.|08-28-2014|leo
266|Life will confront you with a series of challenges that would have most people running for cover. But you’re made of tougher stuff. Amazingly, you will actually rather enjoy being put to the test – it gives you the chance to prove yourself.|08-29-2014|leo
267|There will be more than one occasion this weekend when you come close to blowing your top. Hopefully you won’t go that far because, if you do, you may say something you later regret. Hold your breath and count slowly to ten.|08-30-2014|leo
268|Don’t let financial considerations play any part in what you are planning to do this coming week. By Tuesday at the latest you will realize that something you have been obsessing over is really not worth the worry. It never is.|08-31-2014|leo
269|Let others know what is on your mind. If you keep your thoughts to yourself much longer they will start to eat at you and you may be in for a sleepless night or three, so speak up and see what kind of a reaction you get.|09-01-2014|leo
270|Start aiming higher, both in your personal life and at work. So many times in the past you’ve had chances to do something special but for one reason or another you failed to get started. Now you must, because it may be now or never.|09-02-2014|leo
271|You need to request a favor of someone and because you are not sure what their reaction will be you are not looking forward to the experience. Don’t worry. Whatever it is you need they will give it to you no questions asked.|09-03-2014|leo
272|You are doing more than enough as it is, both in your personal life and at work, so if someone asks you to help out today find a way to say “no”. The last thing you need now is to be taking on even more chores and responsibilities.|09-04-2014|leo
273|If you need to approach someone for financial assistance then do so this weekend, but don’t automatically assume they know what it is you want. Chances are they are completely unaware of your troubles, so spell it out for them.|09-05-2014|leo
274|You may want certain things to stay as they are, to never change, but you should know by now that everything changes in the end. Stop trying to hold on to the past and reach out to the future in all its unpredictable glory.|09-06-2014|leo
275|The choice you are faced with this coming week is simple: do you listen to your conscience or do you let greed be your guide? You know what you should do, of course, but your lower nature won’t make it easy for you.|09-07-2014|leo
276|You may be shocked by what you see or hear over the next 24 hours but you are strongly advised to mind your own business. Yes, from your point of view it seems wrong, but there are other ways of looking at the situation.|09-08-2014|leo
277|Some people delight in getting ahead at other people’s expense and you are likely to encounter one such individual today. All you can do is keep your wits about you and not be taken in by offers that sound too good to be true.|09-09-2014|leo
278|With Neptune, planet of illusion, up to its tricks today you could easily make a foolish mistake – and if you do it’s unlikely others will be able to get you out of trouble. Know your limits and don’t be tempted to go beyond them.|09-10-2014|leo
279|It may seems as if everyone else has been out and about and having fun while you’ve been stuck at home or at work but don’t sweat it. Your turn will come, and soon, so keep doing what you’re doing – and doing it well.|09-11-2014|leo
280|Any bad feelings you have about a career or creative move you are planning to make will disappear over the next 24 hours. You should know by now that the only thing worth fearing is fear itself. Whatever it is that inspires you, just do it.|09-12-2014|leo
281|One of the best times for getting things done begins today as Mars moves into the most creative area of your chart. Never mind that you have tried and failed before, what matters is that you WILL succeed now – IF you get started!|09-13-2014|leo
282|It may feel as if your luck will last forever but the planets warn the hand of fate won’t always be working in your favor over the next seven days. Make sure you have a back-up plan, especially if there is money at stake. |09-14-2014|leo
283|You can sense that something is wrong and you know better than to ignore your instincts. Where both personal and career issues are concerned don’t wait to see how things develop – take the initiative and act immediately on your suspicions.|09-15-2014|leo
284|A more light-hearted approach is called for today, especially if you are the sort of Leo who tends to get uptight about things over which you have no control. Whether you laugh or whether you cry the final outcome will be the same. So laugh.|09-16-2014|leo
285|The successes and triumphs of recent weeks could still easily be reversed, so don’t start thinking you have cracked it and no longer need to make an effort. You’ve come so far and achieved so much – don’t slow down just before the line.|09-17-2014|leo
286|You have been held back too long and are desperate to spread your wings. You will get the chance not long after the Sun changes signs on the 23rd. but for now stay where you are and, most importantly, finish what you started.|09-18-2014|leo
287|However difficult your current situation may be you will handle it with ease. What you need to realize is that whatever you have to face, today or any other day, is what you are meant to face. On the cosmic level it’s all good.|09-19-2014|leo
288|There will be times over the next 48 hours when you feel as if you are the only one who does not know what’s going on. Maybe that’s true, but even if it is it really doesn’t matter. Everything will change next week, so why worry?|09-20-2014|leo
289|The planets warn you could lose out financially if you say something rash this week. You are entitled to your opinions, of course, but maybe you should keep them to yourself for the next 48 hours. After that you can say what you please.|09-21-2014|leo
290|You may fear losing something you have grown attached to but if it’s got to go it’s got to go and there is nothing you can do about it. You can save a lot of heartache by letting go now rather than hanging on until the very last moment.|09-22-2014|leo
291|If you have done something you are proud of then by all means shout about it and let everyone know. No doubt there will be one or two people who find it hard to hide their jealousy but your true friends will be delighted for you.|09-23-2014|leo
292|Try not to react in an emotional way to what is basically a practical problem. Today’s new moon will bring positive signs that you are moving in the right direction at last but you must make sure your head rules your heart.|09-24-2014|leo
293|Something you said a while back was taken out of context and a rival is now using it against you. Set the record straight today. They need to be reminded that no one, but no one, gets the better of Leo – not now, not ever.|09-25-2014|leo
294|Don’t think about all the bad things that go on in the world – think about how you personally can make it a better place in some small way. What is your special talent? How can you use it to make people smile? Get to it!|09-26-2014|leo
295|What happens this weekend may catch you unawares but looking back you will have to admit that the signs have been there for quite a while – you just chose to ignore them. Now though you have no choice but to act. Be decisive.|09-27-2014|leo
296|You may have a long, hard slog ahead of you before you reach your final destination but the planets will endow you with plenty of energy over the coming week. Use it wisely and you will soon be taking giant steps to success.|09-28-2014|leo
297|Let fate take its course over the next two or three days and don’t try to force an issue that will most likely resolve itself. Too often of late by trying to solve one type of problem you have accidentally created another, so leave well alone.|09-29-2014|leo
298|Why are you worrying so much about what might go wrong when just about everything in your life is going right at the moment? Maybe that’s the problem – maybe you fear your lucky streak is a mistake and will end soon. No it won’t.|09-30-2014|leo
299|If you need to take stock of your money situation this would be a good time. However, don’t get so caught up in dollars and cents that you view everything as either profit or loss. You can’t put a cash value on fun or on love.|10-01-2014|leo
300|Not all change is disruptive – sometimes it can be the best possible thing to happen. Bear that thought in mind today if you feel that things are moving a bit too fast. Before the week is out it won’t be fast enough for you.|10-02-2014|leo
301|Don’t waste time worrying that what you have to say might make you unpopular – say it loud and get it over with. You have an important message to convey and personal feelings cannot be allowed to get in the way.|10-03-2014|leo
302|Take extra care this week if you are on the move – and watch what you say too. Wednesday’s lunar eclipse means that others are likely to be more touchy than usual and minor disputes could easily escalate into major confrontations.|10-05-2014|leo
303|Travel and all forms of communication are highlighted over the next seven days, so make sure you plan your comings and goings well and make sure you let others know where you are off to and why. Don’t leave anything to chance.|10-06-2014|leo
304|According to the planets you are trying too hard. What you need to do now is to sit back for a while and let life come to you. Beyond a certain level more effort becomes self-defeating and you are way beyond that level already.|10-07-2014|leo
305|Don’t be afraid to rock the boat a bit today – in fact, rock it a lot. You don’t have to be aggressive but you do have to be assertive and you do need to let others know that, no matter how much they disagree, you will do your own thing.|10-08-2014|leo
306|Others may be willing to listen to your opinions today – they may even be impressed by them – but will they act on what you suggest? Probably not. Don’t worry too much about that, just make sure you live up to your own ideals.|10-09-2014|leo
307|You have been experiencing a lot of emotional ups and downs of late and need to find a balance between being concerned about personal issues and laughing at them. The many good things in your life will cancel out the one or two bad things.|10-10-2014|leo
308|You are in the enviable position of being able to ignore the kind of issues that other people are finding it difficult to cope with. Use the time it frees up to get on top of your workload, then get going on a new plan or project.|10-11-2014|leo
309|You have so much energy at your disposal but are you making the best possible use of it? Probably not. The coming week will bring new opportunities to be creative and original, both in your personal life and at work. Don’t you dare waste them! |10-12-2014|leo
310|You may not be as energetic as you would like to be as the new week begins but maybe that is no bad thing. Sit back today and watch the world go by. Sooner or later the opportunity you have been waiting for will come your way.|10-13-2014|leo
311|Try not to take life quite so seriously over the next 24 hours. You may still be anxious about certain issues but with Jupiter in your sign linked to values planet Venus today you can be confident it will all come good in the end.|10-14-2014|leo
312|You may not be that interested in what family and friends are up to today but you should get involved anyway. Today’s Sun-Mars link means it will be more fun than you bargained for. It could even give your love life a boost!|10-15-2014|leo
313|Okay, so your words have been misrepresented, but you don’t have to kick up a fuss about it. Just explain, in plain and simple language, what it is that has upset you so. Most likely it was an honest mistake and can easily be corrected.|10-16-2014|leo
314|Make an effort to get on top of your workload before the weekend begins. There is so much going on socially at the moment that it would be a shame to miss out because you have fallen behind on your must-do tasks list.|10-17-2014|leo
315|It will help if you take a more laidback approach to domestic issues over the next few days. The solar eclipse in midweek makes that the perfect time to let loved ones know you don’t hold grudges – in fact you find it all rather amusing.|10-19-2014|leo
316|You can be brutally honest at times and with communications planet Mercury linked to Jupiter, planet of excess, today there is every likelihood you will say something that shocks those around you. Good. They need shaking up.|10-20-2014|leo
317|You know what needs to be done and you know it must be done now. You have been working up to this moment for weeks, months, maybe even years, so get your act together and get moving – and once you are moving don’t stop.|10-21-2014|leo
318|If you take notice of the way certain people are acting it will be obvious what needs to be done to resolve whatever problems there are between you. It is not a question of you being right and them being wrong, or vice-versa – you’re just different, that’s all.|10-22-2014|leo
319|You need to be alert and you need to be willing to take a risk or two if you are to benefit from the changes taking place around you. You will also need to be less thin-skinned than usual as some people can’t help but be critical.|10-23-2014|leo
320|There may be some irritating things going on at the moment but don’t overreact. A loved one is not behaving badly because it is their nature but because they need time alone. Leave them be for a while – and stop trying to cheer them up.|10-24-2014|leo
321|Stop feeling sorry for yourself and redouble your efforts. You of all people should be aware that we only get out of life what we are prepared to put in, so put in what you can and sooner or later your efforts are sure to be rewarded.|10-25-2014|leo
322|You may want to be certain about something before you act but the planets insist that you put doubts behind you and act decisively. Listen to what your inner voice tells you. It may not seem logical but deep down you know it is right.|10-26-2014|leo
323|Why do you fear that time is passing you by? Why do you fear that if you don’t act now you will never get another chance. You will always get another chance, and another and another after that, so lighten up and live in the moment.|10-27-2014|leo
324|A sudden insight into a money issue will convince you there is nothing to get worked up about. But others won’t be so lucky and will be running about like the proverbial headless chickens. Do what you can to calm them down.|10-28-2014|leo
325|Don’t get uptight if things don’t go the way you want them to go. The best way to deal with challenges is to meet them head on, to place yourself in a situation where you are forced to find a solution. You are tougher than you think.|10-29-2014|leo
326|Everything in life has a meaning but sometimes it can be hard to see how it all fits together. You may not get the results you expected today but don’t worry – in the greater scheme of things you are making substantial progress.|10-30-2014|leo
327|You have put a great deal of effort into making a relationship work and you have no intention of letting it fail. With that in mind make sure you don’t overreact in midweek if certain people start behaving strangely. It’s no big deal.|11-02-2014|leo
328|The Sun and Pluto link well as the new week begins and the message it has for you is that you need to find more harmonious ways to link your home life and your work life. Changes are needed to restore some sort of balance. |11-03-2014|leo
329|You need to find a better balance between your home life and your work life. Loved ones will give you the support you need but only if you are prepared to find time in your busy schedule to ease their doubts and fears.|11-04-2014|leo
330|Certain areas of your private life may be chaotic but that is no reason why you should want to change everything. Focus on one task at a time today and don’t let domestic worries, in particular, detract from equally important issues. |11-05-2014|leo
331|If you find yourself under attack from a friend or colleague today, ask yourself why they are so angry with you. Could it be you have failed to live up to your side of a bargain of some sort? If so, apologize and make amends.|11-06-2014|leo
332|You need to be a bit more open-minded than you usually are. Why? Because a loved one is committed to a certain course of action and, whether you like it or not, they are going to see it through to the end. Support them 100 per cent.|11-07-2014|leo
333|You must remain objective about an issue that has the potential to cause problems. The last thing you want is to be dragged into the kind of emotional showdown from which no one escapes unscathed. This is the worst possible time to choose sides.|11-08-2014|leo
334|Don’t waste time lamenting the chances you have wasted – they are now in the past and should be forgotten. What matters now is that you resolve to take advantage of the next opportunity which comes your way. Here it comes now. |11-09-2014|leo
335|If you try to play mind games with other people today you could find your tactics backfire on you. To you it may be a bit of fun but some people are passionate about their beliefs and if you antagonize them you are asking for trouble.|11-10-2014|leo
336|You will have to deal with someone you don’t much like today but there does not have to be conflict. You can easily avoid a confrontation if you keep your wits about you. Be witty too – laughter always brings people together. |11-11-2014|leo
337|You worry that you are being forced to move in a certain direction, a direction you don’t want to go. In which case you have no alternative but to dig in your heels and refuse to budge another inch. It’s your life – take control of it.|11-12-2014|leo
338|There will be several heart-warming moments today but don’t let them detract from other important matters. A new relationship may be a lot of fun but family and financial issues have to be dealt with too – and dealt with quickly.|11-13-2014|leo
339|The message of the stars today is that it’s a waste of time to worry – about anything but especially about money. A financial matter must be left to run its course. Maybe you could have done more to influence the outcome but it’s too late now.|11-14-2014|leo
340|Your social life will be amazing over the next 48 hours. And with Venus moving into the most dynamic area of your chart there could be a new love interest too. You will certainly be ridiculously attractive – like usual, only more so by far!|11-15-2014|leo
341|Even if you fear that you might hurt a loved one’s feelings you must tell the truth. The planets indicate that, like it or not, it is your responsibility to reveal some rather disturbing information. Say it tactfully, but also as if you mean it.|11-16-2014|leo
342|Never be afraid of your feelings, even when they are negative in nature. If you are annoyed about something there must be a reason for it. In the long-term you may choose to forgive and forget but by all means get angry today.  |11-17-2014|leo
343|You have so many good ideas but for some reason you are reluctant to do much with them. Something you think of today has the potential to transform your existence, but only if you have more confidence in yourself as an ideas person.|11-18-2014|leo
344|If you apply a small amount of pressure in the right place today you will accomplish something huge. Act as if you have total self-belief – even when you don’t – and others will be so intimidated they will help rather than hinder your efforts. |11-19-2014|leo
345|No matter how difficult it has been resolving a dispute today’s cosmic picture will help you find the perfect compromise. You may have to give a little more ground than you expected but it should not be a massive blow to your pride.|11-20-2014|leo
346|It may annoy you that a friend keeps saying one thing while doing the opposite but don’t let your anger show. The best approach is to pretend it does not bother you, while making secret plans to remove yourself from their presence. |11-21-2014|leo
347|No secrets are safe when you are around – you have a knack for sniffing out details that others would prefer the world not to know. Not that you intend to tell everyone – knowledge is power only when you are the one who possesses it. |11-22-2014|leo
348|If you make the effort to understand something that does not naturally appeal to you there is a good chance you will discover it has a hidden charm. Maybe you should be a little more open-minded about things you don’t understand.|11-23-2014|leo
